sku,22k,18k,14k,9k
C006631,,22588,15389,13078
C006632,,22588,15389,13078
C006633,,22588,15389,13078
C006634,,22588,15389,13078
C006635,,22588,15389,13078
C006636,,22588,15389,13078
C006637,,22588,15389,13078
C006638,,22588,15389,13078
C006639,,201143,186145,180177
C006640,,201143,186145,180177
C006641,,115700,105534,102975
C006642,,115700,105534,102975
C006643,,41633,35570,34065
C006644,,41633,35570,34065
C006645,,4761,4726,4721
C006646,,4761,4726,4721
C006647,,9750,8483,8328
C006648,,9750,8483,8328
C006649,,33719,26746,24958
C006650,,33719,26746,24958
C006651,,22490,16175,15057
C006652,,22490,16175,15057
C006653,,47629,40713,39523
C006654,,47629,40713,39523
C006655,,50635,43220,41854
C006656,,50635,43220,41854
C006657,,37830,30864,29671
C006658,,37830,30864,29671
C006659,,15519,10840,8944
C006660,,15519,10840,8944
C006661,,40706,30779,27133
C006662,,40706,30779,27133
C006663,,40690,32806,31379
C006664,,40690,32806,31379
C006665,,48718,42469,40274
C006666,,48718,42469,40274
C006667,,27934,21180,18922
C006668,,27934,21180,18922
C006669,,30794,23212,20218
C006670,,30794,23212,20218
C006671,,34320,28022,25813
C006672,,34320,28022,25813
C006673,,20069,13138,11950
C006674,,20069,13138,11950
C006675,,18038,12116,11048
C006676,,18038,12116,11048
C006677,,23758,17519,15324
C006678,,23758,17519,15324
C006679,,36286,29661,26952
C006680,,36286,29661,26952
C006681,,42705,35614,33309
C006682,,42705,35614,33309
C006683,,45646,39423,38322
C006684,,45646,39423,38322
C006685,,36124,31268,29356
C006686,,36124,31268,29356
C006687,,36969,31946,30015
C006688,,36969,31946,30015
C006689,,28941,23827,22976
C006690,,28941,23827,22976
C006691,,0,0,0
C006692,,0,0,0
C006693,,0,0,0
C006694,,0,0,0
C006695,,0,0,0
C006696,,0,0,0
C006697,,0,0,0
C006698,,0,0,0
C006699,,49823,43084,41920
C006700,,49823,43084,41920
C006701,,24408,19744,18944
C006702,,24408,19744,18944
C006703,,83346,76006,73042
C006704,,83346,76006,73042
C006705,,48588,41389,39078
C006706,,48588,41389,39078
C006707,,41178,34309,32034
C006708,,41178,34309,32034
C006709,,74978,67875,64948
C006710,,74978,67875,64948
C006711,,48506,42445,39822
C006712,,48506,42445,39822
C006713,,49936,41834,40386
C006714,,49936,41834,40386
C006715,,45500,38534,36252
C006716,,45500,38534,36252
C006717,,52796,45321,43951
C006718,,52796,45321,43951
C006719,,90171,80811,77400
C006720,,90171,80811,77400
C006721,,44151,36842,34517
C006722,,44151,36842,34517
C006723,,38659,32056,30906
C006724,,38659,32056,30906
C006725,,33573,28425,26479
C006726,,33573,28425,26479
C006727,,29916,25288,23405
C006728,,29916,25288,23405
C006729,,33378,26804,25660
C006730,,33378,26804,25660
C006731,,22636,18311,17557
C006732,,22636,18311,17557
C006733,,16608,11620,9695
C006734,,16608,11620,9695
C006735,,37424,30362,28064
C006736,,37424,30362,28064
C006737,,22246,16049,14945
C006738,,22246,16049,14945
C006739,,40966,34450,32221
C006740,,40966,34450,32221
C006741,,38480,32468,31392
C006742,,38480,32468,31392
C006743,,47531,40879,38628
C006744,,47531,40879,38628
C006745,,33784,28282,27268
C006746,,33784,28282,27268
C006747,,39423,32710,31543
C006748,,39423,32710,31543
C006749,,41454,34705,32446
C006750,,41454,34705,32446
C006751,,17566,12917,12126
C006752,,17566,12917,12126
C006753,,61246,54610,51904
C006754,,61246,54610,51904
C006755,,47791,40467,38142
C006756,,47791,40467,38142
C006757,,105528,100545,98620
C006758,,105528,100545,98620
C006759,,31298,26301,25464
C006760,,31298,26301,25464
C006761,,34515,28665,27607
C006762,,34515,28665,27607
C006763,,27658,22378,21385
C006764,,27658,22378,21385
C006765,,38480,32468,31392
C006766,,38480,32468,31392
C006767,,43696,37180,36038
C006768,,43696,37180,36038
C006769,,39358,33145,30945
C006770,,39358,33145,30945
C006771,,355306,347956,344992
C006772,,355306,347956,344992
C006773,,84256,74206,71663
C006774,,84256,74206,71663
C006775,,377000,364112,359723
C006776,,377000,364112,359723
C006777,,78406,69912,67754
C006778,,78406,69912,67754
C006779,,74344,66640,64748
C006780,,74344,66640,64748
C006781,,130081,120944,117564
C006782,,130081,120944,117564
C006783,,68656,58869,55385
C006784,,68656,58869,55385
C006785,,67763,58359,54933
C006786,,67763,58359,54933
C006787,,130975,121454,118016
C006788,,130975,121454,118016
C006789,,95144,86444,84251
C006790,,95144,86444,84251
C006791,,368469,357312,353486
C006792,,368469,357312,353486
C006793,,122363,115629,112754
C006794,,122363,115629,112754
C006795,,355306,347956,344992
C006796,,355306,347956,344992
C006797,,46686,40472,39372
C006798,,46686,40472,39372
C006799,,68608,63055,60515
C006800,,68608,63055,60515
C006801,,147778,135520,130252
C006802,,147778,135520,130252
C006803,,101888,92633,89239
C006804,,101888,92633,89239
C006805,,126409,115846,112104
C006806,,126409,115846,112104
C006807,,131170,120572,116825
C006808,,131170,120572,116825
C006809,,99304,88138,84162
C006810,,99304,88138,84162
C006811,,79560,70697,68479
C006812,,79560,70697,68479
C006813,,153644,142072,138182
C006814,,153644,142072,138182
C006815,,42380,35732,34578
C006816,,42380,35732,34578
C006817,,64903,56589,55118
C006818,,64903,56589,55118
C006819,,47450,39530,38108
C006820,,47450,39530,38108
C006821,,55949,48740,46421
C006822,,55949,48740,46421
C006823,,69323,61664,59776
C006824,,69323,61664,59776
C006825,,42380,35732,34578
C006826,,42380,35732,34578
C006827,,52163,45802,44255
C006828,,52163,45802,44255
C006829,,73613,66815,65055
C006830,,73613,66815,65055
C006831,,41243,35170,34081
C006832,,41243,35170,34081
C000125,,15746,13052,11512
C000126,,15746,13052,11512
C000128,,31086,26442,25651
C000129,,31086,26442,25651
C000131,,76456,71778,69882
C000132,,76456,71778,69882
C000134,,19029,16253,14703
C000135,,19029,16253,14703
C000137,,24261,20425,19728
C000138,,24261,20425,19728
C000140,,114400,108011,105794
C000141,,114400,108011,105794
C000143,,27365,22766,21978
C000144,,27365,22766,21978
C000146,,55575,48146,45804
C000147,,55575,48146,45804
C000149,,20345,16105,14263
C000150,,20345,16105,14263
C000152,,54129,47824,46716
C000153,,54129,47824,46716
C000155,,182163,176646,175625
C000156,,182163,176646,175625
C000158,,34385,28858,27838
C000159,,34385,28858,27838
C000161,,30095,24902,23918
C000162,,30095,24902,23918
C000164,,35149,29486,28452
C000165,,35149,29486,28452
C000167,,48035,40594,38256
C000168,,48035,40594,38256
C000170,,28730,23697,21759
C000171,,28730,23697,21759
C000173,,32923,26819,25734
C000174,,32923,26819,25734
C000176,,58484,53079,50551
C000177,,58484,53079,50551
C000179,,40199,33849,32726
C000180,,40199,33849,32726
C000182,,35230,30808,28949
C000183,,35230,30808,28949
C000185,,33898,27331,26185
C000186,,33898,27331,26185
C000188,,23579,18551,17709
C000189,,23579,18551,17709
C000191,,28308,23982,22131
C000192,,28308,23982,22131
C000194,,37700,30696,28904
C000195,,37700,30696,28904
C000197,,34775,30188,28309
C000198,,34775,30188,28309
C000200,,45256,38199,35277
C000201,,45256,38199,35277
C000203,,161346,149822,145795
C000204,,161346,149822,145795
C000206,,35068,29460,28429
C000207,,35068,29460,28429
C000209,,43160,38415,36519
C000210,,43160,38415,36519
C000212,,24505,18957,17940
C000213,,24505,18957,17940
C000215,,29916,25288,23405
C000216,,29916,25288,23405
C000218,,56420,48188,46725
C000219,,56420,48188,46725
C000221,,17436,14407,13806
C000222,,17436,14407,13806
C000224,,49498,42400,39473
C000225,,49498,42400,39473
C000227,,63781,56578,53635
C000228,,63781,56578,53635
C000230,,91959,77942,73390
C000231,,91959,77942,73390
C000233,,50066,41444,38136
C000234,,50066,41444,38136
C000236,,47629,40713,39523
C000237,,47629,40713,39523
C000239,,40820,34941,32344
C000240,,40820,34941,32344
C000242,,34775,30188,28309
C000243,,34775,30188,28309
C000245,,26439,23335,22722
C000246,,26439,23335,22722
C000248,,77106,70892,69366
C000249,,69063,62839,61313
C000251,,111394,105331,103834
C000252,,111394,105331,103834
C000254,,136939,131004,128404
C000255,,136939,131004,128404
C000257,,130536,124703,122111
C000258,,130536,124703,122111
C000260,,67925,56180,52111
C000261,,67925,56180,52111
C000263,,36351,30319,28819
C000264,,36351,30319,28819
C000266,,31346,25784,24759
C000267,,31346,25784,24759
C000269,,33378,26804,25660
C000270,,33378,26804,25660
C000272,,29656,23129,21990
C000273,,29656,23129,21990
C000275,,43274,37146,35638
C000276,,43274,37146,35638
C000278,,243149,236577,234335
C000279,,243149,236577,234335
C000281,,221731,216039,213476
C000282,,221731,216039,213476
C000284,,238875,232378,231244
C000285,,238875,232378,231244
C000287,,178045,172174,171108
C000288,,178045,172174,171108
C000290,,378706,373193,370658
C000291,,378706,373193,370658
C000293,,254313,248086,245435
C000294,,254313,248086,245435
C000296,,380504,372699,371282
C000297,,380504,372699,371282
C000299,,238631,232250,231132
C000300,,238631,232250,231132
C000302,,229531,222440,220136
C000303,,229531,222440,220136
C000305,,390406,383277,380967
C000306,,390406,383277,380967
C000308,,7638,6154,5853
C000309,,7638,6154,5853
C000311,,7638,6154,5853
C000312,,7638,6154,5853
C000314,,7638,6154,5853
C000315,,7638,6154,5853
C000317,,7638,6154,5853
C000318,,7638,6154,5853
C000320,,7638,6154,5853
C000321,,7638,6154,5853
C000323,,7638,6154,5853
C000324,,7638,6154,5853
C000326,,7638,6154,5853
C000327,,7638,6154,5853
C000329,,7638,6154,5853
C000330,,7638,6154,5853
C000332,,7638,6154,5853
C000333,,7638,6154,5853
C000335,,7638,6154,5853
C000336,,7638,6154,5853
C000338,,7638,6154,5853
C000339,,7638,6154,5853
C000341,,7638,6154,5853
C000342,,7638,6154,5853
C000344,,7638,6154,5853
C000345,,7638,6154,5853
C000347,,7638,6154,5853
C000348,,7638,6154,5853
C000350,,7638,6154,5853
C000351,,7638,6154,5853
C000353,,10319,8780,8476
C000354,,10319,8780,8476
C000356,,7638,6154,5853
C000357,,7638,6154,5853
C000359,,7638,6154,5853
C000360,,7638,6154,5853
C000362,,7638,6154,5853
C000363,,7638,6154,5853
C000365,,7638,6154,5853
C000366,,7638,6154,5853
C000368,,7638,6154,5853
C000369,,7638,6154,5853
C000371,,7638,6154,5853
C000372,,7638,6154,5853
C000374,,7638,6154,5853
C000375,,7638,6154,5853
C000377,,7638,6154,5853
C000378,,7638,6154,5853
C000380,,7638,6154,5853
C000381,,7638,6154,5853
C000383,,7638,6154,5853
C000384,,7638,6154,5853
C000386,,7638,6154,5853
C000387,,7638,6154,5853
C000389,,33670,26392,24071
C000390,,33670,26392,24071
C000392,,240906,235466,232932
C000393,,240906,235466,232932
C000395,,113344,102214,98235
C000396,,113344,102214,98235
C000398,,43063,36834,34637
C000399,,43063,36834,34637
C000401,,350025,344021,341400
C000402,,350025,344021,341400
C000404,,359655,353251,350573
C000405,,359655,353251,350573
C000410,,163231,158764,156900
C000411,,163231,158764,156900
C000413,,139344,134493,132581
C000414,,139344,134493,132581
C000416,,365625,358475,356662
C000417,,365625,358475,356662
C000419,,101725,98413,97778
C000420,,101725,98413,97778
C000422,,89050,85592,84937
C000423,,89050,85592,84937
C000425,,138775,136266,134752
C000426,,138775,136266,134752
C000428,,261300,258432,257972
C000429,,261300,258432,257972
C000431,,102131,97372,96564
C000432,,102131,97372,96564
C000434,,21661,14983,13822
C000435,,21661,14983,13822
C000437,,41243,34848,32632
C000440,,132356,122137,118448
C000441,,132356,122137,118448
C000443,,31769,27680,26956
C000444,,31769,27680,26956
C000446,,68819,63479,62485
C000447,,68819,63479,62485
C000449,,173875,169271,168483
C000450,,173875,169271,168483
C000452,,22360,19508,19047
C000453,,22360,19508,19047
C000455,,56469,50811,49777
C000456,,56469,50811,49777
C000458,,42169,37551,35667
C000459,,42169,37551,35667
C000461,,49400,46261,45643
C000462,,49400,46261,45643
C000464,,37619,34252,33613
C000465,,37619,34252,33613
C000467,,24131,20911,20407
C000468,,24131,20911,20407
C000470,,53869,51365,50947
C000471,,53869,51365,50947
C000473,,66869,62316,61532
C000474,,66869,62316,61532
C000476,,20638,17558,16954
C000477,,20638,17558,16954
C000479,,28048,23720,21869
C000480,,28048,23720,21869
C000482,,18444,15189,14557
C000483,,18444,15189,14557
C000485,,28496,23434,22588
C000486,,28496,23434,22588
C000488,,38834,33893,31970
C000489,,38834,33893,31970
C000491,,33946,30779,30165
C000492,,33946,30779,30165
C000494,,19906,15267,14474
C000495,,19906,15267,14474
C000497,,22474,17937,16062
C000498,,22474,17937,16062
C000500,,29949,22066,20649
C000501,,29949,22066,20649
C000503,,16136,13096,12495
C000504,,16136,13096,12495
C000506,,18314,13436,12613
C000507,,18314,13436,12613
C000509,,15356,12308,11708
C000510,,15356,12308,11708
C000512,,34385,27586,26411
C000513,,34385,27586,26411
C000515,,18915,14635,13886
C000516,,18915,14635,13886
C000518,,28470,25305,24690
C000519,,28470,25305,24690
C000521,,26293,22121,21377
C000522,,26293,22121,21377
C000524,,38607,33899,32008
C000525,,38607,33899,32008
C000527,,19633,17074,16643
C000528,,19633,17074,16643
C000530,,12139,10618,10312
C000531,,12139,10618,10312
C000533,,52150,45934,43735
C000534,,52150,45934,43735
C000536,,67438,61497,60431
C000537,,67438,61497,60431
C000539,,58468,53784,51890
C000540,,58468,53784,51890
C000542,,59638,54988,53100
C000543,,59638,54988,53100
C000545,,63944,57811,55622
C000546,,63944,57811,55622
C000548,,48263,42458,41403
C000549,,48263,42458,41403
C000551,,84175,77088,74784
C000552,,84175,77088,74784
C000554,,115131,108813,107271
C000555,,115131,108813,107271
C000557,,116929,109270,107874
C000558,,116929,109270,107874
C000560,,83119,76832,74633
C000561,,83119,76832,74633
C000563,,68104,60689,59322
C000564,,68104,60689,59322
C000566,,69274,61895,59558
C000567,,69274,61895,59558
C000569,,66755,60617,58429
C000570,,66755,60617,58429
C000572,,66024,58588,56248
C000573,,66024,58588,56248
C000575,,58744,52587,50399
C000576,,58744,52587,50399
C000578,,32256,27935,27181
C000579,,32256,27935,27181
C000581,,59394,52291,51085
C000582,,59394,52291,51085
C000584,,38643,34045,32159
C000585,,38643,34045,32159
C000587,,62199,54808,52471
C000588,,62199,54808,52471
C000590,,65894,59792,57608
C000591,,65894,59792,57608
C000593,,51838,47486,46727
C000594,,51838,47486,46727
C000596,,47450,43002,42235
C000597,,47450,43002,42235
C000599,,190775,185817,184987
C000600,,190775,185817,184987
C000602,,127969,123507,121643
C000603,,127969,123507,121643
C000605,,12756,8435,7681
C000606,,12756,8435,7681
C000608,,23400,15798,14415
C000609,,23400,15798,14415
C000611,,34369,28212,26024
C000612,,34369,28212,26024
C000614,,56154,48030,46576
C000615,,56154,48030,46576
C000617,,35711,28837,27068
C000618,,35711,28837,27068
C000620,,25025,18210,17038
C000621,,25025,18210,17038
C000623,,14625,12248,11843
C000624,,14625,12248,11843
C000626,,18249,15134,14636
C000627,,18249,15134,14636
C000629,,21044,14614,12392
C000630,,21044,14614,12392
C000632,,25513,18891,16645
C000633,,25513,18891,16645
C000635,,26000,19531,16851
C000636,,26000,19531,16851
C000638,,21905,17948,17236
C000639,,21905,17948,17236
C000641,,47288,40606,37895
C000642,,47288,40606,37895
C000644,,57714,51261,50131
C000645,,57714,51261,50131
C000647,,62481,54808,53414
C000648,,62481,54808,53414
C000650,,49286,43453,40861
C000651,,49286,43453,40861
C000653,,43469,38028,35495
C000654,,43469,38028,35495
C000656,,43501,37567,34967
C000657,,43501,37567,34967
C000659,,26000,19073,16786
C000660,,26000,19073,16786
C000662,,25269,19378,18315
C000663,,25269,19378,18315
C000665,,56144,50630,48095
C000666,,56144,50630,48095
C000668,,23319,18619,16726
C000669,,23319,18619,16726
C000671,,25513,22201,21565
C000672,,25513,22201,21565
C000674,,15356,10738,8855
C000675,,15356,10738,8855
C000677,,12513,9055,8400
C000678,,12513,9055,8400
C000680,,9100,6591,5077
C000681,,9100,6591,5077
C000683,,23400,20579,19026
C000684,,23400,20579,19026
C000686,,13650,8890,8083
C000687,,13650,8890,8083
C000689,,7638,6154,5853
C000690,,7638,6154,5853
C000692,,7638,6154,5853
C000693,,7638,6154,5853
C000695,,7638,6154,5853
C000696,,7638,6154,5853
C000698,,7638,6154,5853
C000699,,7638,6154,5853
C000701,,7638,6154,5853
C000702,,7638,6154,5853
C000704,,7638,6154,5853
C000705,,7638,6154,5853
C000707,,7638,6154,5853
C000708,,7638,6154,5853
C000710,,7638,6154,5853
C000711,,7638,6154,5853
C000713,,7638,6154,5853
C000714,,7638,6154,5853
C000716,,7638,6154,5853
C000717,,7638,6154,5853
C000719,,7638,6154,5853
C000720,,7638,6154,5853
C000722,,7638,6154,5853
C000723,,7638,6154,5853
C000725,,7638,6154,5853
C000726,,7638,6154,5853
C000728,,7638,6154,5853
C000729,,7638,6154,5853
C000731,,7638,6154,5853
C000732,,7638,6154,5853
C000734,,7638,6154,5853
C000735,,7638,6154,5853
C000737,,7638,6154,5853
C000738,,7638,6154,5853
C000740,,7638,6154,5853
C000741,,7638,6154,5853
C000743,,7638,6154,5853
C000744,,7638,6154,5853
C000746,,7638,6154,5853
C000747,,7638,6154,5853
C000749,,7638,6154,5853
C000750,,7638,6154,5853
C000752,,7638,6154,5853
C000753,,7638,6154,5853
C000755,,7638,6154,5853
C000756,,7638,6154,5853
C000758,,7638,6154,5853
C000759,,7638,6154,5853
C000761,,7638,6154,5853
C000762,,7638,6154,5853
C000764,,7638,6154,5853
C000765,,7638,6154,5853
C000767,,7638,6154,5853
C000768,,7638,6154,5853
C000770,,7638,6154,5853
C000771,,7638,6154,5853
C000773,,88140,81122,79329
C000774,,88140,81122,79329
C000776,,170544,158100,153782
C000777,,170544,158100,153782
C000779,,14056,9098,8268
C000780,,14056,9098,8268
C000782,,14381,9258,8408
C000783,,14381,9258,8408
C000785,,12106,8123,7405
C000786,,12106,8123,7405
C000788,,41356,31137,27448
C000789,,41356,31137,27448
C000791,,12756,8668,7943
C000792,,12756,8668,7943
C000794,,50278,44044,41847
C000795,,50278,44044,41847
C000797,,202881,197971,196045
C000798,,202881,197971,196045
C000800,,201906,197460,195595
C000801,,201906,197460,195595
C000803,,26611,22032,20153
C000804,,26611,22032,20153
C000806,,47759,41792,40719
C000807,,47759,41792,40719
C000809,,55201,46274,44052
C000810,,55201,46274,44052
C000812,,57525,50936,48232
C000813,,57525,50936,48232
C000815,,78341,71273,69477
C000816,,78341,71273,69477
C000818,,48116,41943,39749
C000819,,48116,41943,39749
C000821,,48344,42858,41842
C000822,,48344,42858,41842
C000824,,76398,67542,64204
C000825,,76398,67542,64204
C000827,,65098,56687,53420
C000828,,65098,56687,53420
C000830,,12158,10400,10065
C000831,,12158,10400,10065
C000833,,12269,10735,10431
C000834,,12269,10735,10431
C000836,,13715,10732,10134
C000837,,13715,10732,10134
C000839,,30794,23394,21058
C000840,,30794,23394,21058
C000842,,60011,51807,48565
C000843,,60011,51807,48565
C000845,,24833,20082,18176
C000846,,24833,20082,18176
C000848,,29049,24256,22345
C000849,,29049,24256,22345
C000851,,20846,17769,17163
C000852,,20846,17769,17163
C000854,,199241,193690,191141
C000855,,199241,193690,191141
C000857,,36985,32079,30163
C000858,,36985,32079,30163
C000860,,193863,191425,191009
C000861,,193863,191425,191009
C000863,,39624,32029,30644
C000864,,39624,32029,30644
C000866,,50902,44675,42478
C000867,,50902,44675,42478
C000869,,33209,26161,24958
C000870,,33209,26161,24958
C000872,,45728,40771,38842
C000873,,45728,40771,38842
C000875,,21333,18025,17389
C000876,,21333,18025,17389
C000878,,5387,3853,3549
C000879,,5387,3853,3549
C000881,,37131,32221,30295
C000882,,37131,32221,30295
C000884,,23156,18710,16845
C000885,,23156,18710,16845
C000887,,10075,7092,6494
C000888,,10075,7092,6494
C000890,,61766,56215,53666
C000891,,61766,56215,53666
C000893,,27840,22932,21015
C000894,,27840,22932,21015
C000896,,29962,24149,23096
C000897,,29962,24149,23096
C000899,,10319,8780,8476
C000900,,10319,8780,8476
C000902,,26975,22399,20521
C000903,,26975,22399,20521
C000905,,28389,21166,18848
C000906,,28389,21166,18848
C000908,,27251,20226,19032
C000909,,27251,20226,19032
C000911,,29185,23151,21661
C000912,,29185,23151,21661
C000914,,19906,15267,14474
C000915,,19906,15267,14474
C000917,,24261,20425,19728
C000918,,24261,20425,19728
C000920,,34775,30188,28309
C000921,,34775,30188,28309
C000923,,48263,42458,41403
C000924,,48263,42458,41403
C000926,,59394,52291,51085
C000927,,59394,52291,51085
C000929,,59638,54988,53100
C000930,,59638,54988,53100
C000932,,67405,60616,59441
C000933,,67405,60616,59441
C000935,,62199,54808,52471
C000936,,62199,54808,52471
C000938,,58468,53784,51890
C000939,,58468,53784,51890
C000941,,67438,61497,60431
C000942,,67438,61497,60431
C000944,,63944,57811,55622
C000945,,63944,57811,55622
C000947,,69274,61895,59558
C000948,,69274,61895,59558
C000950,,66024,58588,56248
C000951,,66024,58588,56248
C000953,,65894,59792,57608
C000954,,65894,59792,57608
C000956,,40333,32981,30649
C000957,,40333,32981,30649
C000959,,40138,31189,27835
C000960,,40138,31189,27835
C000962,,75059,66861,65405
C000963,,75059,66861,65405
C000965,,68104,60689,59322
C000966,,68104,60689,59322
C000968,,83119,76832,74633
C000969,,83119,76832,74633
C000971,,116929,109270,107874
C000972,,116929,109270,107874
C000974,,115131,108813,107271
C000975,,115131,108813,107271
C000977,,57714,51261,50131
C000978,,57714,51261,50131
C000980,,25025,18210,17038
C000981,,25025,18210,17038
C000983,,56154,48030,46576
C000984,,56154,48030,46576
C000986,,26000,19073,16786
C000987,,26000,19073,16786
C000989,,43469,38028,35495
C000990,,43469,38028,35495
C000992,,53381,46875,44644
C000993,,34369,28212,26024
C000995,,21044,14614,12392
C000996,,21044,14614,12392
C000998,,56144,50630,48095
C000999,,56144,50630,48095
C001001,,26000,19531,16851
C001002,,26000,19531,16851
C001004,,25513,18891,16645
C001005,,25513,18891,16645
C001007,,62481,54808,53414
C001008,,62481,54808,53414
C001010,,23400,15798,14415
C001011,,23400,15798,14415
C001013,,47288,40606,37895
C001014,,47288,40606,37895
C001016,,12756,8435,7681
C001017,,12756,8435,7681
C001019,,35711,28837,27068
C001020,,35711,28837,27068
C001022,,26611,22032,20153
C001023,,26611,22032,20153
C001025,,47759,41792,40719
C001026,,47759,41792,40719
C001028,,55201,46274,44052
C001029,,55201,46274,44052
C001031,,57525,50936,48232
C001032,,57525,50936,48232
C001034,,45887,39902,38831
C001035,,45887,39902,38831
C001037,,48344,42858,41842
C001038,,48344,42858,41842
C001040,,76398,67542,64204
C001041,,76398,67542,64204
C001043,,65098,56687,53420
C001044,,65098,56687,53420
C001046,,13715,10732,10134
C001047,,13715,10732,10134
C001049,,17482,13270,12521
C001050,,17482,13270,12521
C001052,,91887,82545,79133
C001053,,91887,82545,79133
C001055,,64451,56925,55543
C001056,,64451,56925,55543
C001058,,54317,47330,45042
C001059,,54317,47330,45042
C001061,,51311,43903,42534
C001062,,51311,43903,42534
C001064,,50008,42879,41072
C001065,,50008,42879,41072
C001067,,32464,27861,25976
C001068,,32464,27861,25976
C001070,,51227,43581,42183
C001071,,51227,43581,42183
C001073,,38773,32682,31179
C001074,,38773,32682,31179
C001076,,12838,10056,9605
C001077,,12838,10056,9605
C001079,,24658,20142,18265
C001080,,24658,20142,18265
C001082,,41535,33485,32040
C001083,,41535,33485,32040
C001085,,206343,199886,197660
C001086,,206343,199886,197660
C001088,,36462,29364,28158
C001089,,36462,29364,28158
C001091,,64399,56873,55491
C001092,,64399,56873,55491
C001094,,51009,45458,42908
C001095,,51009,45458,42908
C001097,,29299,23953,22960
C001098,,29299,23953,22960
C001100,,29110,23525,22503
C001101,,29110,23525,22503
C001103,,57005,50409,47707
C001104,,57005,50409,47707
C001106,,380445,373835,371134
C001107,,380445,373835,371134
C001109,,257699,250911,248648
C001110,,257699,250911,248648
C001112,,27950,22911,20972
C001113,,27950,22911,20972
C001115,,79320,72439,71256
C001116,,79320,72439,71256
C001118,,57493,49507,48074
C001119,,57493,49507,48074
C001121,,80538,73171,70210
C001122,,80538,73171,70210
C001124,,105398,97900,96033
C001125,,105398,97900,96033
C001127,,69069,64168,63341
C001128,,69069,64168,63341
C001130,,41828,35721,33095
C001131,,41828,35721,33095
C001133,,47632,40752,39569
C001134,,47632,40752,39569
C001136,,81656,77295,76536
C001137,,81656,77295,76536
C001139,,43199,36411,34148
C001140,,43199,36411,34148
C001142,,55445,48835,46134
C001143,,55445,48835,46134
C001145,,56082,50499,47942
C001146,,56082,50499,47942
C001148,,43973,37577,36450
C001149,,43973,37577,36450
C001151,,79814,73424,70754
C001152,,79814,73424,70754
C001154,,241703,235323,233106
C001155,,241703,235323,233106
C001157,,34561,27526,26322
C001158,,34561,27526,26322
C001160,,40203,33797,31584
C001161,,40203,33797,31584
C001163,,29153,22773,20556
C001164,,29153,22773,20556
C001166,,51279,44910,43363
C001167,,51279,44910,43363
C001169,,37297,32422,30503
C001170,,37297,32422,30503
C001172,,741894,735612,732958
C001173,,741894,735612,732958
C001175,,771332,764254,761334
C001176,,771332,764254,761334
C001178,,736905,731439,728908
C001179,,736905,731439,728908
C001181,,732937,728553,726698
C001182,,732937,728553,726698
C001184,,11270,7999,7492
C001185,,11270,7999,7492
C001187,,17144,12353,10452
C001188,,17144,12353,10452
C001190,,108956,104278,102382
C001191,,108956,104278,102382
C001193,,218806,217670,217415
C001194,,218806,217670,217415
C001196,,10698,8096,7661
C001197,,10698,8096,7661
C001199,,50998,44298,42042
C001200,,50998,44298,42042
C001202,,32672,28992,28314
C001203,,32672,28992,28314
C001205,,24076,21541,20030
C001206,,24076,21541,20030
C001208,,13592,10845,9302
C001209,,13592,10845,9302
C001211,,10481,8232,7842
C001212,,10481,8232,7842
C001214,,11505,8473,7995
C001215,,11505,8473,7995
C001217,,10173,7566,7132
C001218,,10173,7566,7132
C001220,,21401,16291,15439
C001221,,21401,16291,15439
C001223,,7833,5876,5519
C001224,,7833,5876,5519
C001226,,11213,7941,7433
C001227,,11213,7941,7433
C001229,,12641,10122,8608
C001230,,12641,10122,8608
C001232,,14954,12193,11740
C001233,,14954,12193,11740
C001235,,8263,6466,6138
C001236,,8263,6466,6138
C001238,,7118,5629,5330
C001239,,7118,5629,5330
C001241,,9487,7940,7638
C001242,,9487,7940,7638
C001244,,24131,18413,17368
C001245,,24131,18413,17368
C001247,,20638,15650,14814
C001248,,20638,15650,14814
C001250,,51171,44676,42443
C001251,,51171,44676,42443
C001253,,24154,17181,15988
C001254,,24154,17181,15988
C001256,,34125,27851,25651
C001257,,34125,27851,25651
C001259,,24762,20246,18371
C001260,,24762,20246,18371
C001262,,24375,17878,16744
C001263,,24375,17878,16744
C001265,,11543,8775,7235
C001266,,11543,8775,7235
C001268,,13339,10115,9490
C001269,,13339,10115,9490
C001271,,57908,53272,52479
C001272,,57908,53272,52479
C001274,,16689,11994,11190
C001275,,16689,11994,11190
C001277,,30176,23655,22514
C001278,,30176,23655,22514
C001280,,18922,13930,13093
C001281,,18922,13930,13093
C001283,,11040,8624,7127
C001284,,11040,8624,7127
C001286,,39049,32477,30235
C001287,,39049,32477,30235
C001289,,46816,41551,40567
C001290,,46816,41551,40567
C001292,,13780,11271,9757
C001293,,13780,11271,9757
C001295,,27700,22511,21652
C001296,,27700,22511,21652
C001298,,19889,14906,14070
C001299,,19889,14906,14070
C001301,,19114,15073,14351
C001302,,19114,15073,14351
C001304,,37403,30896,29754
C001305,,62834,55782,54579
C001307,,45741,37767,36332
C001308,,45741,37767,36332
C001310,,14071,10618,9962
C001311,,14071,10618,9962
C001313,,10676,7956,7506
C001314,,10676,7956,7506
C001316,,11846,8489,7850
C001317,,11846,8489,7850
C001319,,13098,9397,8713
C001320,,13098,9397,8713
C001322,,37538,31891,29333
C001323,,37538,31891,29333
C001325,,18996,15309,14632
