sku,18k,14k,9k
C002273,170200,162100,152600
C002274,170200,162100,152600
C002275,210600,196850,180750
C002276,175750,168850,160750
C002277,175750,168850,160750
C002278,210200,198450,184650
C002279,33050,29100,24500
C002280,33050,29100,24500
C002281,51200,44800,37250
C002282,90650,87150,83000
C002283,90650,87150,83000
C002284,106550,100900,94250
C002285,35800,33500,30750
C002286,35800,33500,30750
C002287,47550,43500,38850
C002288,18350,14950,10950
C002289,18350,14950,10950
C002290,33600,28100,21650
C002291,179300,171550,162500
C002292,179300,171550,162500
C002293,218100,204950,189500
C002294,56950,52450,47100
C002295,56950,52450,47100
C002296,80300,72500,63300
C002297,97150,94200,90700
C002298,97150,94200,90700
C002299,110500,105700,100050
C002300,40500,34700,27800
C002301,40500,34700,27800
C002302,71000,60900,48950
C002303,61600,59400,56850
C002304,61600,59400,56850
C002305,72350,68650,64200
C002306,89900,87450,84600
C002307,89900,87450,84600
C002308,100550,96700,92150
C002309,16100,13150,9600
C002310,16100,13150,9600
C002311,29050,24300,18750
C002312,29000,23650,17350
C002313,29000,23650,17350
C002314,57100,47750,36800
C002315,35650,30400,24300
C002316,35650,30400,24300
C002317,62950,53900,43200
C002318,61450,59250,56550
C002319,61450,59250,56550
C002320,72650,68750,64250
C002321,94900,92550,89750
C002322,94900,92550,89750
C002323,106500,102450,97750
C002324,46250,43600,40500
C002325,46250,43600,40500
C002326,58400,54100,49000
C002327,97300,94500,91200
C002328,97300,94500,91200
C002329,109850,105350,100000
C002330,79000,74850,69950
C002331,79000,74850,69950
C002332,100350,93150,84800
C002333,50950,48000,44600
C002334,50950,48000,44600
C002335,64250,59500,53900
C002336,48500,45750,42500
C002337,48500,45750,42500
C002338,60900,56400,51200
C002339,92350,90100,87450
C002340,92350,90100,87450
C002341,103300,99500,95050
C002342,19100,15550,11400
C002343,19100,15550,11400
C002344,35100,29350,22600
C002345,11950,9700,7100
C002346,11950,9700,7100
C002347,22900,19150,14650
C002348,7150,5850,4250
C002349,7150,5850,4250
C002350,13850,11600,8900
C002351,37700,34750,31200
C002352,37700,34750,31200
C002353,51400,46550,40800
C002354,30000,25250,19650
C002355,30000,25250,19650
C002356,54900,46600,36900
C002357,30000,25250,19650
C002358,30000,25250,19650
C002359,54900,46600,36900
C002360,30000,25250,19650
C002361,30000,25250,19650
C002362,54900,46600,36900
C002363,30000,25250,19650
C002364,30000,25250,19650
C002365,54900,46600,36900
C002366,30000,25250,19650
C002367,30000,25250,19650
C002368,54900,46600,36900
C002369,30000,25250,19650
C002370,30000,25250,19650
C002371,54900,46600,36900
C002372,30000,25250,19650
C002373,30000,25250,19650
C002374,54900,46600,36900
C002375,30000,25250,19650
C002376,30000,25250,19650
C002377,54900,46600,36900
C002378,30000,25250,19650
C002379,30000,25250,19650
C002380,54900,46600,36900
C002381,30000,25250,19650
C002382,30000,25250,19650
C002383,54900,46600,36900
C002384,30000,25250,19650
C002385,30000,25250,19650
C002386,54900,46600,36900
C002387,30000,25250,19650
C002388,30000,25250,19650
C002389,54900,46600,36900
C002390,30000,25250,19650
C002391,30000,25250,19650
C002392,54900,46600,36900
C002393,30000,25250,19650
C002394,30000,25250,19650
C002395,54900,46600,36900
C002393,30000,25250,19650
C002397,30000,25250,19650
C002398,54900,46600,36900
C002399,30000,25250,19650
C002400,30000,25250,19650
C002401,54900,46600,36900
C002402,30000,25250,19650
C002403,30000,25250,19650
C002404,54900,46600,36900
C002405,30000,25250,19650
C002406,30000,25250,19650
C002407,54900,46600,36900
C002408,30000,25250,19650
C002409,30000,25250,19650
C002410,54900,46600,36900
C002411,30000,25250,19650
C002412,30000,25250,19650
C002413,54900,46600,36900
C002414,30000,25250,19650
C002415,30000,25250,19650
C002416,54900,46600,36900
C002417,30000,25250,19650
C002418,30000,25250,19650
C002419,54900,46600,36900
C002420,30000,25250,19650
C002421,30000,25250,19650
C002422,54900,46600,36900
C002423,30000,25250,19650
C002424,30000,25250,19650
C002425,54900,46600,36900
C002426,30000,25250,19650
C002427,30000,25250,19650
C002428,54900,46600,36900
C002429,30000,25250,19650
C002430,30000,25250,19650
C002431,54900,46600,36900
C002432,21750,17700,12950
C002433,21750,17700,12950
C002434,39750,33300,25650
C002435,20150,16400,12000
C002436,20150,16400,12000
C002437,37050,31000,23900
C002438,9650,7850,5750
C002439,9650,7850,5750
C002440,18700,15600,11950
C002441,8100,6550,4800
C002442,8100,6550,4800
C002443,15850,13200,10150
C002444,15750,12800,9350
C002445,15750,12800,9350
C002446,29050,24300,18750
C002447,13500,11000,8000
C002448,13500,11000,8000
C002449,24500,20550,15850
C002450,13500,11000,8050
C002451,13500,11000,8050
C002452,24200,20250,15600
C002453,21950,17850,13150
C002454,21950,17850,13150
C002455,42000,35150,27100
C002456,9650,7850,5750
C002457,9650,7850,5750
C002458,18700,15600,11950
C002459,20900,17000,12500
C002460,20900,17000,12500
C002461,40050,33600,25850
C002462,8550,6950,5100
C002463,8550,6950,5100
C002464,16650,13950,10650
C002465,10350,8450,6150
C002466,10350,8450,6150
C002467,19800,16550,12700
C002504,26200,23600,20600
C002505,26200,23600,20600
C002506,37900,33750,28850
C002543,78350,76150,73450
C002544,78350,76150,73450
C002545,89550,85650,81150
C002546,54700,52050,48950
C002547,54700,52050,48950
C002548,66850,62550,57450
C002549,53450,50550,47100
C002550,53450,50550,47100
C002551,66750,62050,56400
C002552,19600,18300,16700
C002553,19600,18300,16700
C002554,26300,24000,21350
C002555,31800,29650,27150
C002556,31800,29650,27150
C002557,42750,39000,34600
C002558,25900,24100,22000
C002559,25900,24100,22000
C002560,35150,32000,28300
C002561,27950,25050,21650
C002562,27950,25050,21650
C002563,41200,36500,31000
C002564,53950,51400,48350
C002565,53950,51400,48350
C002566,65700,61500,56600
C002567,24550,20900,16500
C002568,24550,20900,16500
C002569,41600,35600,28500
C002570,22500,19350,15600
C002571,22500,19350,15600
C002572,37300,32100,25950
C002573,45150,38650,31100
C002574,45150,38650,31100
C002575,78850,67650,54500
C002576,33200,28400,22850
C002577,33200,28400,22850
C002578,58050,49800,40050
C002579,26200,23600,20600
C002580,26200,23600,20600
C002581,37900,33700,28850
C002582,56350,49150,40750
C002583,56350,49150,40750
C002584,93700,81250,66650
C002585,36000,33000,29500
C002586,36000,33000,29500
C002587,49650,44800,39100
C002588,37650,34600,31000
C002589,37650,34600,31000
C002590,51700,46700,40850
C002591,33300,31050,28400
C002592,33300,31050,28400
C002593,44600,40750,36150
C002594,23850,20400,16350
C002595,23850,20400,16350
C002596,39750,34150,27550
C002597,29750,27400,24650
C002598,29750,27400,24650
C002599,41500,37500,32750
C002600,16700,14450,11900
C002601,16700,14450,11900
C002602,27950,24150,19650
C002603,23800,21150,18050
C002604,23800,21150,18050
C002605,35900,31600,26600
C002606,20650,18150,15150
C002607,20650,18150,15150
C002608,32450,28300,23400
C002609,57600,52600,46650
C002610,57600,52600,46650
C002611,83800,75050,64750
C002612,31400,27850,23750
C002613,31400,27850,23750
C002614,47700,41950,35200
C002615,49750,46800,43400
C002616,49750,46800,43400
C002617,63000,58250,52750
C002618,34500,33500,32400
C002619,34500,33500,32400
C002620,39150,37500,35550
C002621,61500,60100,58500
C002622,61500,60100,58500
C002623,67850,65550,62900
C002624,49800,47150,44050
C002625,49800,47150,44050
C002626,61550,57300,52350
C002627,31400,30200,28700
C002628,31400,30200,28700
C002629,37300,35250,32800
C002630,28750,26450,23850
C002631,28750,26450,23850
C002632,40050,36200,31600
C002633,63050,60800,58150
C002634,63050,60800,58150
C002635,74450,70500,65950
C002636,71750,68500,64750
C002637,71750,68500,64750
C002638,86150,81050,74950
C002639,39000,36050,32650
C002640,39000,36050,32650
C002641,52250,47550,42000
C002642,30950,28250,25150
C002643,30950,28250,25150
C002644,43050,38700,33700
C002645,33500,30600,27250
C002646,33500,30600,27250
C002647,46750,42100,36500
C002648,21300,18500,15100
C002649,21300,18500,15100
C002650,34550,29950,24450
C002651,25900,22950,19500
C002652,25900,22950,19500
C002653,39300,34550,28950
C002654,38950,35700,31750
C002655,38950,35700,31750
C002656,54150,48750,42450
C002657,35350,30350,24500
C002658,35350,30350,24500
C002659,61450,52800,42600
C002660,24500,20600,16150
C002661,24500,20600,16150
C002662,44550,37900,30050
C002663,57000,48200,37850
C002664,57000,48200,37850
C002665,103200,87900,69850
C002666,37050,33200,28800
C002667,37050,33200,28800
C002668,54450,48300,41050
C002669,24000,22550,20750
C002670,24000,22550,20750
C002671,31600,29000,25950
C002672,13650,11950,10050
C002673,13650,11950,10050
C002674,22000,19150,15800
C002675,21400,19150,16550
C002676,21400,19150,16550
C002677,32700,28850,24350
C002678,20650,19750,18800
C002679,20650,19750,18800
C002680,24850,23350,21700
C002681,20500,17250,13350
C002682,20500,17250,13350
C002683,35600,30250,24000
C002684,26700,22900,18400
C002685,26700,22900,18400
C002686,46850,40150,32300
C002687,47750,40850,32700
C002688,47750,40850,32700
C002689,83900,71850,57800
C002690,44650,42300,39500
C002691,44650,42300,39500
C002692,56450,52350,47600
C002693,31800,29350,26400
C002694,31800,29350,26400
C002695,43200,39150,34450
C002696,14450,13200,11800
C002697,14450,13200,11800
C002698,20750,18600,16050
C002699,11600,10150,8400
C002700,11600,10150,8400
C002701,19200,16600,13600
C002702,22100,20200,17950
C002703,22100,20200,17950
C002704,31750,28500,24650
C002705,196000,192900,189300
C002706,196000,192900,189300
C002707,209350,204500,198750
C002708,25450,23300,20600
C002709,25450,23300,20600
C002710,36850,32950,28450
C002711,58500,51600,43400
C002712,58500,51600,43400
C002713,94700,82650,68500
C002714,34500,32300,29750
C002715,34500,32300,29750
C002716,45400,41700,37250
C002717,49750,44150,37500
C002718,49750,44150,37500
C002719,79100,69350,57850
C002720,32850,29150,24800
C002721,32850,29150,24800
C002722,49900,43850,36750
C002723,35100,32600,29650
C002724,35100,32600,29650
C002725,46500,42400,37650
C002726,30050,27900,25300
C002727,30050,27900,25300
C002728,40950,37200,32850
C002729,133400,129000,123800
C002730,133400,129000,123800
C002731,155550,148050,139200
C002732,119650,116000,111600
C002733,119650,116000,111600
C002734,135950,130100,123150
C002735,80050,77400,74300
C002736,80050,77400,74300
C002737,91800,87600,82600
C002738,24150,19700,14450
C002739,24150,19700,14450
C002740,46450,38850,29900
C002741,48800,44600,39600
C002742,48800,44600,39600
C002743,70450,63200,54700
C002744,202900,199500,195500
C002745,202900,199500,195500
C002746,217750,212350,206000
C002747,179100,175350,171000
C002748,179100,175350,171000
C002749,195450,189550,182550
C002750,59150,55400,51050
C002751,59150,55400,51050
C002752,75500,69600,62600
C002753,59150,55400,51050
C002754,59150,55400,51050
C002755,75500,69600,62600
C002756,24250,19750,14550
C002757,24250,19750,14550
C002758,46500,38950,30000
C002759,73700,69250,64000
C002760,73700,69250,64000
C002761,96000,88400,79500
C002762,73700,69250,64000
C002763,73700,69250,64000
C002764,96000,88400,79500
C002765,34250,32050,29350
C002766,34250,32050,29350
C002767,45650,41750,37150
C002768,41650,39150,36150
C002769,41650,39150,36150
C002770,53000,48950,44150
C002771,24550,22100,19200
C002772,24550,22100,19200
C002773,35900,31900,27200
C002774,17500,14200,10400
C002775,17500,14200,10400
C002776,32600,27300,21050
C002777,18600,15850,12700
C002778,18600,15850,12700
C002779,31050,26650,21500
C002780,32200,29900,27050
C002781,32200,29900,27050
C002782,43050,39150,34650
C002783,29850,26350,22300
C002784,29850,26350,22300
C002785,45700,40100,33500
C002786,49550,44900,39400
C002787,49550,44900,39400
C002788,73650,65600,56150
C002789,49650,46550,42900
C002790,49650,46550,42900
C002791,63700,58700,52800
C002792,26600,24200,21400
C002793,26600,24200,21400
C002794,37600,33750,29150
C002795,37100,32450,27000
C002796,37100,32450,27000
C002797,61200,53150,43750
C002798,31150,27450,23050
C002799,31150,27450,23050
C002800,48150,42150,35050
C002801,19350,18550,17500
C002802,19350,18550,17500
C002803,23600,22100,20400
C002804,33400,32500,31500
C002805,33400,32500,31500
C002806,37600,36150,34400
C002807,46750,45750,44700
C002808,46750,45750,44700
C002809,51400,49750,47850
C002810,69750,68800,67650
C002811,69750,68800,67650
C002812,74450,72750,70850
C002813,49150,46900,44200
C002814,49150,46900,44200
C002815,60600,56650,52000
C002816,68750,65100,60800
C002817,68750,65100,60800
C002818,85100,79200,72350
C002819,40100,36950,33300
C002820,40100,36950,33300
C002821,54300,49300,43350
C002822,64000,61950,59500
C002823,64000,61950,59500
C002824,74150,70600,66450
C002825,47100,40750,33250
C002826,47100,40750,33250
C002827,80400,69350,56300
C002828,35250,30100,23950
C002829,35250,30100,23950
C002830,62550,53550,42900
C002831,48750,43350,37000
C002832,48750,43350,37000
C002833,76900,67550,56500
C002834,47900,43550,38400
C002835,47900,43550,38400
C002836,70400,62900,54050
C002837,50150,44900,38700
C002838,50150,44900,38700
C002839,77450,68350,57650
C002840,57000,53600,49600
C002841,57000,53600,49600
C002842,72150,66700,60350
C002843,21850,17800,13050
C002844,21850,17800,13050
C002845,40750,34100,26300
C002846,44100,39250,33550
C002847,44100,39250,33550
C002848,69400,61000,51100
C002849,44250,40350,35850
C002850,44250,40350,35850
C002851,64350,57650,49750
C002852,51350,44850,37100
C002853,51350,44850,37100
C002854,85500,74150,60800
C002855,39600,35500,30650
C002856,39600,35500,30650
C002857,60900,53850,45450
C002858,51150,45000,37750
C002859,51150,45000,37750
C002860,83300,72650,60050
C002861,65250,64150,62900
C002862,65250,64150,62900
C002863,69950,68200,66200
C002864,64600,58150,50600
C002865,64600,58150,50600
C002866,97950,86800,73750
C002867,63800,54950,44550
C002868,63800,54950,44550
C002869,109950,94650,76600
C002870,39000,33150,26300
C002871,39000,33150,26300
C002872,69500,59350,47450
C002873,39150,35250,30650
C002874,39150,35250,30650
C002875,56950,50650,43250
C002876,127100,120400,112550
C002877,127100,120400,112550
C002878,161000,149550,136150
C002879,42350,35800,28150
C002880,42350,35800,28150
C002881,76500,65150,51850
C002882,48750,42100,34250
C002883,48750,42100,34250
C002884,83700,72050,58450
C002885,61450,56650,51000
C002886,61450,56650,51000
C002887,86400,78050,68300
C002888,133100,126050,117750
C002889,133100,126050,117750
C002890,169350,157200,142900
C002891,45350,40800,35400
C002892,45350,40800,35400
C002893,69100,61200,51900
C002894,50200,42950,34350
C002895,50200,42950,34350
C002896,88350,75700,60850
C002897,99150,95450,91100
C002898,99150,95450,91100
C002899,115900,109900,102850
C002900,63650,56750,48550
C002901,63650,56750,48550
C002902,99850,87800,73650
C002903,31500,27150,22000
C002904,31500,27150,22000
C002905,54400,46800,37850
C002906,60650,55950,50500
C002907,60650,55950,50500
C002908,84750,76700,67250
C002909,51650,45700,38750
C002910,51650,45700,38750
C002911,82600,72300,60200
C002912,24950,22000,18450
C002913,24950,22000,18450
C002914,38800,33950,28150
C002915,15950,14500,12850
C002916,15950,14500,12850
C002917,23050,20600,17750
C002918,38950,36200,33000
C002919,38950,36200,33000
C002920,51200,46850,41700
C002921,48500,44400,39650
C002922,48500,44400,39650
C002923,69450,62400,54150
C002924,27800,24250,20150
C002925,27800,24250,20150
C002926,44100,38350,31550
C002927,28700,24350,19300
C002928,28700,24350,19300
C002929,51150,43650,34900
C002930,46450,41050,34750
C002931,46450,41050,34750
C002932,74600,65250,54200
C002933,33350,29050,24000
C002934,33350,29050,24000
C002935,55850,48350,39600
C002936,27600,23550,18850
C002937,27600,23550,18850
C002938,48400,41500,33350
C002939,28500,25300,21550
C002940,28500,25300,21550
C002941,43250,38050,31900
C002942,49200,45100,40300
C002943,49200,45100,40300
C002944,70350,63250,54950
C002945,15100,13300,11200
C002946,15100,13300,11200
C002947,24300,21200,17500
C002948,33350,31150,28600
C002949,33350,31150,28600
C002950,44250,40550,36150
C002951,28850,26200,23150
C002952,28850,26200,23150
C002953,40750,36500,31550
C002954,86950,84150,80850
C002955,86950,84150,80850
C002956,99650,95150,89800
C002957,38600,36800,34650
C002958,38600,36800,34650
C002959,47650,44550,40900
C002960,77250,74700,71700
C002961,77250,74700,71700
C002962,88600,84550,79750
C002963,48850,46300,43400
C002964,48850,46300,43400
C002965,60250,56150,51400
C002966,21700,19300,16550
C002967,21700,19300,16550
C002968,32650,28800,24250
C002969,24950,21700,17900
C002970,24950,21700,17900
C002971,40150,34800,28550
C002972,22400,20050,17400
C002973,22400,20050,17400
C002974,33750,29850,25200
C002975,116150,113500,110400
C002976,116150,113500,110400
C002977,127950,123700,118700
C002978,122450,119850,116850
C002979,122450,119850,116850
C002980,133850,129700,124850
C002981,203050,199900,196150
C002982,203050,199900,196150
C002983,217200,212050,206100
C002984,124100,121050,117450
C002985,124100,121050,117450
C002986,137750,132850,127050
C002987,109900,108250,106300
C002988,109900,108250,106300
C002989,117950,115150,111850
C002990,42350,38350,33500
C002991,42350,38350,33500
C002992,63650,56600,48300
C002993,22300,19350,15950
C002994,22300,19350,15950
C002995,35950,31150,25500
C002996,49250,45150,40300
C002997,49250,45150,40300
C002998,69500,62600,54450
C002999,49250,45150,40300
C003000,49250,45150,40300
C003001,69500,62600,54450
C003002,49250,45150,40300
C003003,49250,45150,40300
C003004,69500,62600,54450
C003005,49250,45150,40300
C003006,49250,45150,40300
C003007,69500,62600,54450
C003008,94200,90100,85250
C003009,94200,90100,85250
C003010,114450,107550,99450
C003011,94200,90100,85250
C003012,94200,90100,85250
C003013,114450,107550,99450
C003014,94200,90100,85250
C003015,94200,90100,85250
C003016,114450,107550,99450
C003017,94200,90100,85250
C003018,94200,90100,85250
C003019,114450,107550,99450
C003020,20750,18400,15700
C003021,20750,18400,15700
C003022,32050,28150,23500
C003023,20750,18400,15700
C003024,20750,18400,15700
C003025,32050,28150,23500
C003026,20750,18400,15700
C003027,20750,18400,15700
C003028,32050,28150,23500
C003029,20750,18400,15700
C003030,20750,18400,15700
C003031,32050,28150,23500
C003032,27150,24500,21400
C003033,27150,24500,21400
C003034,38950,34700,29700
C003035,27150,24500,21400
C003036,27150,24500,21400
C003037,38950,34700,29700
C003038,27150,24500,21400
C003039,27150,24500,21400
C003040,38950,34700,29700
C003041,27150,24500,21400
C003042,27150,24500,21400
C003043,38950,34700,29700
C003044,32800,30200,27200
C003045,32800,30200,27200
C003046,44200,40050,35200
C003047,32800,30200,27200
C003048,32800,30200,27200
C003049,44200,40050,35200
C003050,32800,30200,27200
C003051,32800,30200,27200
C003052,44200,40050,35200
C003053,32800,30200,27200
C003054,32800,30200,27200
C003055,44200,40050,35200
C003056,33750,30600,26800
C003057,33750,30600,26800
C003058,47850,42700,36800
C003059,33750,30600,26800
C003060,33750,30600,26800
C003061,47850,42700,36800
C003062,33750,30600,26800
C003063,33750,30600,26800
C003064,47850,42700,36800
C003065,33750,30600,26800
C003066,33750,30600,26800
C003067,47850,42700,36800
C003068,20800,19150,17200
C003069,20800,19150,17200
C003070,28850,26050,22700
C003071,20800,19150,17200
C003072,20800,19150,17200
C003073,28850,26050,22700
C003074,20800,19150,17200
C003075,20800,19150,17200
C003076,28850,26050,22700
C003077,20800,19150,17200
C003078,20800,19150,17200
C003079,28850,26050,22700
C003080,34350,31300,27700
C003081,34350,31300,27700
C003082,48050,43150,37350
C003083,34350,31300,27700
C003084,34350,31300,27700
C003085,48050,43150,37350
C003086,34350,31300,27700
C003087,34350,31300,27700
C003088,48050,43150,37350
C003089,34350,31300,27700
C003090,34350,31300,27700
C003091,48050,43150,37350
C003092,70300,66900,62850
C003093,70300,66900,62850
C003094,85900,80350,73800
C003095,22200,18150,13300
C003096,22200,18150,13300
C003097,42450,35550,27450
C003098,10400,8500,6200
C003099,10400,8500,6200
C003100,17850,14550,10600
C003101,31350,27200,22350
C003102,31350,27200,22350
C003103,53050,45850,37350
C003104,35700,31600,26850
C003105,35700,31600,26850
C003106,56750,49750,41500
C003107,29900,26850,23400
C003108,29900,26850,23400
C003109,43700,38800,33100
C003110,25750,23500,20900
C003111,25750,23500,20900
C003112,37050,33200,28650
C003113,20250,17800,14900
C003114,20250,17800,14900
C003115,31600,27600,22900
C003116,39000,34950,30300
C003117,39000,34950,30300
C003118,59900,52950,44750
C003119,9000,7750,6150
C003120,9000,7750,6150
C003121,15750,13450,10800
C003122,12200,10900,9400
C003123,12200,10900,9400
C003124,18900,16650,14000
C003125,11650,9850,7750
C003126,11650,9850,7750
C003127,20850,17750,14100
C003128,8950,7700,6250
C003129,8950,7700,6250
C003130,15200,13100,10600
C003131,15350,13700,11750
C003132,15350,13700,11750
C003133,23700,20900,17500
C003134,14800,13150,11200
C003135,14800,13150,11200
C003136,23150,20350,16950
C003137,16650,15000,13050
C003138,16650,15000,13050
C003139,25000,22200,18800
C003140,25650,23750,21500
C003141,25650,23750,21500
C003142,35300,32000,28150
C003143,15450,14150,12550
C003144,15450,14150,12550
C003145,22150,19900,17200
C003146,17200,15800,14300
C003147,17200,15800,14300
C003148,23900,21600,18900
C003149,22100,20200,17950
C003150,22100,20200,17950
C003151,31750,28500,24650
C003152,14100,12550,10850
C003153,14100,12550,10850
C003154,21850,19250,16100
C003155,18050,16550,14800
C003156,18050,16550,14800
C003157,25600,23000,20000
C003158,22800,20950,18850
C003159,22800,20950,18850
C003160,32000,28850,25150
C003161,13900,12450,10700
C003162,13900,12450,10700
C003163,21400,18850,15850
C003164,15400,13950,12350
C003165,15400,13950,12350
C003166,22550,20100,17200
C003167,16900,15400,13650
C003168,16900,15400,13650
C003169,24450,21850,18800
C003170,11000,9650,8000
C003171,11000,9650,8000
C003172,18150,15700,12900
C003173,27500,25100,22350
C003174,27500,25100,22350
C003175,38300,34450,30000
C003176,20800,19150,17200
C003177,20800,19150,17200
C003178,29200,26350,22950
C003179,38200,31700,24100
C003180,38200,31700,24100
C003181,74500,63250,49950
C003182,38200,31700,24100
C003183,38200,31700,24100
C003184,74500,63250,49950
C003185,33700,28000,21250
C003186,33700,28000,21250
C003187,65700,55750,44000
C003188,44900,37300,28300
C003189,44900,37300,28300
C003190,87650,74350,58700
C003191,30600,25350,19250
C003192,30600,25350,19250
C003193,59600,50550,39950
C003194,15100,12500,9450
C003195,15100,12500,9450
C003196,28000,23750,18800
C003197,26950,22350,17000
C003198,26950,22350,17000
C003199,52600,44600,35200
C003200,26950,22350,17000
C003201,26950,22350,17000
C003202,52600,44600,35200
C003203,11000,9650,8000
C003204,11000,9650,8000
C003205,18150,15700,12900
C003206,14350,12750,10900
C003207,14350,12750,10900
C003208,22300,19600,16450
C003209,12500,11100,9400
C003210,12500,11100,9400
C003211,19850,17350,14450
C003212,12500,11100,9400
C003213,12500,11100,9400
C003214,19850,17350,14450
C003215,25100,23200,20950
C003216,25100,23200,20950
C003217,34750,31450,27600
C003218,88500,78600,66850
C003219,53850,43950,32200
C003220,95600,80000,61700
C003221,37300,33800,29650
C003222,37300,33800,29650
C003223,53600,47850,41100
C003224,12300,10700,8800
C003225,12300,10700,8800
C003226,20700,17850,14550
C003227,13650,11950,10050
C003228,13650,11950,10050
C003229,22000,19150,15800
C003230,52850,48850,44250
C003231,52850,48850,44250
C003232,71000,64600,57000
C003233,12750,11250,9550
C003234,12750,11250,9550
C003235,20250,17700,14700
C003236,26850,24600,22000
C003237,26850,24600,22000
C003238,38150,34350,29750
C003239,38200,31700,24100
C003240,38200,31700,24100
C003241,74500,63250,49950
C003242,35950,29850,22650
C003243,35950,29850,22650
C003244,70100,59450,46950
C003245,33700,28000,21250
C003246,33700,28000,21250
C003247,65700,55750,44000
C003248,26950,22350,17000
C003249,26950,22350,17000
C003250,52600,44600,35200
C003251,40850,39250,37400
C003252,40850,39250,37400
C003253,48400,45800,42700
C003254,25900,24400,22600
C003255,25900,24400,22600
C003256,33450,30900,27800
C003257,190150,187150,183600
C003258,190150,187150,183600
C003259,203500,198700,193000
C003260,9200,8400,7400
C003261,9200,8400,7400
C003262,13400,12000,10300
C003263,23450,22450,21250
C003264,23450,22450,21250
C003265,28500,26750,24700
C003266,17550,16450,15000
C003267,17550,16450,15000
C003268,23450,21450,19050
C003269,16250,14600,12650
C003270,16250,14600,12650
C003271,24650,21800,18400
C003272,21350,19700,17750
C003273,21350,19700,17750
C003274,29750,26900,23500
C003275,24750,23300,21500
C003276,24750,23300,21500
C003277,32350,29750,26700
C003278,40950,37100,32500
C003279,40950,37100,32500
C003280,61050,54350,46450
C003281,56300,50500,43650
C003282,56300,50500,43650
C003283,86450,76400,64550
C003284,108700,105800,102300
C003285,108700,105800,102300
C003286,121950,117250,111650
C003287,14200,11750,8850
C003288,14200,11750,8850
C003289,26350,22300,17600
C003290,52900,46750,39450
C003291,52900,46750,39450
C003292,85000,74350,61750
C003293,44600,40000,34500
C003294,44600,40000,34500
C003295,68750,60650,51250
C003296,48750,43350,37000
C003297,48750,43350,37000
C003298,76900,67550,56500
C003299,45550,40550,34650
C003300,45550,40550,34650
C003301,71700,62950,52750
C003302,42550,38300,33300
C003303,42550,38300,33300
C003304,64650,57250,48600
C003305,9400,7850,5900
C003306,9400,7850,5900
C003307,18300,15450,12150
C003308,13700,11300,8500
C003309,13700,11300,8500
C003310,25400,21550,17000
C003311,17700,15100,12050
C003312,17700,15100,12050
C003313,29850,25600,20550
C003314,55950,52550,48600
C003315,55950,52550,48600
C003316,71100,65650,59300
C003317,11900,10750,9450
C003318,11900,10750,9450
C003319,17550,15650,13350
C003320,19050,17650,15900
C003321,19050,17650,15900
C003322,26400,23900,20950
C003323,25300,23150,20650
C003324,25300,23150,20650
C003325,36200,32500,28100
C003326,23250,21550,19600
C003327,23250,21550,19600
C003328,31650,28750,25350
C003329,22950,20900,18500
C003330,22950,20900,18500
C003331,33450,29900,25700
C003332,28150,23400,17750
C003333,28150,23400,17750
C003334,53000,44750,35050
C003335,28150,23400,17750
C003336,28150,23400,17750
C003337,53000,44750,35050
C003338,36300,31700,26250
C003339,36300,31700,26250
C003340,60400,52400,43000
C003341,25250,21650,17450
C003342,25250,21650,17450
C003343,41950,36050,29150
C003344,35200,31350,26950
C003345,35200,31350,26950
C003346,52600,46450,39200
C003347,30600,28100,25150
C003348,30600,28100,25150
C003349,41950,37900,33150
C003350,26100,22050,17300
C003351,26100,22050,17300
C003352,47400,40300,32050
C003353,0,0,0
C003354,0,0,0
C003355,0,0,0
C003356,27500,24950,21950
C003357,27500,24950,21950
C003358,39250,35100,30200
C003359,36300,31700,26250
C003360,36300,31700,26250
C003361,60400,52400,43000
C003362,36400,33250,29500
C003363,36400,33250,29500
C003364,50800,45650,39650
C003365,40600,34500,27300
C003366,40600,34500,27300
C003367,72750,62100,49600
C003368,38200,34800,30850
C003369,38200,34800,30850
C003370,53750,48250,41750
C003371,24300,20450,16000
C003372,24300,20450,16000
C003373,44400,37750,29900
C003374,36150,30000,22800
C003375,36150,30000,22800
C003376,68200,57600,45050
C003377,34700,32000,28700
C003378,34700,32000,28700
C003379,47200,42750,37500
C003380,101400,99450,97150
C003381,101400,99450,97150
C003382,111050,107750,103800
C003383,102300,100150,97650
C003384,102300,100150,97650
C003385,112750,109150,104900
C003386,104500,101900,98950
C003387,104500,101900,98950
C003388,115850,111800,107000
C003389,27600,23900,19600
C003390,27600,23900,19600
C003391,44600,38600,31550
C003392,31000,27550,23450
C003393,31000,27550,23450
C003394,46850,41250,34650
C003395,23400,19400,14650
C003396,23400,19400,14650
C003397,43350,36800,29050
C003398,29200,24250,18450
C003399,29200,24250,18450
C003400,56950,48300,38150
C003401,21250,17600,13300
C003402,21250,17600,13300
C003403,39450,33450,26450
C003404,72700,68350,63250
C003405,72700,68350,63250
C003406,94900,87400,78650
C003407,44200,41800,39050
C003408,44200,41800,39050
C003409,55950,51950,47150
C003410,19800,18000,15800
C003411,19800,18000,15800
C003412,29000,25900,22200
C003413,21350,19700,17750
C003414,21350,19700,17750
C003415,29750,26900,23500
C003416,20800,19150,17200
C003417,20800,19150,17200
C003418,29200,26350,22950
C003419,44750,38200,30600
C003420,44750,38200,30600
