sku,18k,14k,9k
C002276,165000,158550,150950
C002277,165000,158550,150950
C002278,197550,186650,173750
C002279,32150,28300,23800
C002280,32150,28300,23800
C002281,48650,42650,35600
C002282,88150,84750,80700
C002283,88150,84750,80700
C002284,102550,97300,91050
C002285,34800,32550,29900
C002286,34800,32550,29900
C002287,46250,42300,37750
C002288,17850,14500,10650
C002289,17850,14500,10650
C002290,31650,26500,20500
C002291,168300,161100,152700
C002292,168300,161100,152700
C002293,205050,192800,178350
C002294,54550,50300,45400
C002295,54550,50300,45400
C002296,76650,69400,60800
C002297,91750,88850,85450
C002298,91750,88850,85450
C002299,103800,99350,94100
C002300,38300,32900,26450
C002301,38300,32900,26450
C002302,67200,57700,46600
C002303,59900,57750,55250
C002304,59900,57750,55250
C002305,70350,66750,62450
C002306,87450,85050,82300
C002307,87450,85050,82300
C002308,97100,93500,89250
C002309,15700,12750,9300
C002310,15700,12750,9300
C002311,27400,22950,17750
C002312,27250,22200,16300
C002313,27250,22200,16300
C002314,53850,45150,34900
C002315,33700,28850,23100
C002316,33700,28850,23100
C002317,59550,51100,41200
C002318,59750,57600,55000
C002319,59750,57600,55000
C002320,70650,66900,62500
C002321,89500,87250,84550
C002322,89500,87250,84550
C002323,100800,96900,92300
C002324,45000,42400,39350
C002325,45000,42400,39350
C002326,56000,52000,47200
C002327,91900,89100,85950
C002328,91900,89100,85950
C002329,103250,99000,94100
C002330,76100,72150,67600
C002331,76100,72150,67600
C002332,96300,89600,81700
C002333,49550,46700,43350
C002334,49550,46700,43350
C002335,61600,57200,51950
C002336,47150,44450,41350
C002337,47150,44450,41350
C002338,58350,54250,49350
C002339,89800,87650,85050
C002340,89800,87650,85050
C002341,100450,96750,92400
C002342,18600,15150,11050
C002343,18600,15150,11050
C002344,33050,27700,21450
C002345,11650,9450,6900
C002346,11650,9450,6900
C002347,22250,18600,14250
C002348,6950,5700,4150
C002349,6950,5700,4150
C002350,13500,11250,8650
C002351,36650,33800,30350
C002352,36650,33800,30350
C002353,49050,44550,39200
C002354,28300,23850,18650
C002355,28300,23850,18650
C002356,51850,44150,35100
C002357,28300,23850,18650
C002358,28300,23850,18650
C002359,51850,44150,35100
C002360,28300,23850,18650
C002361,28300,23850,18650
C002362,51850,44150,35100
C002363,28300,23850,18650
C002364,28300,23850,18650
C002365,51850,44150,35100
C002366,28300,23850,18650
C002367,28300,23850,18650
C002368,51850,44150,35100
C002369,28300,23850,18650
C002370,28300,23850,18650
C002371,51850,44150,35100
C002372,28300,23850,18650
C002373,28300,23850,18650
C002374,51850,44150,35100
C002375,28300,23850,18650
C002376,28300,23850,18650
C002377,51850,44150,35100
C002378,28300,23850,18650
C002379,28300,23850,18650
C002380,51850,44150,35100
C002381,28300,23850,18650
C002382,28300,23850,18650
C002383,51850,44150,35100
C002384,28300,23850,18650
C002385,28300,23850,18650
C002386,51850,44150,35100
C002387,28300,23850,18650
C002388,28300,23850,18650
C002389,51850,44150,35100
C002390,28300,23850,18650
C002391,28300,23850,18650
C002392,51850,44150,35100
C002393,28300,23850,18650
C002394,28300,23850,18650
C002395,51850,44150,35100
C002393,28300,23850,18650
C002397,28300,23850,18650
C002398,51850,44150,35100
C002399,28300,23850,18650
C002400,28300,23850,18650
C002401,51850,44150,35100
C002402,28300,23850,18650
C002403,28300,23850,18650
C002404,51850,44150,35100
C002405,28300,23850,18650
C002406,28300,23850,18650
C002407,51850,44150,35100
C002408,28300,23850,18650
C002409,28300,23850,18650
C002410,51850,44150,35100
C002411,28300,23850,18650
C002412,28300,23850,18650
C002413,51850,44150,35100
C002414,28300,23850,18650
C002415,28300,23850,18650
C002416,51850,44150,35100
C002417,28300,23850,18650
C002418,28300,23850,18650
C002419,51850,44150,35100
C002420,28300,23850,18650
C002421,28300,23850,18650
C002422,51850,44150,35100
C002423,28300,23850,18650
C002424,28300,23850,18650
C002425,51850,44150,35100
C002426,28300,23850,18650
C002427,28300,23850,18650
C002428,51850,44150,35100
C002429,28300,23850,18650
C002430,28300,23850,18650
C002431,51850,44150,35100
C002432,21150,17200,12600
C002433,21150,17200,12600
C002434,37500,31400,24300
C002435,19600,15950,11650
C002436,19600,15950,11650
C002437,34950,29250,22650
C002438,9400,7650,5550
C002439,9400,7650,5550
C002440,18200,15150,11600
C002441,7850,6400,4700
C002442,7850,6400,4700
C002443,15400,12850,9900
C002444,15300,12450,9100
C002445,15300,12450,9100
C002446,27350,22950,17750
C002447,13150,10700,7800
C002448,13150,10700,7800
C002449,23100,19400,15000
C002450,13150,10700,7850
C002451,13150,10700,7850
C002452,22800,19100,14800
C002453,20600,16800,12350
C002454,20600,16800,12350
C002455,39600,33200,25650
C002456,9400,7650,5550
C002457,9400,7650,5550
C002458,18200,15150,11600
C002459,19600,15950,11800
C002460,19600,15950,11800
C002461,37800,31700,24500
C002462,8300,6750,4950
C002463,8300,6750,4950
C002464,16200,13550,10400
C002465,10050,8200,5950
C002466,10050,8200,5950
C002467,19250,16100,12350
C002504,25450,22950,20050
C002505,25450,22950,20050
C002506,36100,32200,27650
C002543,76200,74050,71450
C002544,76200,74050,71450
C002545,87050,83300,78900
C002546,53200,50600,47600
C002547,53200,50600,47600
C002548,64250,60200,55450
C002549,52000,49150,45800
C002550,52000,49150,45800
C002551,64050,59650,54400
C002552,19050,17800,16250
C002553,19050,17800,16250
C002554,25550,23350,20750
C002555,30900,28850,26400
C002556,30900,28850,26400
C002557,41550,37900,33650
C002558,25200,23450,21400
C002559,25200,23450,21400
C002560,34200,31150,27550
C002561,27150,24350,21050
C002562,27150,24350,21050
C002563,39200,34800,29650
C002564,52450,49950,47000
C002565,52450,49950,47000
C002566,63150,59200,54600
C002567,23850,20300,16050
C002568,23850,20300,16050
C002569,39300,33700,27150
C002570,21900,18800,15150
C002571,21900,18800,15150
C002572,35300,30450,24750
C002573,42700,36700,29600
C002574,42700,36700,29600
C002575,74600,64200,51900
C002576,31400,26950,21750
C002577,31400,26950,21750
C002578,54950,47250,38150
C002579,25450,22950,20050
C002580,25450,22950,20050
C002581,36100,32200,27650
C002582,53450,46800,38950
C002583,53450,46800,38950
C002584,88800,77200,63600
C002585,35000,32100,28700
C002586,35000,32100,28700
C002587,47400,42850,37550
C002588,36600,33650,30150
C002589,36600,33650,30150
C002590,49350,44700,39250
C002591,32350,30200,27600
C002592,32350,30200,27600
C002593,43400,39600,35150
C002594,23150,19850,15900
C002595,23150,19850,15900
C002596,37600,32400,26200
C002597,28900,26650,24000
C002598,28900,26650,24000
C002599,40350,36450,31850
C002600,16250,14050,11550
C002601,16250,14050,11550
C002602,27200,23500,19100
C002603,23100,20600,17550
C002604,23100,20600,17550
C002605,34150,30100,25450
C002606,20100,17650,14750
C002607,20100,17650,14750
C002608,30750,26900,22400
C002609,55150,50400,44850
C002610,55150,50400,44850
C002611,79900,71750,62150
C002612,30550,27100,23100
C002613,30550,27100,23100
C002614,45350,39950,33650
C002615,48350,45500,42250
C002616,48350,45500,42250
C002617,60400,56000,50850
C002618,33550,32600,31500
C002619,33550,32600,31500
C002620,38100,36500,34600
C002621,59800,58450,56850
C002622,59800,58450,56850
C002623,66000,63750,61150
C002624,48400,45850,42850
C002625,48400,45850,42850
C002626,59050,55150,50500
C002627,30500,29350,27950
C002628,30500,29350,27950
C002629,36300,34250,31900
C002630,27950,25750,23200
C002631,27950,25750,23200
C002632,38950,35200,30750
C002633,61300,59150,56550
C002634,61300,59150,56550
C002635,72400,68600,64150
C002636,69750,66650,63000
C002637,69750,66650,63000
C002638,82850,78000,72400
C002639,37950,35100,31750
C002640,37950,35100,31750
C002641,49950,45550,40350
C002642,30100,27500,24450
C002643,30100,27500,24450
C002644,41050,37050,32350
C002645,32600,29750,26500
C002646,32600,29750,26500
C002647,44650,40250,35100
C002648,20750,18000,14700
C002649,20750,18000,14700
C002650,32750,28400,23300
C002651,25150,22300,18950
C002652,25150,22300,18950
C002653,37400,32900,27750
C002654,37900,34700,30900
C002655,37900,34700,30900
C002656,51650,46650,40750
C002657,33450,28800,23350
C002658,33450,28800,23350
C002659,58150,50050,40600
C002660,23050,19500,15300
C002661,23050,19500,15300
C002662,42100,35900,28600
C002663,53850,45600,35950
C002664,53850,45600,35950
C002665,97550,83250,66400
C002666,36000,32300,28000
C002667,36000,32300,28000
C002668,51850,46050,39300
C002669,23350,21900,20150
C002670,23350,21900,20150
C002671,30750,28200,25200
C002672,13250,11600,9750
C002673,13250,11600,9750
C002674,21400,18600,15350
C002675,20800,18600,16100
C002676,20800,18600,16100
C002677,31800,28050,23650
C002678,20050,19200,18250
C002679,20050,19200,18250
C002680,24150,22750,21100
C002681,19950,16750,13000
C002682,19950,16750,13000
C002683,33700,28700,22800
C002684,25300,21700,17500
C002685,25300,21700,17500
C002686,44300,38100,30750
C002687,45150,38750,31200
C002688,45150,38750,31200
C002689,79400,68200,55000
C002690,43400,41150,38450
C002691,43400,41150,38450
C002692,54900,50900,46300
C002693,30950,28550,25700
C002694,30950,28550,25700
C002695,41250,37500,33050
C002696,14050,12850,11450
C002697,14050,12850,11450
C002698,20200,18100,15600
C002699,11300,9850,8150
C002700,11300,9850,8150
C002701,18650,16150,13250
C002702,21500,19650,17450
C002703,21500,19650,17450
C002704,30900,27700,23950
C002705,178600,175550,172100
C002706,178600,175550,172100
C002707,190650,186100,180800
C002708,24750,22650,20050
C002709,24750,22650,20050
C002710,35800,32050,27650
C002711,55650,49150,41550
C002712,55650,49150,41550
C002713,89900,78650,65450
C002714,33550,31400,28900
C002715,33550,31400,28900
C002716,44150,40550,36250
C002717,47350,42100,35900
C002718,47350,42100,35900
C002719,75100,66000,55300
C002720,31950,28350,24150
C002721,31950,28350,24150
C002722,47400,41800,35150
C002723,34100,31700,28800
C002724,34100,31700,28800
C002725,44450,40650,36200
C002726,29250,27100,24600
C002727,29250,27100,24600
C002728,39850,36200,31950
C002729,125150,121100,116250
C002730,125150,121100,116250
C002731,146200,139200,130950
C002732,113000,109450,105200
C002733,113000,109450,105200
C002734,127850,122300,115850
C002735,77800,75300,72250
C002736,77800,75300,72250
C002737,88550,84550,79900
C002738,22700,18500,13650
C002739,22700,18500,13650
C002740,43750,36700,28350
C002741,46650,42700,38100
C002742,46650,42700,38100
C002743,67200,60450,52450
C002744,184950,181700,177750
C002745,184950,181700,177750
C002746,198400,193350,187450
C002747,163550,159900,155650
C002748,163550,159900,155650
C002749,178350,172800,166300
C002750,57550,53900,49650
C002751,57550,53900,49650
C002752,72350,66800,60300
C002753,57550,53900,49650
C002754,57550,53900,49650
C002755,72350,66800,60300
C002756,22750,18600,13650
C002757,22750,18600,13650
C002758,43850,36750,28450
C002759,70900,66700,61750
C002760,70900,66700,61750
C002761,92000,84900,76550
C002762,70900,66700,61750
C002763,70900,66700,61750
C002764,92000,84900,76550
C002765,33350,31150,28550
C002766,33350,31150,28550
C002767,44400,40600,36100
C002768,40500,38050,35150
C002769,40500,38050,35150
C002770,50800,47050,42550
C002771,23850,21500,18700
C002772,23850,21500,18700
C002773,34200,30450,26050
C002774,17000,13850,10100
C002775,17000,13850,10100
C002776,30750,25750,19950
C002777,18100,15450,12350
C002778,18100,15450,12350
C002779,29400,25300,20450
C002780,31350,29050,26300
C002781,31350,29050,26300
C002782,41150,37550,33300
C002783,29000,25600,21700
C002784,29000,25600,21700
C002785,43400,38200,32000
C002786,47300,43000,37850
C002787,47300,43000,37850
C002788,70150,62600,53850
C002789,48300,45250,41700
C002790,48300,45250,41700
C002791,61050,56350,50850
C002792,25900,23550,20800
C002793,25900,23550,20800
C002794,35850,32200,27900
C002795,35200,30900,25850
C002796,35200,30900,25850
C002797,58000,50550,41750
C002798,30300,26700,22450
C002799,30300,26700,22450
C002800,45750,40150,33500
C002801,18850,18050,17050
C002802,18850,18050,17050
C002803,22950,21500,19850
C002804,32450,31600,30600
C002805,32450,31600,30600
C002806,36550,35150,33450
C002807,45450,44500,43450
C002808,45450,44500,43450
C002809,49950,48400,46550
C002810,67850,66900,65750
C002811,67850,66900,65750
C002812,72400,70750,68900
C002813,47800,45600,43000
C002814,47800,45600,43000
C002815,58900,55100,50600
C002816,66900,63350,59150
C002817,66900,63350,59150
C002818,81700,76200,69750
C002819,38950,35950,32400
C002820,38950,35950,32400
C002821,51900,47200,41600
C002822,62250,60250,57850
C002823,62250,60250,57850
C002824,72100,68650,64650
C002825,44650,38700,31700
C002826,44650,38700,31700
C002827,76200,65850,53700
C002828,33350,28450,22750
C002829,33350,28450,22750
C002830,59200,50800,40800
C002831,46400,41400,35450
C002832,46400,41400,35450
C002833,73050,64300,54000
C002834,45800,41700,36950
C002835,45800,41700,36950
C002836,67100,60100,51800
C002837,47800,42850,37100
C002838,47800,42850,37100
C002839,73700,65150,55200
C002840,55400,52100,48250
C002841,55400,52100,48250
C002842,69150,64100,58150
C002843,21250,17350,12650
C002844,21250,17350,12650
C002845,38450,32200,24900
C002846,42000,37450,32150
C002847,42000,37450,32150
C002848,65950,58100,48850
C002849,42300,38700,34500
C002850,42300,38700,34500
C002851,61300,55100,47750
C002852,48750,42650,35450
C002853,48750,42650,35450
C002854,81100,70500,58050
C002855,37750,33950,29450
C002856,37750,33950,29450
C002857,57900,51300,43500
C002858,48650,42850,36050
C002859,48650,42850,36050
C002860,79050,69100,57300
C002861,63450,62400,61150
C002862,63450,62400,61150
C002863,68050,66350,64400
C002864,61650,55650,48550
C002865,61650,55650,48550
C002866,93250,82850,70650
C002867,60400,52150,42450
C002868,60400,52150,42450
C002869,104100,89800,72950
C002870,36850,31400,25050
C002871,36850,31400,25050
C002872,65700,56300,45150
C002873,38100,34300,29850
C002874,38100,34300,29850
C002875,54250,48350,41400
C002876,119300,113050,105750
C002877,119300,113050,105750
C002878,151450,140700,128150
C002879,39950,33900,26700
C002880,39950,33900,26700
C002881,72300,61700,49300
C002882,46200,40000,32600
C002883,46200,40000,32600
C002884,79250,68450,55700
C002885,58850,54400,49150
C002886,58850,54400,49150
C002887,82500,74750,65600
C002888,124950,118350,110650
C002889,124950,118350,110650
C002890,159250,147900,134550
C002891,43300,39000,34000
C002892,43300,39000,34000
C002893,65700,58350,49650
C002894,47500,40700,32700
C002895,47500,40700,32700
C002896,83650,71850,57900
C002897,96450,92850,88600
C002898,96450,92850,88600
C002899,111600,106000,99450
C002900,60650,54150,46550
C002901,60650,54150,46550
C002902,94900,83650,70450
C002903,29850,25750,20950
C002904,29850,25750,20950
C002905,51500,44400,36100
C002906,58150,53800,48700
C002907,58150,53800,48700
C002908,80950,73400,64600
C002909,49100,43600,37100
C002910,49100,43600,37100
C002911,78400,68800,57550
C002912,24250,21400,17950
C002913,24250,21400,17950
C002914,36800,32250,26900
C002915,15500,14100,12450
C002916,15500,14100,12450
C002917,22400,20050,17250
C002918,37850,35200,32100
C002919,37850,35200,32100
C002920,49000,44950,40100
C002921,46450,42600,38150
C002922,46450,42600,38150
C002923,66200,59650,52000
C002924,27050,23600,19550
C002925,27050,23600,19550
C002926,41850,36500,30150
C002927,27100,23050,18350
C002928,27100,23050,18350
C002929,48400,41400,33200
C002930,44250,39150,33250
C002931,44250,39150,33250
C002932,70850,62100,51850
C002933,31650,27650,22900
C002934,31650,27650,22900
C002935,53000,46000,37750
C002936,26100,22300,18000
C002937,26100,22300,18000
C002938,45850,39350,31750
C002939,27750,24600,20950
C002940,27750,24600,20950
C002941,41100,36200,30500
C002942,47100,43250,38750
C002943,47100,43250,38750
C002944,67100,60500,52750
C002945,14700,12950,10850
C002946,14700,12950,10850
C002947,23650,20600,17000
C002948,32450,30300,27800
C002949,32450,30300,27800
C002950,43050,39450,35150
C002951,28050,25500,22550
C002952,28050,25500,22550
C002953,38850,34900,30250
C002954,84550,81800,78650
C002955,84550,81800,78650
C002956,96100,91850,86850
C002957,37550,35800,33700
C002958,37550,35800,33700
C002959,46350,43300,39750
C002960,75100,72650,69700
C002961,75100,72650,69700
C002962,85450,81600,77100
C002963,47500,45050,42200
C002964,47500,45050,42200
C002965,57850,54000,49550
C002966,21100,18800,16050
C002967,21100,18800,16050
C002968,31100,27450,23200
C002969,24300,21100,17400
C002970,24300,21100,17400
C002971,38050,33050,27200
C002972,21800,19500,16900
C002973,21800,19500,16900
C002974,32850,29000,24500
C002975,109500,106900,103900
C002976,109500,106900,103900
C002977,120200,116200,111600
C002978,115450,112950,110000
C002979,115450,112950,110000
C002980,125800,121950,117450
C002981,185050,181950,178300
C002982,185050,181950,178300
C002983,197800,193050,187450
C002984,117050,114100,110600
C002985,117050,114100,110600
C002986,129450,124900,119500
C002987,103500,101900,100000
C002988,103500,101900,100000
C002989,111300,108600,105350
C002990,40450,36650,32200
C002991,40450,36650,32200
C002992,60650,54000,46250
C002993,21700,18850,15500
C002994,21700,18850,15500
C002995,34050,29600,24300
C002996,47150,43350,38850
C002997,47150,43350,38850
C002998,66300,59850,52250
C002999,47150,43350,38850
C003000,47150,43350,38850
C003001,66300,59850,52250
C003002,47150,43350,38850
C003003,47150,43350,38850
C003004,66300,59850,52250
C003005,47150,43350,38850
C003006,47150,43350,38850
C003007,66300,59850,52250
C003008,90900,87050,82550
C003009,90900,87050,82550
C003010,110050,103600,96000
C003011,90900,87050,82550
C003012,90900,87050,82550
C003013,110050,103600,96000
C003014,90900,87050,82550
C003015,90900,87050,82550
C003016,110050,103600,96000
C003017,90900,87050,82550
C003018,90900,87050,82550
C003019,110050,103600,96000
C003020,20150,17900,15300
C003021,20150,17900,15300
C003022,31200,27400,22850
C003023,20150,17900,15300
C003024,20150,17900,15300
C003025,31200,27400,22850
C003026,20150,17900,15300
C003027,20150,17900,15300
C003028,31200,27400,22850
C003029,20150,17900,15300
C003030,20150,17900,15300
C003031,31200,27400,22850
C003032,26400,23800,20800
C003033,26400,23800,20800
C003034,37100,33100,28500
C003035,26400,23800,20800
C003036,26400,23800,20800
C003037,37100,33100,28500
C003038,26400,23800,20800
C003039,26400,23800,20800
C003040,37100,33100,28500
C003041,26400,23800,20800
C003042,26400,23800,20800
C003043,37100,33100,28500
C003044,31900,29350,26450
C003045,31900,29350,26450
C003046,42250,38350,33850
C003047,31900,29350,26450
C003048,31900,29350,26450
C003049,42250,38350,33850
C003050,31900,29350,26450
C003051,31900,29350,26450
C003052,42250,38350,33850
C003053,31900,29350,26450
C003054,31900,29350,26450
C003055,42250,38350,33850
C003056,32800,29750,26100
C003057,32800,29750,26100
C003058,45550,40850,35250
C003059,32800,29750,26100
C003060,32800,29750,26100
C003061,45550,40850,35250
C003062,32800,29750,26100
C003063,32800,29750,26100
C003064,45550,40850,35250
C003065,32800,29750,26100
C003066,32800,29750,26100
C003067,45550,40850,35250
C003068,20200,18600,16700
C003069,20200,18600,16700
C003070,28050,25350,22100
C003071,20200,18600,16700
C003072,20200,18600,16700
C003073,28050,25350,22100
C003074,20200,18600,16700
C003075,20200,18600,16700
C003076,28050,25350,22100
C003077,20200,18600,16700
C003078,20200,18600,16700
C003079,28050,25350,22100
C003080,33400,30450,26950
C003081,33400,30450,26950
C003082,45800,41250,35850
C003083,33400,30450,26950
C003084,33400,30450,26950
C003085,45800,41250,35850
C003086,33400,30450,26950
C003087,33400,30450,26950
C003088,45800,41250,35850
C003089,33400,30450,26950
C003090,33400,30450,26950
C003091,45800,41250,35850
C003092,68400,65050,61100
C003093,68400,65050,61100
C003094,82550,77350,71250
C003095,20850,17050,12550
C003096,20850,17050,12550
C003097,40050,33550,26000
C003098,10100,8250,6050
C003099,10100,8250,6050
C003100,17400,14150,10350
C003101,29750,25900,21300
C003102,29750,25900,21300
C003103,50250,43550,35650
C003104,33950,30150,25700
C003105,33950,30150,25700
C003106,53950,47350,39700
C003107,29100,26150,22750
C003108,29100,26150,22750
C003109,41600,37050,31700
C003110,25050,22850,20300
C003111,25050,22850,20300
C003112,36050,32250,27850
C003113,19700,17300,14500
C003114,19700,17300,14500
C003115,30000,26300,21900
C003116,37200,33400,29000
C003117,37200,33400,29000
C003118,57000,50450,42850
C003119,8750,7550,6000
C003120,8750,7550,6000
C003121,15300,13100,10500
C003122,11900,10600,9100
C003123,11900,10600,9100
C003124,18400,16200,13600
C003125,11350,9600,7550
C003126,11350,9600,7550
C003127,20300,17250,13700
C003128,8700,7500,6100
C003129,8700,7500,6100
C003130,14800,12750,10300
C003131,14900,13300,11400
C003132,14900,13300,11400
C003133,23050,20300,17000
C003134,14350,12800,10900
C003135,14350,12800,10900
C003136,22550,19750,16500
C003137,16200,14600,12700
C003138,16200,14600,12700
C003139,24350,21600,18300
C003140,24950,23100,20900
C003141,24950,23100,20900
C003142,34350,31100,27350
C003143,15000,13750,12200
C003144,15000,13750,12200
C003145,21550,19350,16700
C003146,16700,15400,13900
C003147,16700,15400,13900
C003148,23250,21000,18350
C003149,21500,19650,17450
C003150,21500,19650,17450
C003151,30900,27700,23950
C003152,13700,12250,10550
C003153,13700,12250,10550
C003154,21250,18700,15700
C003155,17550,16100,14400
C003156,17550,16100,14400
C003157,24850,22400,19450
C003158,22200,20400,18300
C003159,22200,20400,18300
C003160,31150,28050,24450
C003161,13550,12100,10400
C003162,13550,12100,10400
C003163,20850,18350,15450
C003164,14950,13600,12000
C003165,14950,13600,12000
C003166,21950,19550,16750
C003167,16450,14950,13250
C003168,16450,14950,13250
C003169,23750,21250,18300
C003170,10700,9400,7800
C003171,10700,9400,7800
C003172,17650,15300,12550
C003173,26750,24450,21750
C003174,26750,24450,21750
C003175,36550,33000,28800
C003176,20200,18600,16700
C003177,20200,18600,16700
C003178,28400,25600,22350
C003179,33050,27000,19800
C003180,33050,27000,19800
C003181,65350,54800,42400
C003182,33050,27000,19800
C003183,33050,27000,19800
C003184,65350,54800,42400
C003185,29150,23800,17500
C003186,29150,23800,17500
C003187,57650,48350,37350
C003188,38900,31750,23350
C003189,38900,31750,23350
C003190,76850,64450,49850
C003191,26450,21550,15900
C003192,26450,21550,15900
C003193,52300,43800,33900
C003194,13600,11100,8100
C003195,13600,11100,8100
C003196,24600,20650,15950
C003197,23300,19050,14000
C003198,23300,19050,14000
C003199,46100,38700,29950
C003200,23300,19050,14000
C003201,23300,19050,14000
C003202,46100,38700,29950
C003203,10700,9400,7800
C003204,10700,9400,7800
C003205,17650,15300,12550
C003206,13950,12400,10600
C003207,13950,12400,10600
C003208,21700,19050,16000
C003209,12150,10800,9150
C003210,12150,10800,9150
C003211,19300,16850,14050
C003212,12150,10800,9150
C003213,12150,10800,9150
C003214,19300,16850,14050
C003215,24400,22550,20400
C003216,24400,22550,20400
C003217,33800,30600,26800
C003218,84250,75000,64100
C003219,50550,41300,30350
C003220,90150,75600,58450
C003221,36250,32900,28850
C003222,36250,32900,28850
C003223,51050,45700,39400
C003224,10850,9300,7400
C003225,10850,9300,7400
C003226,19000,16250,13050
C003227,13250,11600,9750
C003228,13250,11600,9750
C003229,21400,18600,15350
C003230,51400,47500,43000
C003231,51400,47500,43000
C003232,67850,61850,54800
C003233,12400,10950,9300
C003234,12400,10950,9300
C003235,19700,17200,14300
C003236,26100,23950,21400
C003237,26100,23950,21400
C003238,37100,33400,28950
C003239,33050,27000,19800
C003240,33050,27000,19800
C003241,65350,54800,42400
C003242,31100,25400,18650
C003243,31100,25400,18650
C003244,61500,51600,39900
C003245,29150,23800,17500
C003246,29150,23800,17500
C003247,57650,48350,37350
C003248,23300,19050,14000
C003249,23300,19050,14000
C003250,46100,38700,29950
C003251,39700,38150,36350
C003252,39700,38150,36350
C003253,47050,44500,41500
C003254,25200,23700,21950
C003255,25200,23700,21950
C003256,32550,30050,27000
C003257,173250,170350,166900
C003258,173250,170350,166900
C003259,185300,180850,175550
C003260,8950,8150,7200
C003261,8950,8150,7200
C003262,13050,11650,10000
C003263,22800,21800,20650
C003264,22800,21800,20650
C003265,27700,26050,24000
C003266,17100,15950,14600
C003267,17100,15950,14600
C003268,22800,20850,18500
C003269,15800,14200,12300
C003270,15800,14200,12300
C003271,23950,21200,17900
C003272,20750,19150,17250
C003273,20750,19150,17250
C003274,28900,26150,22850
C003275,24100,22650,20900
C003276,24100,22650,20900
C003277,31450,28950,25950
C003278,39100,35500,31250
C003279,39100,35500,31250
C003280,58150,51900,44550
C003281,53700,48300,41900
C003282,53700,48300,41900
C003283,82250,72850,61850
C003284,102550,99750,96350
C003285,102550,99750,96350
C003286,114650,110200,105000
C003287,12750,10400,7600
C003288,12750,10400,7600
C003289,23100,19300,14950
C003290,50300,44550,37750
C003291,50300,44550,37750
C003292,80750,70750,59050
C003293,42550,38200,33100
C003294,42550,38200,33100
C003295,65350,57900,49050
C003296,46400,41400,35450
C003297,46400,41400,35450
C003298,73050,64300,54000
C003299,43400,38650,33150
C003300,43400,38650,33150
C003301,68150,59950,50450
C003302,40600,36600,31950
C003303,40600,36600,31950
C003304,61500,54650,46550
C003305,6800,5500,4050
C003306,6800,5500,4050
C003307,13350,11100,8500
C003308,12350,10000,7300
C003309,12350,10000,7300
C003310,22300,18700,14450
C003311,17250,14700,11700
C003312,17250,14700,11700
C003313,28200,24250,19600
C003314,54400,51100,47250
C003315,54400,51100,47250
C003316,68150,63050,57150
C003317,11600,10450,9200
C003318,11600,10450,9200
C003319,17100,15200,13000
C003320,18550,17150,15450
C003321,18550,17150,15450
C003322,25700,23250,20400
C003323,24600,22500,20050
C003324,24600,22500,20050
C003325,35200,31600,27300
C003326,22600,20950,19050
C003327,22600,20950,19050
C003328,30750,27950,24650
C003329,22350,20300,18000
C003330,22350,20300,18000
C003331,32550,29100,25000
C003332,26450,22050,16800
C003333,26450,22050,16800
C003334,50050,42350,33300
C003335,26450,22050,16800
C003336,26450,22050,16800
C003337,50050,42350,33300
C003338,34450,30100,25100
C003339,34450,30100,25100
C003340,57250,49800,41000
C003341,24550,21050,16950
C003342,24550,21050,16950
C003343,39650,34200,27750
C003344,34200,30500,26200
C003345,34200,30500,26200
C003346,50000,44250,37500
C003347,29750,27350,24450
C003348,29750,27350,24450
C003349,40050,36300,31900
C003350,24650,20850,16400
C003351,24650,20850,16400
C003352,44750,38200,30450
C003353,0,0,0
C003354,0,0,0
C003355,0,0,0
C003356,26750,24250,21350
C003357,26750,24250,21350
C003358,37400,33500,28950
C003359,34450,30100,25100
C003360,34450,30100,25100
C003361,57250,49800,41000
C003362,35400,32300,28700
C003363,35400,32300,28700
C003364,48450,43700,38100
C003365,38400,32650,25950
C003366,38400,32650,25950
C003367,68800,58850,47150
C003368,37150,33850,30000
C003369,37150,33850,30000
C003370,51250,46100,40000
C003371,22950,19350,15150
C003372,22950,19350,15150
C003373,41950,35750,28400
C003374,34050,28300,21600
C003375,34050,28300,21600
C003376,64450,54450,42750
C003377,33750,31100,27900
C003378,33750,31100,27900
C003379,45100,40950,36050
C003380,95550,93650,91450
C003381,95550,93650,91450
C003382,104950,101700,97900
C003383,96400,94350,91900
C003384,96400,94350,91900
C003385,106600,103100,98950
C003386,98550,96050,93150
C003387,98550,96050,93150
C003388,108850,105000,100550
C003389,26850,23250,19050
C003390,26850,23250,19050
C003391,42300,36700,30100
C003392,30150,26800,22800
C003393,30150,26800,22800
C003394,44550,39350,33150
C003395,21050,17150,12550
C003396,21050,17150,12550
C003397,38050,31900,24650
C003398,25300,20600,15150
C003399,25300,20600,15150
C003400,50000,41900,32400
C003401,19150,15600,11400
C003402,19150,15600,11400
C003403,34600,29000,22450
C003404,69900,65850,61100
C003405,69900,65850,61100
C003406,90900,83950,75750
C003407,12400,10100,7400
C003408,12400,10100,7400
C003409,23850,19900,15250
C003410,9500,7750,5650
C003411,9500,7750,5650
C003412,18450,15450,11850
C003413,8650,7050,5150
C003414,8650,7050,5150
C003415,16800,14050,10800
C003416,9500,7750,5700
C003417,9500,7750,5700
C003418,18500,15450,11850
C003419,31100,25400,18650
C003420,31100,25400,18650
C003421,61500,51600,39900
C003422,11700,9500,6950
C003423,11700,9500,6950
