C000861,72396,71796,71076,,,,,,
C000862,75186,74196,73026,,,,,,
C000863,22386,20376,18006,,,,,,
C000864,22386,20376,18006,,,,,,
C000865,31146,27996,24276,,,,,,
C000866,28026,26256,24156,,,,,,
C000867,28026,26256,24156,,,,,,
C000868,35706,32916,29676,,,,,,
C000869,19056,17286,15216,,,,,,
C000870,19056,17286,15216,,,,,,
C000871,26706,23946,20706,,,,,,
C000872,25356,23946,22326,,,,,,
C000873,25356,23946,22326,,,,,,
C000874,31266,29106,26586,,,,,,
C000875,13176,12246,11136,,,,,,
C000876,13176,12246,11136,,,,,,
C000877,17916,16326,14436,,,,,,
C000878,7686,7236,6696,,,,,,
C000879,7686,7236,6696,,,,,,
C000880,9936,9156,8256,,,,,,
C000881,15546,14166,12516,,,,,,
C000882,15546,14166,12516,,,,,,
C000883,21276,19146,16656,,,,,,
C000884,15066,13776,12246,,,,,,
C000885,15066,13776,12246,,,,,,
C000886,20436,18426,16086,,,,,,
C000887,8166,7296,6276,,,,,,
C000888,8166,7296,6276,,,,,,
C000889,12696,11166,9396,,,,,,
C000890,33666,31596,29136,,,,,,
C000891,33666,31596,29136,,,,,,
C000892,44286,40776,36606,,,,,,
C000893,15486,14106,12486,,,,,,
C000894,15486,14106,12486,,,,,,
C000895,21366,19236,16716,,,,,,
C000896,17586,16026,14226,,,,,,
C000897,17586,16026,14226,,,,,,
C000898,24276,21876,19056,,,,,,
C000899,6636,5766,4746,,,,,,
C000900,6606,5736,4716,,,,,,
C000901,7206,6336,5316,,,,,,
C000902,15456,14136,12576,,,,,,
C000903,15456,14136,12576,,,,,,
C000904,21186,19146,16716,,,,,,
C000905,15876,13896,11616,,,,,,
C000906,15876,13896,11616,,,,,,
C000907,24456,21396,17766,,,,,,
C000908,15426,13686,11616,,,,,,
C000909,15426,13686,11616,,,,,,
C000910,23076,20346,17136,,,,,,
C000911,17766,15816,13506,,,,,,
C000912,17766,15816,13506,,,,,,
C000913,28326,24906,20886,,,,,,
C000914,11766,10596,9246,,,,,,
C000915,11766,10596,9246,,,,,,
C000916,17736,15726,13356,,,,,,
C000917,14766,13746,12546,,,,,,
C000918,14766,13746,12546,,,,,,
C000919,19986,18216,16146,,,,,,
C000920,19236,17916,16356,,,,,,
C000921,19236,17916,16356,,,,,,
C000922,24966,22896,20496,,,,,,
C000923,19206,17646,15846,,,,,,
C000924,19206,17646,15846,,,,,,
C000925,25866,23466,20646,,,,,,
C000926,21216,19476,17406,,,,,,
C000927,21216,19476,17406,,,,,,
C000928,28836,26106,22866,,,,,,
C000929,21726,20376,18816,,,,,,
C000930,21726,20376,18816,,,,,,
C000931,27456,25356,22926,,,,,,
C000932,40806,39036,36936,,,,,,
C000933,40806,39036,36936,,,,,,
C000934,48456,45696,42426,,,,,,
C000935,25536,23526,21186,,,,,,
C000936,25536,23526,21186,,,,,,
C000937,34116,30996,27366,,,,,,
C000938,27516,26166,24576,,,,,,
C000939,27516,26166,24576,,,,,,
C000940,33246,31146,28716,,,,,,
C000941,30816,29256,27396,,,,,,
C000942,30816,29256,27396,,,,,,
C000943,37506,35076,32226,,,,,,
C000944,25236,23436,21366,,,,,,
C000945,25236,23436,21366,,,,,,
C000946,32856,30096,26856,,,,,,
C000947,33126,31146,28806,,,,,,
C000948,33126,31146,28806,,,,,,
C000949,41706,38616,34956,,,,,,
C000950,26406,24426,22056,,,,,,
C000951,26406,24426,22056,,,,,,
C000952,35016,31926,28266,,,,,,
C000953,26766,24996,22926,,,,,,
C000954,26766,24996,22926,,,,,,
C000955,34416,31656,28416,,,,,,
C000956,22836,20856,18516,,,,,,
C000957,22836,20856,18516,,,,,,
C000958,31416,28326,24696,,,,,,
C000959,21126,18006,14316,,,,,,
C000960,21126,18006,14316,,,,,,
C000961,38016,32556,26136,,,,,,
C000962,36306,34176,31656,,,,,,
C000963,36306,34176,31656,,,,,,
C000964,45456,42156,38256,,,,,,
C000965,28686,26676,24336,,,,,,
C000966,28686,26676,24336,,,,,,
C000967,37296,34176,30516,,,,,,
C000968,30666,28866,26766,,,,,,
C000969,30666,28866,26766,,,,,,
C000970,38316,35556,32286,,,,,,
C000971,47166,45126,42726,,,,,,
C000972,47166,45126,42726,,,,,,
C000973,55776,52656,48936,,,,,,
C000974,46596,44556,42186,,,,,,
C000975,46596,44556,42186,,,,,,
C000976,57216,53706,49626,,,,,,
C000977,26916,25296,23406,,,,,,
C000978,26916,25296,23406,,,,,,
C000979,32856,30516,27756,,,,,,
C000980,19296,17586,15576,,,,,,
C000981,19296,17586,15576,,,,,,
C000982,26196,23616,20586,,,,,,
C000983,34776,32706,30276,,,,,,
C000984,34776,32706,30276,,,,,,
C000985,43386,40206,36486,,,,,,
C000986,30366,28416,26136,,,,,,
C000987,30366,28416,26136,,,,,,
C000988,38406,35436,31926,,,,,,
C000989,18306,16236,13806,,,,,,
C000990,18306,16236,13806,,,,,,
C000991,29016,25476,21336,,,,,,
C000992,20616,18846,16776,,,,,,
C000993,20616,18846,16776,,,,,,
C000994,28236,25476,22236,,,,,,
C000995,17826,16026,13896,,,,,,
C000996,17826,16026,13896,,,,,,
C000997,25566,22746,19446,,,,,,
C000998,33906,31836,29436,,,,,,
C000999,33906,31836,29436,,,,,,
C001000,44406,40896,36786,,,,,,
C001001,19326,17076,14436,,,,,,
C001002,19326,17076,14436,,,,,,
C001003,30696,26916,22446,,,,,,
C001004,16026,14196,12006,,,,,,
C001005,16026,14196,12006,,,,,,
C001006,23856,20976,17616,,,,,,
C001007,27636,25626,23256,,,,,,
C001008,27636,25626,23256,,,,,,
C001009,35826,32766,29196,,,,,,
C001010,20076,18036,15636,,,,,,
C001011,20076,18036,15636,,,,,,
C001012,29106,25896,22116,,,,,,
C001013,24246,21966,19296,,,,,,
C001014,24246,21966,19296,,,,,,
C001015,35766,31926,27396,,,,,,
C001016,12966,11856,10566,,,,,,
C001017,12966,11856,10566,,,,,,
C001018,18636,16716,14496,,,,,,
C001019,24816,22506,19776,,,,,,
C001020,24816,22506,19776,,,,,,
C001021,36546,32646,28026,,,,,,
C001022,15846,14466,12816,,,,,,
C001023,15846,14466,12816,,,,,,
C001024,21576,19446,16956,,,,,,
C001025,26286,24726,22866,,,,,,
C001026,26286,24726,22866,,,,,,
C001027,32976,30546,27696,,,,,,
C001028,29406,26466,23016,,,,,,
C001029,29406,26466,23016,,,,,,
C001030,45006,39936,33966,,,,,,
C001031,30846,28566,25896,,,,,,
C001032,30846,28566,25896,,,,,,
C001033,42936,39006,34356,,,,,,
C001034,25446,23856,22026,,,,,,
C001035,25446,23856,22026,,,,,,
C001036,32136,29706,26856,,,,,,
C001037,26676,25176,23436,,,,,,
C001038,26676,25176,23436,,,,,,
C001039,32976,30696,27996,,,,,,
C001040,40476,37356,33696,,,,,,
C001041,40476,37356,33696,,,,,,
C001042,56916,51546,45216,,,,,,
C001043,34626,31596,28056,,,,,,
C001044,34626,31596,28056,,,,,,
C001045,50676,45456,39306,,,,,,
C001046,9696,8826,7806,,,,,,
C001047,9696,8826,7806,,,,,,
C001048,14226,12696,10926,,,,,,
C001049,11406,10296,9006,,,,,,
C001050,11406,10296,9006,,,,,,
C001051,17016,15126,12906,,,,,,
C001052,48876,45666,41886,,,,,,
C001053,48876,45666,41886,,,,,,
C001054,66006,60426,53886,,,,,,
C001055,34926,32916,30516,,,,,,
C001056,34926,32916,30516,,,,,,
C001057,43536,40416,36726,,,,,,
C001058,29586,27666,25416,,,,,,
C001059,29586,27666,25416,,,,,,
C001060,37806,34836,31326,,,,,,
C001061,27726,25716,23376,,,,,,
C001062,27726,25716,23376,,,,,,
C001063,36336,33216,29556,,,,,,
C001064,27036,24636,21846,,,,,,
C001065,27036,24636,21846,,,,,,
C001066,39726,35586,30756,,,,,,
C001067,18696,17346,15786,,,,,,
C001068,18696,17346,15786,,,,,,
C001069,24426,22356,19926,,,,,,
C001070,27756,25716,23316,,,,,,
C001071,27756,25716,23316,,,,,,
C001072,36546,33366,29646,,,,,,
C001073,22116,20136,17796,,,,,,
C001074,22116,20136,17796,,,,,,
C001075,31926,28596,24696,,,,,,
C001076,7866,6996,5976,,,,,,
C001077,7866,6996,5976,,,,,,
C001078,8466,7596,6576,,,,,,
C001079,14646,13326,11766,,,,,,
C001080,14646,13326,11766,,,,,,
C001081,20376,18306,15906,,,,,,
C001082,23436,21336,18846,,,,,,
C001083,23436,21336,18846,,,,,,
C001084,32586,29286,25416,,,,,,
C001085,22386,20616,18516,,,,,,
C001086,22386,20616,18516,,,,,,
C001087,30006,27276,24006,,,,,,
C001088,22356,20586,18516,,,,,,
C001089,22356,20586,18516,,,,,,
C001090,29946,27216,23976,,,,,,
C001091,34896,32886,30486,,,,,,
C001092,34896,32886,30486,,,,,,
C001093,43506,40356,36696,,,,,,
C001094,27816,25746,23286,,,,,,
C001095,27816,25746,23286,,,,,,
C001096,38796,35226,30996,,,,,,
C001097,17106,15666,13956,,,,,,
C001098,17106,15666,13956,,,,,,
C001099,23436,21156,18486,,,,,,
C001100,17436,15936,14166,,,,,,
C001101,17436,15936,14166,,,,,,
C001102,23946,21606,18846,,,,,,
C001103,30846,28566,25896,,,,,,
C001104,30846,28566,25896,,,,,,
C001105,42936,39006,34356,,,,,,
C001106,121296,119016,116346,,,,,,
C001107,121296,119016,116346,,,,,,
C001108,132996,129126,124566,,,,,,
C001109,85686,83796,81576,,,,,,
C001110,85686,83796,81576,,,,,,
C001111,93516,90636,87216,,,,,,
C001112,16416,15006,13356,,,,,,
C001113,16416,15006,13356,,,,,,
C001114,22536,20346,17736,,,,,,
C001115,45246,43506,41466,,,,,,
C001116,45246,43506,41466,,,,,,
C001117,52596,49926,46776,,,,,,
C001118,31086,28986,26526,,,,,,
C001119,31086,28986,26526,,,,,,
C001120,40056,36816,32976,,,,,,
C001121,43236,40626,37536,,,,,,
C001122,43236,40626,37536,,,,,,
C001123,57006,52506,47196,,,,,,
C001124,56166,53676,50796,,,,,,
C001125,56166,53676,50796,,,,,,
C001126,68886,64686,59736,,,,,,
C001127,35076,33876,32436,,,,,,
C001128,35076,33876,32436,,,,,,
C001129,39936,38046,35856,,,,,,
C001130,23646,21456,18906,,,,,,
C001131,23646,21456,18906,,,,,,
C001132,35256,31476,27036,,,,,,
C001133,30546,28806,26766,,,,,,
C001134,30546,28806,26766,,,,,,
C001135,37896,35226,32076,,,,,,
C001136,45366,44196,42846,,,,,,
C001137,45366,44196,42846,,,,,,
C001138,50736,48846,46596,,,,,,
C001139,29106,27216,24996,,,,,,
C001140,29106,27216,24996,,,,,,
C001141,36936,34056,30636,,,,,,
C001142,35766,33486,30816,,,,,,
C001143,35766,33486,30816,,,,,,
C001144,47466,43596,39036,,,,,,
C001145,30636,28566,26106,,,,,,
C001146,30636,28566,26106,,,,,,
C001147,41646,38046,33816,,,,,,
C001148,24186,22566,20616,,,,,,
C001149,24186,22566,20616,,,,,,
C001150,31296,28716,25716,,,,,,
C001151,43476,41226,38586,,,,,,
C001152,43476,41226,38586,,,,,,
C001153,55146,51306,46806,,,,,,
C001154,76416,74586,72456,,,,,,
C001155,76416,74586,72456,,,,,,
C001156,84066,81276,77976,,,,,,
C001157,20106,18336,16266,,,,,,
C001158,20106,18336,16266,,,,,,
C001159,27726,24966,21756,,,,,,
C001160,22116,20316,18186,,,,,,
C001161,22116,20316,18186,,,,,,
C001162,29946,27126,23796,,,,,,
C001163,19686,17856,15726,,,,,,
C001164,19686,17856,15726,,,,,,
C001165,27336,24546,21246,,,,,,
C001166,27966,25926,23526,,,,,,
C001167,27966,25926,23526,,,,,,
C001168,38766,35226,31086,,,,,,
C001169,20916,19536,17886,,,,,,
C001170,20916,19536,17886,,,,,,
C001171,26796,24666,22146,,,,,,
C001172,14046,11856,9246,,,,,,
C001173,14046,11856,9246,,,,,,
C001174,25146,21426,17046,,,,,,
C001175,16386,13746,10626,,,,,,
C001176,16386,13746,10626,,,,,,
C001177,29256,24876,19746,,,,,,
C001178,13146,11106,8676,,,,,,
C001179,13146,11106,8676,,,,,,
C001180,23406,19956,15906,,,,,,
C001181,8886,7596,6066,,,,,,
C001182,8886,7596,6066,,,,,,
C001183,14646,12546,10086,,,,,,
C001184,7956,7236,6366,,,,,,
C001185,7956,7236,6366,,,,,,
C001186,11796,10506,9006,,,,,,
C001187,14706,13086,11196,,,,,,
C001188,13296,11946,10356,,,,,,
C001189,19056,16956,14496,,,,,,
C001190,9186,7836,6246,,,,,,
C001191,9186,7836,6246,,,,,,
C001192,14916,12816,10386,,,,,,
C001193,3966,3576,3126,,,,,,
C001194,3966,3576,3126,,,,,,
C001195,5586,4986,4266,,,,,,
C001196,7716,7056,6336,,,,,,
C001197,7716,7056,6336,,,,,,
C001198,10986,9876,8586,,,,,,
C001199,27666,25776,23586,,,,,,
C001200,27666,25776,23586,,,,,,
C001201,35676,32766,29346,,,,,,
C001202,18426,17436,16296,,,,,,
C001203,18426,17436,16296,,,,,,
C001204,23406,21726,19716,,,,,,
C001205,14736,13956,13026,,,,,,
C001206,14736,13956,13026,,,,,,
C001207,18696,17346,15786,,,,,,
C001208,8856,8046,7056,,,,,,
C001209,8856,8046,7056,,,,,,
C001210,13146,11706,10026,,,,,,
C001211,7476,6906,6216,,,,,,
C001212,7476,6906,6216,,,,,,
C001213,10416,9426,8256,,,,,,
C001214,8046,7326,6516,,,,,,
C001215,8046,7326,6516,,,,,,
C001216,11646,10446,9006,,,,,,
C001217,7386,6756,6006,,,,,,
C001218,7386,6756,6006,,,,,,
C001219,10686,9576,8286,,,,,,
C001220,15126,13806,12276,,,,,,
C001221,15126,13806,12276,,,,,,
C001222,8556,8466,8376,,,,,,
C001223,6576,6066,5436,,,,,,
C001224,6576,6066,5436,,,,,,
C001225,9306,8376,7326,,,,,,
C001226,7746,7026,6156,,,,,,
C001227,7746,7026,6156,,,,,,
C001228,11586,10296,8796,,,,,,
C001229,8646,7836,6906,,,,,,
C001230,8646,7836,6906,,,,,,
C001231,12696,11346,9726,,,,,,
C001232,9996,9336,8556,,,,,,
C001233,9996,9336,8556,,,,,,
C001234,13416,12246,10926,,,,,,
C001235,6486,6006,5436,,,,,,
C001236,6486,6006,5436,,,,,,
C001237,8946,8106,7116,,,,,,
C001238,6126,5676,5166,,,,,,
C001239,6126,5676,5166,,,,,,
C001240,8376,7626,6726,,,,,,
C001241,7056,6636,6096,,,,,,
C001242,7056,6636,6096,,,,,,
C001243,9336,8556,7656,,,,,,
C001244,6576,6066,5436,,,,,,
C001245,6576,6066,5436,,,,,,
C001246,9306,8406,7326,,,,,,
C001247,6036,5586,5076,,,,,,
C001248,6036,5586,5076,,,,,,
C001249,8286,7536,6636,,,,,,
C001250,29046,27216,25056,,,,,,
C001251,29046,27216,25056,,,,,,
C001252,36726,33906,30606,,,,,,
C001253,13656,11916,9876,,,,,,
C001254,13656,11916,9876,,,,,,
C001255,21336,18576,15366,,,,,,
C001256,11436,10146,8586,,,,,,
C001257,11436,10146,8586,,,,,,
C001258,17196,15126,12726,,,,,,
C001259,14856,13536,11976,,,,,,
C001260,14856,13536,11976,,,,,,
C001261,20586,18516,16116,,,,,,
C001262,8166,7296,6246,,,,,,
C001263,8166,7296,6246,,,,,,
C001264,12666,11166,9396,,,,,,
C001265,8406,7476,6396,,,,,,
C001266,8406,7476,6396,,,,,,
C001267,13116,11526,9666,,,,,,
C001268,8916,7986,6906,,,,,,
C001269,8916,7986,6906,,,,,,
C001270,13656,12066,10176,,,,,,
C001271,31926,30756,29406,,,,,,
C001272,31926,30756,29406,,,,,,
C001273,37596,35616,33306,,,,,,
C001274,8676,7806,6786,,,,,,
C001275,8676,7806,6786,,,,,,
C001276,13206,11676,9906,,,,,,
C001277,7446,6876,6216,,,,,,
C001278,7446,6876,6216,,,,,,
C001279,10416,9426,8256,,,,,,
C001280,11676,10446,9006,,,,,,
C001281,11676,10446,9006,,,,,,
C001282,18006,15876,13386,,,,,,
C001283,7686,6906,6006,,,,,,
C001284,7686,6906,6006,,,,,,
C001285,11616,10296,8736,,,,,,
C001286,11346,10476,9426,,,,,,
C001287,11346,10476,9426,,,,,,
C001288,15876,14346,12546,,,,,,
C001289,13056,12486,11796,,,,,,
C001290,13056,12486,11796,,,,,,
C001291,15996,14976,13806,,,,,,
C001292,9156,8346,7446,,,,,,
C001293,9156,8346,7446,,,,,,
C001294,13236,11856,10236,,,,,,
C001295,16386,15126,13626,,,,,,
C001296,16386,15126,13626,,,,,,
C001297,21816,19836,17526,,,,,,
C001298,12186,10956,9516,,,,,,
C001299,12186,10956,9516,,,,,,
C001300,18516,16386,13896,,,,,,
C001301,11886,10836,9606,,,,,,
C001302,11886,10836,9606,,,,,,
C001303,17316,15486,13356,,,,,,
C001304,18486,16806,14856,,,,,,
C001305,18486,16806,14856,,,,,,
C001306,25656,23046,20016,,,,,,
C001307,24666,22566,20106,,,,,,
C001308,24666,22566,20106,,,,,,
C001309,33756,30486,26646,,,,,,
C001310,9066,8106,6966,,,,,,
C001311,9066,8106,6966,,,,,,
C001312,14016,12366,10416,,,,,,
C001313,7596,6936,6156,,,,,,
C001314,7596,6936,6156,,,,,,
C001315,10986,9846,8496,,,,,,
C001316,8526,7596,6486,,,,,,
C001317,8526,7596,6486,,,,,,
C001318,13356,11736,9816,,,,,,
C001319,5796,5376,4866,,,,,,
C001320,5796,5376,4866,,,,,,
C001321,8076,7326,6426,,,,,,
C001322,20256,18156,15726,,,,,,
C001323,20256,18156,15726,,,,,,
C001324,31446,27816,23556,,,,,,
C001325,12066,11076,9906,,,,,,
C001326,12066,11076,9906,,,,,,
C001327,17166,15426,13416,,,,,,
C001328,6006,5586,5076,,,,,,
C001329,6006,5586,5076,,,,,,
C001330,8286,7536,6636,,,,,,
C001331,8616,7656,6546,,,,,,
C001332,8616,7656,6546,,,,,,
C001333,13596,11916,9966,,,,,,
C001334,21516,19686,17526,,,,,,
C001335,21516,19686,17526,,,,,,
C001336,29196,26376,23046,,,,,,
C001337,29796,28776,27546,,,,,,
C001338,29796,28776,27546,,,,,,
C001339,34806,33066,31026,,,,,,
C001340,14376,13446,12366,,,,,,
C001341,14376,13446,12366,,,,,,
C001342,19146,17556,15666,,,,,,
C001343,28866,26736,24246,,,,,,
C001344,28866,26736,24246,,,,,,
C001345,39876,36276,31986,,,,,,
C001346,9096,8046,6816,,,,,,
C001347,9096,8046,6816,,,,,,
C001348,14526,12696,10566,,,,,,
C001349,6306,5886,5376,,,,,,
C001350,6306,5886,5376,,,,,,
C001351,8586,7836,6936,,,,,,
C001352,9066,8676,8226,,,,,,
C001353,9066,8676,8226,,,,,,
C001354,10686,10086,9366,,,,,,
C001355,9216,7866,6276,,,,,,
C001356,9216,7866,6276,,,,,,
C001357,14976,12876,10416,,,,,,
C001358,12246,10896,9306,,,,,,
C001359,12246,10896,9306,,,,,,
C001360,17976,15876,13446,,,,,,
C001361,14706,13386,11826,,,,,,
C001362,14706,13386,11826,,,,,,
C001363,20436,18366,15936,,,,,,
C001364,19356,18186,16836,,,,,,
C001365,19356,18186,16836,,,,,,
C001366,25026,23046,20736,,,,,,
C001367,11016,10086,9006,,,,,,
C001368,11016,10086,9006,,,,,,
C001369,15786,14196,12306,,,,,,
C001370,40926,38826,36336,,,,,,
C001371,40926,38826,36336,,,,,,
C001372,51966,48336,44076,,,,,,
C001373,21426,20406,19176,,,,,,
C001374,21426,20406,19176,,,,,,
C001375,26436,24696,22656,,,,,,
C001376,24426,22746,20796,,,,,,
C001377,24426,22746,20796,,,,,,
C001378,31596,28986,25956,,,,,,
C001379,13806,12456,10866,,,,,,
C001380,13806,12456,10866,,,,,,
C001381,19746,17616,15126,,,,,,
C001382,17946,15846,13386,,,,,,
C001383,17946,15846,13386,,,,,,
C001384,29106,25506,21246,,,,,,
C001385,15936,14196,12126,,,,,,
C001386,15936,14196,12126,,,,,,
C001387,23586,20856,17646,,,,,,
C001388,18696,16806,14616,,,,,,
C001389,18696,16806,14616,,,,,,
C001390,26916,23946,20496,,,,,,
C001391,14766,13236,11436,,,,,,
C001392,14766,13236,11436,,,,,,
C001393,21426,19056,16236,,,,,,
C001394,30966,29706,28266,,,,,,
C001395,30966,29706,28266,,,,,,
C001396,37086,34986,32496,,,,,,
C001397,17916,15846,13386,,,,,,
C001398,17916,15846,13386,,,,,,
C001399,29106,25506,21216,,,,,,
C001400,15276,13746,11946,,,,,,
C001401,15276,13746,11946,,,,,,
C001402,21966,19566,16746,,,,,,
C001403,28776,27576,26196,,,,,,
C001404,28776,27576,26196,,,,,,
C001405,34686,32646,30276,,,,,,
C001406,24126,22926,21546,,,,,,
C001407,24126,22926,21546,,,,,,
C001408,30036,27996,25626,,,,,,
C001409,19386,18396,17226,,,,,,
C001410,19386,18396,17226,,,,,,
C001411,24336,22656,20646,,,,,,
C001412,31776,30576,29166,,,,,,
C001413,31776,30576,29166,,,,,,
C001414,37686,35646,33276,,,,,,
C001415,53286,51876,50196,,,,,,
C001416,53286,51876,50196,,,,,,
C001417,59046,56886,54336,,,,,,
C001418,35196,33936,32466,,,,,,
C001419,35196,33936,32466,,,,,,
C001420,41316,39186,36696,,,,,,
C001421,8136,7596,6996,,,,,,
C001422,8136,7596,6996,,,,,,
C001423,10836,9936,8856,,,,,,
C001424,14166,13236,12126,,,,,,
C001425,14166,13236,12126,,,,,,
C001426,18936,17316,15426,,,,,,
C001427,24096,23016,21726,,,,,,
C001428,24096,23016,21726,,,,,,
C001429,29556,27696,25506,,,,,,
C001430,24606,23286,21756,,,,,,
C001431,24606,23286,21756,,,,,,
C001432,30126,28116,25746,,,,,,
C001433,27666,25296,22506,,,,,,
C001434,27666,25296,22506,,,,,,
C001435,40326,36216,31356,,,,,,
C001436,12756,11796,10656,,,,,,
C001437,12756,11796,10656,,,,,,
C001438,17736,16056,14076,,,,,,
C001439,22176,20856,19266,,,,,,
C001440,22176,20856,19266,,,,,,
C001441,27906,25836,23376,,,,,,
C001442,16446,14496,12186,,,,,,
C001443,16446,14496,12186,,,,,,
C001444,27006,23586,19566,,,,,,
C001445,32406,31656,30816,,,,,,
C001446,32406,31656,30816,,,,,,
C001447,35826,34626,33186,,,,,,
C001448,10566,8976,7086,,,,,,
C001449,10566,8976,7086,,,,,,
C001450,17286,14826,11916,,,,,,
C001451,5676,4986,4176,,,,,,
C001452,5676,4986,4176,,,,,,
C001453,9096,7896,6516,,,,,,
C001454,4506,4026,3456,,,,,,
C001455,4506,4026,3456,,,,,,
C001456,6996,6156,5166,,,,,,
C001457,8706,7476,5976,,,,,,
C001458,8706,7476,5976,,,,,,
C001459,14886,12756,10236,,,,,,
C001460,5946,5196,4326,,,,,,
C001461,5946,5196,4326,,,,,,
C001462,9606,8346,6846,,,,,,
C001463,5586,4896,4116,,,,,,
C001464,5586,4896,4116,,,,,,
C001465,8946,7806,6426,,,,,,
C001466,20316,19416,18366,,,,,,
C001467,20316,19416,18366,,,,,,
C001468,24846,23316,21486,,,,,,
C001469,19836,18516,16926,,,,,,
C001470,19836,18516,16926,,,,,,
C001471,25566,23496,21066,,,,,,
C001472,7806,7146,6366,,,,,,
C001473,7806,7146,6366,,,,,,
C001474,11166,10056,8706,,,,,,
C001475,13386,12576,11616,,,,,,
C001476,13236,12426,11496,,,,,,
C001477,17286,15936,14316,,,,,,
C001478,14346,13326,12126,,,,,,
C001479,14346,13326,12126,,,,,,
C001480,19536,17796,15726,,,,,,
C001481,8016,6876,5556,,,,,,
C001482,8016,6876,5556,,,,,,
C001483,13686,11766,9486,,,,,,
C001484,12486,11286,9906,,,,,,
C001485,12486,11286,9906,,,,,,
C001486,18576,16506,14106,,,,,,
C001487,12516,11586,10506,,,,,,
C001488,12516,11586,10506,,,,,,
C001489,17286,15696,13806,,,,,,
C001490,17046,15486,13626,,,,,,
C001491,17046,15486,13626,,,,,,
C001492,23946,21486,18576,,,,,,
C001493,17376,15486,13296,,,,,,
C001494,17376,15486,13296,,,,,,
C001495,25596,22656,19176,,,,,,
C001496,14016,13146,12096,,,,,,
C001497,14016,13146,12096,,,,,,
C001498,18546,17016,15246,,,,,,
C001499,12276,11406,10356,,,,,,
C001500,12276,11406,10356,,,,,,
C001501,16806,15276,13476,,,,,,
C001502,28326,26976,25356,,,,,,
C001503,28326,26976,25356,,,,,,
C001504,34056,31986,29526,,,,,,
C001505,18696,17346,15786,,,,,,
C001506,18696,17346,15786,,,,,,
C001507,24426,22356,19896,,,,,,
C001508,22686,20466,17886,,,,,,
C001509,22686,20466,17886,,,,,,
C001510,34536,30696,26166,,,,,,
C001511,16296,15396,14346,,,,,,
C001512,16296,15396,14346,,,,,,
C001513,20796,19266,17466,,,,,,
C001514,40956,39756,38346,,,,,,
C001515,40956,39756,38346,,,,,,
C001516,46266,44346,42066,,,,,,
C001517,15486,14466,13296,,,,,,
C001518,15486,14466,13296,,,,,,
C001519,20256,18606,16626,,,,,,
C001520,74526,73506,72336,,,,,,
C001521,74526,73506,72336,,,,,,
C001522,79296,77646,75666,,,,,,
C001523,21996,20556,18876,,,,,,
C001524,21996,20556,18876,,,,,,
C001525,28086,25866,23286,,,,,,
C001526,3786,3456,3036,,,,,,
C001527,3786,3456,3036,,,,,,
C001528,5406,4836,4146,,,,,,
C001529,8886,8556,8136,,,,,,
C001530,8886,8556,8136,,,,,,
C001531,10506,9936,9246,,,,,,
C001532,24756,23106,21186,,,,,,
C001533,24756,23106,21186,,,,,,
C001534,31806,29256,26226,,,,,,
C001535,20946,19356,17466,,,,,,
C001536,20946,19356,17466,,,,,,
C001537,27816,25356,22416,,,,,,
C001538,16476,14706,12576,,,,,,
C001539,16476,14706,12576,,,,,,
C001540,24306,21516,18216,,,,,,
C001541,23406,21336,18936,,,,,,
C001542,23406,21336,18936,,,,,,
C001543,34356,30816,26616,,,,,,
C001544,14466,13386,12096,,,,,,
C001545,14466,13386,12096,,,,,,
C001546,20136,18246,15996,,,,,,
C001547,16926,14196,10956,,,,,,
C001548,16926,14196,10956,,,,,,
C001549,31686,26916,21306,,,,,,
C001550,24906,22926,20586,,,,,,
C001551,24906,22926,20586,,,,,,
C001552,35496,32046,27996,,,,,,
C001553,19266,17286,14946,,,,,,
C001554,19266,17286,14946,,,,,,
C001555,29826,26406,22386,,,,,,
C001556,25956,23826,21336,,,,,,
C001557,25956,23826,21336,,,,,,
C001558,35106,31806,27936,,,,,,
C001559,14796,12426,9666,,,,,,
C001560,14796,12426,9666,,,,,,
C001561,27426,23346,18546,,,,,,
C001562,23076,20706,17916,,,,,,
C001563,23076,20706,17916,,,,,,
C001564,35736,31626,26766,,,,,,
C001565,18846,15756,12126,,,,,,
C001566,18846,15756,12126,,,,,,
C001567,35526,30126,23796,,,,,,
C001568,22086,20106,17796,,,,,,
C001569,22086,20106,17796,,,,,,
C001570,30696,27606,23946,,,,,,
C001571,14136,11916,9276,,,,,,
C001572,14136,11916,9276,,,,,,
C001573,26136,22266,17706,,,,,,
C001574,11286,9576,7506,,,,,,
C001575,11286,9576,7506,,,,,,
C001576,18936,16206,12996,,,,,,
C001577,41256,40356,39276,,,,,,
C001578,41256,40356,39276,,,,,,
C001579,45816,44256,42426,,,,,,
C001580,11946,11046,9966,,,,,,
C001581,11946,11046,9966,,,,,,
C001582,16506,14946,13116,,,,,,
C001583,115716,114906,113946,,,,,,
C001584,115716,114906,113946,,,,,,
C001585,119436,118086,116526,,,,,,
C001586,20316,19506,18546,,,,,,
C001587,20316,19506,18546,,,,,,
C001588,24036,22686,21126,,,,,,
C001589,56106,54246,52026,,,,,,
C001590,56106,54246,52026,,,,,,
C001591,63756,60906,57576,,,,,,
C001592,39696,38076,36186,,,,,,
C001593,39696,38076,36186,,,,,,
C001594,46386,43926,41046,,,,,,
C001595,28626,27006,25116,,,,,,
C001596,28626,27006,25116,,,,,,
