C001058,257,46100,42900,39150
C001059,257,46100,42900,39150
C001060,0,59800,54850,49000
C001061,258,43000,39650,35750
C001062,258,43000,39650,35750
C001063,0,57350,52150,46050
C001064,259,41850,37850,33200
C001065,0,41850,37850,33200
C001066,0,63000,56100,48050
C001067,260,27950,25700,23100
C001068,260,27950,25700,23100
C001069,0,37500,34050,30000
C001070,261,43050,39650,35650
C001071,0,43050,39650,35650
C001072,0,57700,52400,46200
C001073,262,33650,30350,26450
C001074,262,33650,30350,26450
C001075,0,50000,44450,37950
C001076,256,9900,8450,6750
C001077,0,9900,8450,6750
C001078,0,10900,9450,7750
C001079,277,21200,19000,16400
C001080,277,21200,19000,16400
C001081,0,30750,27300,23300
C001082,278,35850,32350,28200
C001083,0,35850,32350,28200
C001084,0,51100,45600,39150
C001085,279,34100,31150,27650
C001086,0,34100,31150,27650
C001087,0,46800,42250,36800
C001088,280,34050,31100,27650
C001089,0,34050,31100,27650
C001090,0,46700,42150,36750
C001091,0,54950,51600,47600
C001092,0,54950,51600,47600
C001093,0,69300,64050,57950
C001094,281,43150,39700,35600
C001095,281,43150,39700,35600
C001096,0,61450,55500,48450
C001097,282,25300,22900,20050
C001098,282,25300,22900,20050
C001099,0,35850,32050,27600
C001100,283,25850,23350,20400
C001101,283,25850,23350,20400
C001102,0,36700,32800,28200
C001103,286,48200,44400,39950
C001104,0,48200,44400,39950
C001105,0,68350,61800,54050
C001106,284,198950,195150,190700
C001107,0,198950,195150,190700
C001108,0,218450,212000,204400
C001109,285,139600,136450,132750
C001110,0,139600,136450,132750
C001111,0,152650,147850,142150
C001112,287,24150,21800,19050
C001113,0,24150,21800,19050
C001114,0,34350,30700,26350
C001115,288,72200,69300,65900
C001116,0,72200,69300,65900
C001117,0,84450,80000,74750
C001118,289,48600,45100,41000
C001119,0,48600,45100,41000
C001120,0,63550,58150,51750
C001121,290,68850,64500,59350
C001122,0,68850,64500,59350
C001123,0,91800,84300,75450
C001124,291,90400,86250,81450
C001125,0,90400,86250,81450
C001126,0,111600,104600,96350
C001127,292,55250,53250,50850
C001128,0,55250,53250,50850
C001129,0,63350,60200,56550
C001130,293,36200,32550,28300
C001131,293,36200,32550,28300
C001132,0,55550,49250,41850
C001133,294,47700,44800,41400
C001134,0,47700,44800,41400
C001135,0,59950,55500,50250
C001136,295,72400,70450,68200
C001137,0,72400,70450,68200
C001138,0,81350,78200,74450
C001139,296,45300,42150,38450
C001140,0,45300,42150,38450
C001141,0,58350,53550,47850
C001142,297,56400,52600,48150
C001143,0,56400,52600,48150
C001144,0,75900,69450,61850
C001145,298,47850,44400,40300
C001146,0,47850,44400,40300
C001147,0,66200,60200,53150
C001148,299,37100,34400,31150
C001149,0,37100,34400,31150
C001150,0,48950,44650,39650
C001151,300,69250,65500,61100
C001152,0,69250,65500,61100
C001153,0,88700,82300,74800
C001154,301,124150,121100,117550
C001155,0,124150,121100,117550
C001156,0,136900,132250,126750
C001157,302,30300,27350,23900
C001158,302,30300,27350,23900
C001159,0,43000,38400,33050
C001160,307,33650,30650,27100
C001161,0,33650,30650,27100
C001162,0,46700,42000,36450
C001163,303,29600,26550,23000
C001164,303,29600,26550,23000
C001165,0,42350,37700,32200
C001166,304,43400,40000,36000
C001167,304,43400,40000,36000
C001168,0,61400,55500,48600
C001169,305,31650,29350,26600
C001170,305,31650,29350,26600
C001171,0,41450,37900,33700
C001172,306,20200,16550,12200
C001173,0,20200,16550,12200
C001174,0,38700,32500,25200
C001175,308,24100,19700,14500
C001176,0,24100,19700,14500
C001177,0,45550,38250,29700
C001178,309,18700,15300,11250
C001179,0,18700,15300,11250
C001180,0,35800,30050,23300
C001181,310,11600,9450,6900
C001182,0,11600,9450,6900
C001183,0,21200,17700,13600
C001184,317,10050,8850,7400
C001185,0,10050,8850,7400
C001186,0,16450,14300,11800
C001187,328,21300,18600,15450
C001188,328,18950,16700,14050
C001189,0,28550,25050,20950
C001190,0,12100,9850,7200
C001191,0,12100,9850,7200
C001192,0,21650,18150,14100
C001193,0,3400,2750,2000
C001194,0,3400,2750,2000
C001195,0,6100,5100,3900
C001196,318,9650,8550,7350
C001197,318,9650,8550,7350
C001198,0,15100,13250,11100
C001199,319,42900,39750,36100
C001200,319,42900,39750,36100
C001201,0,56250,51400,45700
C001202,320,27500,25850,23950
C001203,320,27500,25850,23950
C001204,0,35800,33000,29650
C001205,321,21350,20050,18500
C001206,321,21350,20050,18500
C001207,0,27950,25700,23100
C001208,322,11550,10200,8550
C001209,322,11550,10200,8550
C001210,0,18700,16300,13500
C001211,323,9250,8300,7150
C001212,323,9250,8300,7150
C001213,0,14150,12500,10550
C001214,324,10200,9000,7650
C001215,324,10200,9000,7650
C001216,0,16200,14200,11800
C001217,325,9100,8050,6800
C001218,325,9100,8050,6800
C001219,0,14600,12750,10600
C001220,326,22000,19800,17250
C001221,0,22000,19800,17250
C001222,0,11050,10900,10750
C001223,327,7750,6900,5850
C001224,327,7750,6900,5850
C001225,0,12300,10750,9000
C001226,329,9700,8500,7050
C001227,329,9700,8500,7050
C001228,0,16100,13950,11450
C001229,330,11200,9850,8300
C001230,330,11200,9850,8300
C001231,0,17950,15700,13000
C001232,331,13450,12350,11050
C001233,331,13450,12350,11050
C001234,0,19150,17200,15000
C001235,332,7600,6800,5850
C001236,332,7600,6800,5850
C001237,0,11700,10300,8650
C001238,333,7000,6250,5400
C001239,333,7000,6250,5400
C001240,0,10750,9500,8000
C001241,334,8550,7850,6950
C001242,334,8550,7850,6950
C001243,0,12350,11050,9550
C001244,335,7750,6900,5850
C001245,0,7750,6900,5850
C001246,0,12300,10800,9000
C001247,336,6850,6100,5250
C001248,0,6850,6100,5250
C001249,0,10600,9350,7850
C001250,338,45200,42150,38550
C001251,338,45200,42150,38550
C001252,0,58000,53300,47800
C001253,337,19550,16650,13250
C001254,0,19550,16650,13250
C001255,0,32350,27750,22400
C001256,339,15850,13700,11100
C001257,339,15850,13700,11100
C001258,0,25450,22000,18000
C001259,0,21550,19350,16750
C001260,0,21550,19350,16750
C001261,0,31100,27650,23650
C001262,340,10400,8950,7200
C001263,340,10400,8950,7200
C001264,0,17900,15400,12450
C001265,341,10800,9250,7450
C001266,341,10800,9250,7450
C001267,0,18650,16000,12900
C001268,342,11650,10100,8300
C001269,342,11650,10100,8300
C001270,0,19550,16900,13750
C001271,344,50000,48050,45800
C001272,344,50000,48050,45800
C001273,0,59450,56150,52300
C001274,343,11250,9800,8100
C001275,343,11250,9800,8100
C001276,0,18800,16250,13300
C001277,345,9200,8250,7150
C001278,345,9200,8250,7150
C001279,0,14150,12500,10550
C001280,346,16250,14200,11800
C001281,346,16250,14200,11800
C001282,0,26800,23250,19100
C001283,347,9600,8300,6800
C001284,347,9600,8300,6800
C001285,0,16150,13950,11350
C001286,348,15700,14250,12500
C001287,348,15700,14250,12500
C001288,0,23250,20700,17700
C001289,349,18550,17600,16450
C001290,349,18550,17600,16450
C001291,0,23450,21750,19800
C001292,350,12050,10700,9200
C001293,350,12050,10700,9200
C001294,0,18850,16550,13850
C001295,351,24100,22000,19500
C001296,351,24100,22000,19500
C001297,0,33150,29850,26000
C001298,352,17100,15050,12650
C001299,352,17100,15050,12650
C001300,0,27650,24100,19950
C001301,353,16600,14850,12800
C001302,353,16600,14850,12800
C001303,0,25650,22600,19050
C001304,363,27600,24800,21550
C001305,363,27600,24800,21550
C001306,0,39550,35200,30150
C001307,354,37900,34400,30300
C001308,0,37900,34400,30300
C001309,0,53050,47600,41200
C001310,355,11900,10300,8400
C001311,355,11900,10300,8400
C001312,0,20150,17400,14150
C001313,356,9450,8350,7050
C001314,356,9450,8350,7050
C001315,0,15100,13200,10950
C001316,357,11000,9450,7600
C001317,357,11000,9450,7600
C001318,0,19050,16350,13150
C001319,358,6450,5750,4900
C001320,358,6450,5750,4900
C001321,0,10250,9000,7500
C001322,359,30550,27050,23000
C001323,359,30550,27050,23000
C001324,0,49200,43150,36050
C001325,360,16900,15250,13300
C001326,360,16900,15250,13300
C001327,0,25400,22500,19150
C001328,361,6800,6100,5250
C001329,361,6800,6100,5250
C001330,0,10600,9350,7850
C001331,362,11150,9550,7700
C001332,362,11150,9550,7700
C001333,0,19450,16650,13400
C001334,364,32650,29600,26000
C001335,364,32650,29600,26000
C001336,0,45450,40750,35200
C001337,365,46450,44750,42700
C001338,365,46450,44750,42700
C001339,0,54800,51900,48500
C001340,366,20750,19200,17400
C001341,366,20750,19200,17400
C001342,0,28700,26050,22900
C001343,368,44900,41350,37200
C001344,368,44900,41350,37200
C001345,0,63250,57250,50100
C001346,367,11950,10200,8150
C001347,367,11950,10200,8150
C001348,0,21000,17950,14400
C001349,369,7300,6600,5750
C001350,369,7300,6600,5750
C001351,0,11100,9850,8350
C001352,370,11900,11250,10500
C001353,370,11900,11250,10500
C001354,0,14600,13600,12400
C001355,0,12150,9900,7250
C001356,0,12150,9900,7250
C001357,0,21750,18250,14150
C001358,371,17200,14950,12300
C001359,0,17200,14950,12300
C001360,0,26750,23250,19200
C001361,372,21300,19100,16500
C001362,0,21300,19100,16500
C001363,0,30850,27400,23350
C001364,373,29050,27100,24850
C001365,373,29050,27100,24850
C001366,0,38500,35200,31350
C001367,374,15150,13600,11800
C001368,374,15150,13600,11800
C001369,0,23100,20450,17300
C001370,0,65000,61500,57350
C001371,0,65000,61500,57350
C001372,0,83400,77350,70250
C001373,375,32500,30800,28750
C001374,375,32500,30800,28750
C001375,0,40850,37950,34550
C001376,376,37500,34700,31450
C001377,376,37500,34700,31450
C001378,0,49450,45100,40050
C001379,404,19800,17550,14900
C001380,404,19800,17550,14900
C001381,0,29700,26150,22000
C001382,405,26700,23200,19100
C001383,405,26700,23200,19100
C001384,0,45300,39300,32200
C001385,406,23350,20450,17000
C001386,406,23350,20450,17000
C001387,0,36100,31550,26200
C001388,407,27950,24800,21150
C001389,407,27950,24800,21150
C001390,0,41650,36700,30950
C001391,408,21400,18850,15850
C001392,408,21400,18850,15850
C001393,0,32500,28550,23850
C001394,403,48400,46300,43900
C001395,403,48400,46300,43900
C001396,0,58600,55100,50950
C001397,409,26650,23200,19100
C001398,409,26650,23200,19100
C001399,0,45300,39300,32150
C001400,410,22250,19700,16700
C001401,410,22250,19700,16700
C001402,0,33400,29400,24700
C001403,377,44750,42750,40450
C001404,377,44750,42750,40450
C001405,0,54600,51200,47250
C001406,378,37000,35000,32700
C001407,378,37000,35000,32700
C001408,0,46850,43450,39500
C001409,379,29100,27450,25500
C001410,379,29100,27450,25500
C001411,0,37350,34550,31200
C001412,380,49750,47750,45400
C001413,380,49750,47750,45400
C001414,0,59600,56200,52250
C001415,381,85600,83250,80450
C001416,0,85600,83250,80450
C001417,0,95200,91600,87350
C001418,382,55450,53350,50900
C001419,0,55450,53350,50900
C001420,0,65650,62100,57950
C001421,383,10350,9450,8450
C001422,383,10350,9450,8450
C001423,0,14850,13350,11550
C001424,384,20400,18850,17000
C001425,0,20400,18850,17000
C001426,0,28350,25650,22500
C001427,385,36950,35150,33000
C001428,385,36950,35150,33000
C001429,0,46050,42950,39300
C001430,386,37800,35600,33050
C001431,386,37800,35600,33050
C001432,0,47000,43650,39700
C001433,387,42900,38950,34300
C001434,387,42900,38950,34300
C001435,0,64000,57150,49050
C001436,388,18050,16450,14550
C001437,388,18050,16450,14550
C001438,0,26350,23550,20250
C001439,389,33750,31550,28900
C001440,0,33750,31550,28900
C001441,0,43300,39850,35750
C001442,390,24200,20950,17100
C001443,0,24200,20950,17100
C001444,0,41800,36100,29400
C001445,391,50800,49550,48150
C001446,0,50800,49550,48150
C001447,0,56500,54500,52100
C001448,0,14400,11750,8600
C001449,0,14400,11750,8600
C001450,0,25600,21500,16650
C001451,0,6250,5100,3750
C001452,0,6250,5100,3750
C001453,0,11950,9950,7650
C001454,0,4300,3500,2550
C001455,0,4300,3500,2550
C001456,0,8450,7050,5400
C001457,0,11300,9250,6750
C001458,0,11300,9250,6750
C001459,0,21600,18050,13850
C001460,0,6700,5450,4000
C001461,0,6700,5450,4000
C001462,0,12800,10700,8200
C001463,0,6100,4950,3650
C001464,0,6100,4950,3650
C001465,0,11700,9800,7500
C001466,392,30650,29150,27400
C001467,392,30650,29150,27400
C001468,0,38200,35650,32600
C001469,393,29850,27650,25000
C001470,0,29850,27650,25000
C001471,0,39400,35950,31900
C001472,394,9800,8700,7400
C001473,0,9800,8700,7400
C001474,0,15400,13550,11300
C001475,395,19100,17750,16150
C001476,0,18850,17500,15950
C001477,0,25600,23350,20650
C001478,396,20700,19000,17000
C001479,0,20700,19000,17000
C001480,0,29350,26450,23000
C001481,0,10150,8250,6050
C001482,0,10150,8250,6050
C001483,0,19600,16400,12600
C001484,397,17600,15600,13300
C001485,0,17600,15600,13300
C001486,0,27750,24300,20300
C001487,398,17650,16100,14300
C001488,0,17650,16100,14300
C001489,0,25600,22950,19800
C001490,0,25200,22600,19500
C001491,0,25200,22600,19500
C001492,0,36700,32600,27750
C001493,418,25750,22600,18950
C001494,418,25750,22600,18950
C001495,0,39450,34550,28750
C001496,411,20150,18700,16950
C001497,411,20150,18700,16950
C001498,0,27700,25150,22200
C001499,412,17250,15800,14050
C001500,0,17250,15800,14050
C001501,0,24800,22250,19250
C001502,413,44000,41750,39050
C001503,413,44000,41750,39050
C001504,0,53550,50100,46000
C001505,414,27950,25700,23100
C001506,414,27950,25700,23100
C001507,0,37500,34050,29950
C001508,415,34600,30900,26600
C001509,415,34600,30900,26600
C001510,0,54350,47950,40400
C001511,399,23950,22450,20700
C001512,399,23950,22450,20700
C001513,0,31450,28900,25900
C001514,0,65050,63050,60700
C001515,0,65050,63050,60700
C001516,0,73900,70700,66900
C001517,400,22600,20900,18950
C001518,0,22600,20900,18950
C001519,0,30550,27800,24500
C001520,0,121000,119300,117350
C001521,0,121000,119300,117350
C001522,0,128950,126200,122900
C001523,401,33450,31050,28250
C001524,401,33450,31050,28250
C001525,0,43600,39900,35600
C001526,0,3100,2550,1850
C001527,0,3100,2550,1850
C001528,0,5800,4850,3700
C001529,402,11600,11050,10350
C001530,402,11600,11050,10350
C001531,0,14300,13350,12200
C001532,416,38050,35300,32100
C001533,416,38050,35300,32100
C001534,0,49800,45550,40500
C001535,417,31700,29050,25900
C001536,417,31700,29050,25900
C001537,0,43150,39050,34150
C001538,423,24250,21300,17750
C001539,423,24250,21300,17750
C001540,0,37300,32650,27150
C001541,424,35800,32350,28350
C001542,424,35800,32350,28350
C001543,0,54050,48150,41150
C001544,425,20900,19100,16950
C001545,425,20900,19100,16950
C001546,0,30350,27200,23450
C001547,0,25000,20450,15050
C001548,0,25000,20450,15050
C001549,0,49600,41650,32300
C001550,427,38300,35000,31100
C001551,427,38300,35000,31100
C001552,0,55950,50200,43450
C001553,428,28900,25600,21700
C001554,428,28900,25600,21700
C001555,0,46500,40800,34100
C001556,429,40050,36500,32350
C001557,0,40050,36500,32350
C001558,0,55300,49800,43350
C001559,426,21450,17500,12900
C001560,426,21450,17500,12900
C001561,0,42500,35700,27700
C001562,430,35250,31300,26650
C001563,0,35250,31300,26650
C001564,0,56350,49500,41400
C001565,431,28200,23050,17000
C001566,431,28200,23050,17000
C001567,0,56000,47000,36450
C001568,419,33600,30300,26450
C001569,419,33600,30300,26450
C001570,0,47950,42800,36700
C001571,432,20350,16650,12250
C001572,432,20350,16650,12250
C001573,0,40350,33900,26300
C001574,433,15600,12750,9300
C001575,433,15600,12750,9300
C001576,0,28350,23800,18450
C001577,434,65550,64050,62250
C001578,434,65550,64050,62250
C001579,0,73150,70550,67500
C001580,435,16700,15200,13400
C001581,435,16700,15200,13400
C001582,0,24300,21700,18650
C001583,0,189650,188300,186700
C001584,0,189650,188300,186700
C001585,0,195850,193600,191000
C001586,447,30650,29300,27700
C001587,0,30650,29300,27700
C001588,0,36850,34600,32000
C001589,436,90300,87200,83500
C001590,0,90300,87200,83500
C001591,0,103050,98300,92750
C001592,437,62950,60250,57100
C001593,0,62950,60250,57100
C001594,0,74100,70000,65200
C001595,438,44500,41800,38650
C001596,438,44500,41800,38650
C001597,0,55650,51550,46750
C001598,0,96100,93850,91250
C001599,0,96100,93850,91250
C001600,0,105100,101700,97750
C001601,439,63250,60450,57150
C001602,0,63250,60450,57150
C001603,0,75050,70750,65650
C001604,440,46200,43400,40100
C001605,440,46200,43400,40100
C001606,0,58000,53700,48600
C001607,0,11950,9750,7150
C001608,0,11950,9750,7150
C001609,0,20850,17500,13550
C001610,422,27350,25000,22150
C001611,422,27350,25000,22150
C001612,0,37700,34000,29600
C001613,421,28500,26650,24500
C001614,421,28500,26650,24500
C001615,0,37950,34750,31050
C001616,420,65300,61900,57850
C001617,0,65300,61900,57850
C001618,0,83000,77150,70250
C001619,441,8650,8350,8050
C001620,0,8650,8350,8050
C001621,0,9950,9500,8950
C001622,442,19350,18450,17400
C001623,0,19350,18450,17400
C001624,0,23900,22350,20500
C001625,443,23650,20550,16850
C001626,0,23650,20550,16850
C001627,0,37350,32450,26700
C001628,444,17550,14300,10500
C001629,444,17550,14300,10500
C001630,0,31900,26800,20800
C001631,445,25000,20450,15050
C001632,445,25000,20450,15050
C001633,0,49600,41650,32300
C001634,446,21450,17500,12900
C001635,446,21450,17500,12900
C001636,0,42500,35700,27700
C001637,0,159350,155800,151650
C001638,0,159350,155800,151650
C001639,0,177100,171150,164150
C001640,451,32950,30000,26550
C001641,451,32950,30000,26550
C001642,0,45700,41100,35700
C001643,450,63200,59900,56050
C001644,0,63200,59900,56050
C001645,0,79250,73800,67400
C001646,448,24600,23500,22150
C001647,448,24600,23500,22150
C001648,0,30250,28350,26100
C001649,449,49550,48400,47050
C001650,449,49550,48400,47050
C001651,0,55200,53300,51000
C001652,457,80700,78650,76250
C001653,457,80700,78650,76250
C001654,0,90900,87400,83350
C001655,458,148150,145850,143150
C001656,0,148150,145850,143150
C001657,0,157650,154150,150000
C001658,459,216550,213950,210900
C001659,0,216550,213950,210900
C001660,0,227400,223400,218700
C001661,453,59500,54850,49400
C001662,0,59500,54850,49400
C001663,0,84150,76150,66700
C001664,454,34300,33300,32150
C001665,454,34300,33300,32150
C001666,0,39150,37500,35550
C001667,455,14450,13350,12050
C001668,455,14450,13350,12050
C001669,0,20150,18250,16000
C001670,456,42900,37900,32050
C001671,456,42900,37900,32050
C001672,0,69000,60450,50400
C001673,452,10700,9800,8800
C001674,452,10700,9800,8800
C001675,0,15200,13700,11900
C001676,465,16400,14950,13200
C001677,465,16400,14950,13200
C001678,0,23950,21400,18400
C001679,471,19000,16700,14050
C001680,471,19000,16700,14050
C001681,0,28850,25300,21150
C001682,472,23750,21550,18950
C001683,472,23750,21550,18950
C001684,0,33300,29900,25850
C001685,506,44700,41300,37300
C001686,506,44700,41300,37300
C001687,0,59350,54050,47850
C001688,462,22400,19550,16100
C001689,462,22400,19550,16100
C001690,0,34850,30350,25050
C001691,460,8600,7800,6850
C001692,460,8600,7800,6850
C001693,0,12700,11300,9650
C001694,463,14000,12800,11400
C001695,463,14000,12800,11400
C001696,0,20000,18000,15600
C001697,466,21500,19850,17950
C001698,466,21500,19850,17950
C001699,0,29800,27000,23700
C001700,464,39750,37800,35450
C001701,464,39750,37800,35450
C001702,0,49900,46500,42450
C001703,474,32200,29850,27050
C001704,474,32200,29850,27050
C001705,0,42400,38700,34350
C001706,461,65300,61900,57850
C001707,461,65300,61900,57850
C001708,0,83000,77150,70250
C001709,475,23250,21750,20050
C001710,475,23250,21750,20050
C001711,0,30800,28250,25250
C001712,492,40400,37100,33200
C001713,492,40400,37100,33200
C001714,0,54700,49550,43450
C001715,467,36900,34250,31100
C001716,467,36900,34250,31100
C001717,0,48350,44200,39350
C001718,518,24300,22300,20000
C001719,518,24300,22300,20000
C001720,0,34500,31100,27050
C001721,519,32950,30000,26550
C001722,519,32950,30000,26550
C001723,0,45700,41100,35700
C001724,476,29450,27600,25400
C001725,476,29450,27600,25400
C001726,0,38900,35700,31950
C001727,478,48600,45050,40850
C001728,478,48600,45050,40850
C001729,0,62650,57350,51050
C001730,495,29450,26500,23050
C001731,495,29450,26500,23050
C001732,0,42150,37550,32150
C001733,473,15100,14300,13350
C001734,0,15100,14300,13350
C001735,0,19300,17900,16200
C001736,468,17000,15650,14100
C001737,468,17000,15650,14100
C001738,0,23800,21500,18800
C001739,469,16750,15850,14750
C001740,469,16750,15850,14750
C001741,0,21300,19750,17950
C001742,470,11100,10150,9000
C001743,470,11100,10150,9000
C001744,0,16000,14350,12450
C001745,486,27900,26350,24500
C001746,486,27900,26350,24500
C001747,0,35850,33150,30000
C001748,489,21800,19950,17800
C001749,489,21800,19950,17800
C001750,0,31250,28100,24350
C001751,487,34550,32350,29700
C001752,487,34550,32350,29700
C001753,0,44100,40650,36550
C001754,491,45100,42500,39400
C001755,491,45100,42500,39400
C001756,0,56250,52200,47450
C001757,479,15450,14150,12650
C001758,479,15450,14150,12650
C001759,0,22000,19800,17150
C001760,484,34150,31550,28500
C001761,484,34150,31550,28500
C001762,0,45250,41200,36500
C001763,477,16000,14950,13650
C001764,477,16000,14950,13650
C001765,0,21450,19600,17450
C001766,490,20250,18700,16850
C001767,490,20250,18700,16850
C001768,0,28200,25500,22350
C001769,493,27850,26150,24150
C001770,493,27850,26150,24150
C001771,0,36500,33550,30100
C001772,494,35300,33250,30850
C001773,494,35300,33250,30850
C001774,0,45500,42000,37950
C001775,480,15850,14700,13400
C001776,480,15850,14700,13400
C001777,0,21500,19600,17350
C001778,200,18250,17150,15800
C001779,200,18250,17150,15800
C001780,0,23900,22000,19750
C001781,481,14000,12800,11450
C001782,481,14000,12800,11450
C001783,0,20050,18000,15600
C001784,482,13450,12350,11050
C001785,482,13450,12350,11050
C001786,0,19100,17200,14950
C001787,483,16200,15050,13750
C001788,483,16200,15050,13750
C001789,0,21850,19950,17700
C001790,485,20850,19200,17250
C001791,485,20850,19200,17250
C001792,0,29300,26450,23100
C001793,496,18750,17650,16350
C001794,496,18750,17650,16350
C001795,0,24450,22500,20250
C001796,507,23250,21050,18450
C001797,507,23250,21050,18450
C001798,0,32800,29400,25350
C001799,488,44300,41000,37050
C001800,0,44300,41000,37050
C001801,0,58650,53500,47400
C001802,513,40350,37750,34700
C001803,0,40350,37750,34700
C001804,0,51450,47450,42700
C001805,514,52800,50200,47150
C001806,0,52800,50200,47150
C001807,0,63950,59900,55150
C001808,516,27650,24750,21300
C001809,516,27650,24750,21300
C001810,0,40400,35850,30450
C001811,520,50450,47850,44800
C001812,520,50450,47850,44800
C001813,0,61550,57550,52800
C001814,515,28250,25700,22700
C001815,515,28250,25700,22700
C001816,0,39450,35450,30750
C001817,0,17950,14600,10700
C001818,0,17950,14600,10700
C001819,498,32250,27050,21000
C001820,498,38500,35600,32150
C001821,0,38500,35600,32150
C001822,499,50600,46100,40850
C001823,499,37550,34650,31200
C001824,0,37550,34650,31200
C001825,500,49650,45150,39900
C001826,500,37550,34650,31200
C001827,0,37550,34650,31200
C001828,0,49650,45150,39900
C001829,501,37550,34650,31200
C001830,501,37550,34650,31200
C001831,0,49650,45150,39900
C001832,497,33300,30600,27400
C001833,497,33300,30600,27400
C001834,0,44750,40550,35600
C001835,502,49800,47200,44100
C001836,502,49800,47200,44100
C001837,0,60950,56900,52100
C001838,503,72450,69850,66750
C001839,0,72450,69850,66750
C001840,0,83600,79550,74750
C001841,521,10150,9050,7750
C001842,521,10150,9050,7750
C001843,0,15800,13900,11650
C001844,505,20200,19050,17750
C001845,0,20200,19050,17750
C001846,0,25800,23900,21600
C001847,510,16250,15000,13500
C001848,510,16250,15000,13500
C001849,0,22650,20500,17950
C001850,511,13250,12150,10850
C001851,0,13250,12150,10850
C001852,0,18950,17000,14800
C001853,508,17850,16550,15100
C001854,508,17850,16550,15100
C001855,0,24250,22100,19550
C001856,509,13600,12500,11200
C001857,509,13600,12500,11200
C001858,0,19300,17400,15150
C001859,551,28600,26000,22900
C001860,551,28600,26000,22900
C001861,0,39750,35700,30900
C001862,552,31300,28650,25550
C001863,552,31300,28650,25550
C001864,0,42450,38350,33550
C001865,517,8400,7350,6050
C001866,517,8400,7350,6050
C001867,0,14050,12150,9950
C001868,553,26900,24300,21200
C001869,553,26900,24300,21200
C001870,0,38050,34000,29200
C001871,555,23300,20700,17700
C001872,555,23300,20700,17700
C001873,0,34400,30400,25650
C001874,0,20900,17100,12600
C001875,0,20900,17100,12600
C001876,0,40350,33900,26300
C001877,522,54350,50350,45650
C001878,522,54350,50350,45650
C001879,0,73950,67300,59500
C001880,0,9650,7850,5750
C001881,0,9650,7850,5750
C001882,0,18000,15050,11600
C001883,536,33650,31750,29450
C001884,536,33650,31750,29450
C001885,0,42150,39050,35400
C001886,523,20800,19150,17250
C001887,523,20800,19150,17250
C001888,0,29100,26300,23000
C001889,524,12150,10600,8800
C001890,524,12150,10600,8800
C001891,0,20050,17400,14250
C001892,525,19850,16250,11950
C001893,0,19850,16250,11950
C001894,0,39150,32900,25500
C001895,556,37550,34650,31200
C001896,556,37550,34650,31200
C001897,0,49650,45150,39900
C001898,526,16200,14550,12550
C001899,526,16200,14550,12550
C001900,0,24900,22000,18550
C001901,527,20650,19000,17100
C001902,527,20650,19000,17100
C001903,0,28900,26100,22850
C001904,528,13700,11900,9750
C001905,528,13700,11900,9750
C001906,0,23100,19950,16250
C001907,529,8900,8200,7300
C001908,529,8900,8200,7300
C001909,0,12700,11400,9900
C001910,530,9450,8350,7050
C001911,530,9450,8350,7050
C001912,0,15100,13200,10950
C001913,531,14100,12200,10000
C001914,531,14100,12200,10000
C001915,0,23900,20600,16750
C001916,532,16400,15500,14400
C001917,532,16400,15500,14400
C001918,0,20950,19400,17600
C001919,533,55550,54400,53050
C001920,533,55550,54400,53050
C001921,0,61250,59250,56950
C001922,534,9800,8700,7400
C001923,534,9800,8700,7400
C001924,0,15450,13550,11300
C001925,535,14950,14200,13300
C001926,535,14950,14200,13300
C001927,0,18750,17450,15950
C001928,543,18300,16800,15100
C001929,543,18300,16800,15100
C001930,0,25850,23300,20300
C001931,544,23600,22850,21950
C001932,544,23600,22850,21950
C001933,0,27400,26150,24600
C001934,545,17600,16700,15600
C001935,545,17600,16700,15600
C001936,0,22150,20600,18800
C001937,546,22850,21750,20400
C001938,546,22850,21750,20400
C001939,0,28500,26600,24350
C001940,540,34000,32100,29900
C001941,540,34000,32100,29900
C001942,0,43450,40200,36450
C001943,539,16850,15250,13350
C001944,539,16850,15250,13350
C001945,0,25150,22350,19050
C001946,554,34200,32400,30300
C001947,554,34200,32400,30300
C001948,0,42800,39750,36250
C001949,548,29100,26300,23050
C001950,548,29100,26300,23050
C001951,0,41200,36850,31750
C001952,547,23100,20300,17050
C001953,547,23100,20300,17050
C001954,0,35200,30850,25750
C001955,549,20250,18400,16250
C001956,549,20250,18400,16250
C001957,0,29700,26500,22800
C001958,559,56100,54700,53100
C001959,0,56100,54700,53100
C001960,0,62900,60600,57850
C001961,563,33550,31200,28400
C001962,563,33550,31200,28400
C001963,0,43750,40050,35700
C001964,0,85050,82350,79250
C001965,0,85050,82350,79250
C001966,0,96150,92100,87300
C001967,564,28700,26150,23100
C001968,564,28700,26150,23100
C001969,0,39800,35800,31100
C001970,557,52800,48800,44100
C001971,557,52800,48800,44100
C001972,0,72400,65750,57950
C001973,558,54350,50350,45650
C001974,558,54350,50350,45650
C001975,0,73950,67300,59500
C001976,0,47200,43200,38550
C001977,0,47200,43200,38550
C001978,0,68350,61450,53350
C001979,0,23200,18950,14000
C001980,0,23200,18950,14000
C001981,0,42400,35600,27600
C001982,0,19600,16000,11800
C001983,0,19600,16000,11800
C001984,0,37400,31400,24350
C001985,560,12000,10450,8650
C001986,560,12000,10450,8650
C001987,0,19900,17200,14100
C001988,0,10650,8650,6350
C001989,0,10450,8500,6250
C001990,0,20250,16950,13000
