sku,18k,14k,9k
C001200,52550,48650,44050
C001201,70250,63950,56500
C001202,33600,31550,29150
C001203,33600,31550,29150
C001204,43950,40350,36250
C001205,26100,24500,22550
C001206,26100,24500,22550
C001207,34300,31500,28150
C001208,14300,12550,10500
C001209,14300,12550,10500
C001210,23100,20150,16550
C001211,11350,10200,8800
C001212,11350,10200,8800
C001213,17400,15350,12950
C001214,12550,11100,9400
C001215,12550,11100,9400
C001216,20000,17500,14550
C001217,11250,9900,8350
C001218,11250,9900,8350
C001219,17950,15650,13000
C001220,27100,24300,21100
C001221,27100,24300,21100
C001222,13350,13200,13000
C001223,9600,8500,7200
C001224,9600,8500,7200
C001225,15150,13250,11000
C001226,12000,10500,8650
C001227,12000,10500,8650
C001228,19900,17250,14100
C001229,13750,12100,10200
C001230,13750,12100,10200
C001231,22150,19300,16000
C001232,16500,15150,13550
C001233,16500,15150,13550
C001234,23500,21150,18350
C001235,9350,8300,7150
C001236,9350,8300,7150
C001237,14450,12700,10700
C001238,8600,7700,6600
C001239,8600,7700,6600
C001240,13250,11700,9800
C001241,10500,9600,8500
C001242,10500,9600,8500
C001243,15150,13600,11700
C001244,23700,20550,16800
C001245,23700,20550,16800
C001246,38400,33250,27150
C001247,20300,17750,14750
C001248,20300,17750,14750
C001249,33350,28950,23750
C001250,55350,51500,47050
C001251,55350,51500,47050
C001252,72250,66150,58950
C001253,24250,20600,16350
C001254,24250,20600,16350
C001255,41050,35150,28150
C001256,19650,16900,13700
C001257,19650,16900,13700
C001258,32250,27800,22600
C001259,26500,23750,20550
C001260,26500,23750,20550
C001261,39150,34650,29400
C001262,12850,11050,8900
C001263,12850,11050,8900
C001264,22150,19000,15300
C001265,13350,11450,9200
C001266,13350,11450,9200
C001267,23100,19750,15900
C001268,14350,12500,10250
C001269,14350,12500,10250
C001270,24150,20850,16900
C001271,60900,58500,55650
C001272,60900,58500,55650
C001273,72600,68550,63750
C001274,13900,12050,9950
C001275,13900,12050,9950
C001276,23200,20050,16350
C001277,11350,10200,8800
C001278,11350,10200,8800
C001279,17400,15350,12950
C001280,20050,17500,14500
C001281,20050,17500,14500
C001282,33050,28650,23500
C001283,11800,10200,8350
C001284,11800,10200,8350
C001285,19950,17200,13950
C001286,19300,17450,15350
C001287,19300,17450,15350
C001288,28600,25450,21700
C001289,22650,21400,19950
C001290,22650,21400,19950
C001291,28750,26600,24150
C001292,14850,13200,11300
C001293,14850,13200,11300
C001294,23200,20350,17000
C001295,29550,26900,23800
C001296,29550,26900,23800
C001297,41550,37250,32300
C001298,21100,18550,15600
C001299,21100,18550,15600
C001300,34150,29750,24550
C001301,20450,18250,15700
C001302,20450,18250,15700
C001303,31600,27800,23400
C001304,33950,30500,26400
C001305,33950,30500,26400
C001306,49750,44150,37500
C001307,48250,43900,38750
C001308,48250,43900,38750
C001309,68250,61200,52800
C001310,14650,12650,10300
C001311,14650,12650,10300
C001312,24950,21450,17350
C001313,11650,10300,8650
C001314,11650,10300,8650
C001315,18600,16250,13450
C001316,13550,11600,9300
C001317,13550,11600,9300
C001318,23550,20150,16150
C001319,14300,12250,9750
C001320,14300,12250,9750
C001321,24950,21400,17100
C001322,40000,35450,30100
C001323,40000,35450,30100
C001324,63650,55800,46500
C001325,20750,18700,16300
C001326,20750,18700,16300
C001327,31250,27700,23500
C001328,8400,7500,6400
C001329,8400,7500,6400
C001330,13000,11450,9600
C001331,13800,11800,9450
C001332,13800,11800,9450
C001333,24050,20550,16500
C001334,40100,36300,31800
C001335,40100,36300,31800
C001336,57000,50950,43700
C001337,56550,54450,51900
C001338,56550,54450,51900
C001339,66850,63300,59050
C001340,25450,23550,21250
C001341,25450,23550,21250
C001342,35250,31950,28000
C001343,55900,51300,45900
C001344,55900,51300,45900
C001345,79250,71350,62100
C001346,14800,12600,10050
C001347,14800,12600,10050
C001348,25950,22150,17700
C001349,9050,8100,7050
C001350,9050,8100,7050
C001351,13600,12050,10250
C001352,14450,13750,12750
C001353,14450,13750,12750
C001354,17850,16550,15100
C001355,152200,149400,146050
C001356,152200,149400,146050
C001357,164800,160350,154950
C001358,21250,18400,15150
C001359,21250,18400,15150
C001360,33900,29400,24050
C001361,26200,23400,20150
C001362,26200,23400,20150
C001363,38800,34300,29050
C001364,35550,33100,30250
C001365,35550,33100,30250
C001366,47200,43150,38350
C001367,18700,16750,14450
C001368,18700,16750,14450
C001369,28450,25150,21200
C001370,82500,77900,72500
C001371,82500,77900,72500
C001372,105800,97950,88750
C001373,39650,37550,35000
C001374,39650,37550,35000
C001375,49950,46400,42150
C001376,45950,42500,38350
C001377,45950,42500,38350
C001378,61750,56100,49500
C001379,24400,21650,18300
C001380,24400,21650,18300
C001381,37450,32850,27450
C001382,33800,29300,23950
C001383,33800,29300,23950
C001384,57500,49600,40350
C001385,28850,25200,20900
C001386,28850,25200,20900
C001387,45650,39700,32750
C001388,34450,30500,25900
C001389,34450,30500,25900
C001390,52550,46100,38650
C001391,26350,23200,19450
C001392,26350,23200,19450
C001393,41100,35950,29800
C001394,59000,56350,53350
C001395,59000,56350,53350
C001396,71600,67250,62050
C001397,33800,29250,23950
C001398,33800,29250,23950
C001399,57500,49600,40350
C001400,27400,24250,20500
C001401,27400,24250,20500
C001402,42100,36950,30850
C001403,54550,52100,49200
C001404,54550,52100,49200
C001405,66750,62500,57600
C001406,45150,42700,39800
C001407,45150,42700,39800
C001408,57350,53150,48200
C001409,35500,33450,31000
C001410,35500,33450,31000
C001411,45800,42250,38100
C001412,60650,58200,55250
C001413,60650,58200,55250
C001414,72850,68600,63600
C001415,104950,101100,96550
C001416,104950,101100,96550
C001417,121850,115700,108500
C001418,67500,64900,61850
C001419,67500,64900,61850
C001420,80150,75750,70600
C001421,12750,11600,10300
C001422,12750,11600,10300
C001423,18300,16350,14100
C001424,28550,26600,24300
C001425,28550,26600,24300
C001426,38350,35000,31050
C001427,45050,42850,40150
C001428,45050,42850,40150
C001429,56300,52450,47900
C001430,46150,43450,40200
C001431,46150,43450,40200
C001432,58400,54050,48900
C001433,53600,48500,42450
C001434,53600,48500,42450
C001435,80350,71450,61000
C001436,22200,20200,17750
C001437,22200,20200,17750
C001438,32400,28950,24850
C001439,41300,38500,35250
C001440,41300,38500,35250
C001441,54000,49450,44100
C001442,30700,26500,21450
C001443,30700,26500,21450
C001444,53100,45650,36900
C001445,62800,61300,59550
C001446,62800,61300,59550
C001447,69900,67350,64400
C001448,17950,14600,10650
C001449,17950,14600,10650
C001450,32750,27400,21100
C001451,7750,6300,4600
C001452,7750,6300,4600
C001453,14800,12350,9450
C001454,5400,4350,3200
C001455,5400,4350,3200
C001456,10500,8750,6700
C001457,14100,11450,8350
C001458,14100,11450,8350
C001459,26750,22350,17150
C001460,8350,6800,5000
C001461,8350,6800,5000
C001462,15900,13250,10200
C001463,7550,6150,4500
C001464,7550,6150,4500
C001465,14550,12150,9300
C001466,37450,35550,33300
C001467,37450,35550,33300
C001468,46800,43600,39750
C001469,36550,33800,30500
C001470,36550,33800,30500
C001471,49200,44700,39400
C001472,12050,10750,9100
C001473,12050,10750,9100
C001474,19050,16700,13900
C001475,23350,21650,19650
C001476,23050,21400,19500
C001477,31450,28600,25250
C001478,25400,23300,20750
C001479,25400,23300,20750
C001480,36100,32450,28150
C001481,12650,10300,7500
C001482,12650,10300,7500
C001483,24350,20300,15550
C001484,21650,19200,16300
C001485,21650,19200,16300
C001486,34250,29950,24900
C001487,21700,19750,17550
C001488,21700,19750,17550
C001489,31500,28150,24200
C001490,31050,27750,23900
C001491,31050,27750,23900
C001492,46150,40800,34500
C001493,31750,27900,23300
C001494,31750,27900,23300
C001495,49850,43500,36000
C001496,33950,30350,26200
C001497,33950,30350,26200
C001498,50350,44550,37750
C001499,21150,19350,17200
C001500,21150,19350,17200
C001501,30500,27350,23550
C001502,53750,50900,47550
C001503,53750,50900,47550
C001504,66400,61850,56500
C001505,34200,31400,28200
C001506,34200,31400,28200
C001507,46850,42400,37050
C001508,43500,38750,33050
C001509,43500,38750,33050
C001510,68500,60200,50400
C001511,29250,27350,25200
C001512,29250,27350,25200
C001513,38600,35350,31600
C001514,79150,76650,73700
C001515,79150,76650,73700
C001516,90150,86100,81350
C001517,27700,25550,23150
C001518,27700,25550,23150
C001519,37550,34050,29950
C001520,151750,149600,147200
C001521,151750,149600,147200
C001522,161600,158100,154000
C001523,40950,37950,34450
C001524,40950,37950,34450
C001525,54400,49600,43900
C001526,3900,3150,2300
C001527,3900,3150,2300
C001528,7250,6000,4650
C001529,14150,13450,12600
C001530,14150,13450,12600
C001531,17550,16300,14900
C001532,46550,43100,39100
C001533,46550,43100,39100
C001534,62200,56600,50050
C001535,38850,35550,31650
C001536,38850,35550,31650
C001537,54000,48600,42300
C001538,29950,26200,21850
C001539,29950,26200,21850
C001540,47200,41100,33950
C001541,44800,40300,35100
C001542,44800,40300,35100
C001543,68050,60300,51200
C001544,25700,23400,20750
C001545,25700,23400,20750
C001546,37350,33350,28700
C001547,32250,26300,19250
C001548,32250,26300,19250
C001549,63450,53100,40900
C001550,47800,43500,38400
C001551,47800,43500,38400
C001552,70200,62650,53950
C001553,36450,32150,27100
C001554,36450,32150,27100
C001555,58750,51300,42550
C001556,49100,44700,39500
C001557,49100,44700,39500
C001558,69350,62150,53700
C001562,44300,39150,33150
C001563,44300,39150,33150
C001564,71100,62200,51700
C001568,41300,37150,32300
C001569,41300,37150,32300
C001570,60250,53550,45650
C001577,79650,77800,75550
C001578,79650,77800,75550
C001579,89000,85800,82000
C001580,20450,18600,16350
C001581,20450,18600,16350
C001582,29850,26650,22800
C001583,312250,310550,308550
C001584,312250,310550,308550
C001585,319950,317150,313800
C001586,37350,35700,33700
C001587,37350,35700,33700
C001588,45050,42250,38950
C001589,146750,142900,138300
C001590,146750,142900,138300
C001591,163700,157500,150300
C001592,146050,142650,138800
C001593,146050,142650,138800
C001594,160800,155500,149200
C001595,54400,51000,47150
C001596,54400,51000,47150
C001597,69150,63850,57550
C001598,120500,117700,114350
C001599,120500,117700,114350
C001600,132400,127950,122800
C001601,77100,73600,69500
C001602,77100,73600,69500
C001603,92800,87150,80500
C001604,56450,52950,48800
C001605,56450,52950,48800
C001606,72100,66500,59850
C001607,14800,12100,8800
C001608,14800,12100,8800
C001609,26700,22300,17250
C001610,33650,30600,27100
C001611,33650,30600,27100
C001612,47250,42400,36750
C001613,34850,32600,29900
C001614,34850,32600,29900
C001615,46500,42550,37900
C001616,80550,76050,70850
C001617,80550,76050,70850
C001618,103000,95400,86450
C001619,10450,10150,9750
C001620,10450,10150,9750
C001621,12150,11550,10900
C001622,23600,22450,21100
C001623,23600,22450,21100
C001624,29200,27250,25000
C001625,29200,25350,20750
C001626,29200,25350,20750
C001627,47300,40950,33450
C001637,229600,225000,219600
C001638,229600,225000,219600
C001639,252150,244450,235300
C001640,40400,36750,32400
C001641,40400,36750,32400
C001642,57250,51300,44250
C001643,77900,73650,68650
C001644,77900,73650,68650
C001645,98300,91250,82850
C001646,30000,28600,27000
C001647,30000,28600,27000
C001648,37000,34650,31800
C001649,60200,58800,57100
C001650,60200,58800,57100
C001651,67200,64800,61950
C001652,114650,112100,109150
C001653,114650,112100,109150
C001654,127250,122900,117800
C001655,206250,203400,200050
C001656,206250,203400,200050
C001657,218900,214350,209000
C001658,368850,365550,361750
C001659,368850,365550,361750
C001660,383200,378000,371900
C001661,85300,79300,72150
C001662,85300,79300,72150
C001663,116600,106200,93900
C001664,41700,40500,39050
C001665,41700,40500,39050
C001666,47750,45700,43200
C001667,17700,16350,14750
C001668,17700,16350,14750
C001669,24700,22350,19550
C001670,54050,47550,40000
C001671,54050,47550,40000
C001672,87250,76100,63000
C001673,13150,12000,10750
C001674,13150,12000,10750
C001675,18750,16800,14600
C001676,20150,18300,16200
C001677,20150,18300,16200
C001678,29450,26300,22550
C001679,23400,20600,17300
C001680,23400,20600,17300
C001681,36500,31900,26450
C001682,29200,26450,23250
C001683,29200,26450,23250
C001684,41800,37350,32100
C001685,54750,50500,45550
C001686,54750,50500,45550
C001687,74150,67250,59200
C001688,27700,24050,19800
C001689,27700,24050,19800
C001690,44100,38250,31350
C001691,10550,9500,8350
C001692,10550,9500,8350
C001693,15650,13900,11900
C001694,17150,15700,13950
C001695,17150,15700,13950
C001696,24600,22050,19100
C001697,26400,24300,21950
C001698,26400,24300,21950
C001699,36600,33100,29000
C001700,48500,46000,43100
C001701,48500,46000,43100
C001702,61050,56800,51750
C001703,39400,36450,33000
C001704,39400,36450,33000
C001705,52950,48100,42450
C001706,80550,76050,70850
C001707,80550,76050,70850
C001708,103000,95400,86450
C001709,28450,26600,24450
C001710,28450,26600,24450
C001711,37750,34600,30850
C001712,49550,45400,40500
C001713,49550,45400,40500
C001714,68550,61800,53850
C001715,45200,41850,37900
C001716,45200,41850,37900
C001717,60350,54950,48600
C001718,29850,27350,24450
C001719,29850,27350,24450
C001720,42400,38100,33050
C001721,40450,36750,32450
C001722,40450,36750,32450
C001723,57300,51300,44250
C001724,36050,33650,30950
C001725,36050,33650,30950
C001726,47700,43700,39000
C001727,59500,55050,49850
C001728,59500,55050,49850
C001729,78150,71250,63050
C001730,36150,32500,28200
C001731,36150,32500,28200
C001732,53000,47000,40050
C001733,18500,17450,16250
C001734,18500,17450,16250
C001735,23650,21850,19800
C001736,20850,19150,17200
C001737,20850,19150,17200
C001738,29200,26350,23000
C001739,20450,19350,18000
C001740,20450,19350,18000
C001741,26100,24150,21850
C001742,13650,12450,11050
C001743,13650,12450,11050
C001744,19650,17600,15200
C001745,34100,32100,29800
C001746,34100,32100,29800
C001747,43900,40500,36550
C001748,26800,24500,21750
C001749,26800,24500,21750
C001750,38400,34450,29800
C001751,42250,39500,36200
C001752,42250,39500,36200
C001753,54900,50400,45100
C001754,55150,51850,48000
C001755,55150,51850,48000
C001756,69900,64650,58400
C001757,18950,17300,15450
C001758,18950,17300,15450
C001759,27100,24300,21050
C001760,41800,38550,34750
C001761,41800,38550,34750
C001762,56550,51250,45150
C001763,19550,18200,16650
C001764,19550,18200,16650
C001765,26350,24000,21350
C001766,24800,22850,20600
C001767,24800,22850,20600
C001768,34650,31250,27400
C001769,34100,31900,29350
C001770,34100,31900,29350
C001771,44800,41100,36800
C001772,43150,40600,37600
C001773,43150,40600,37600
C001774,55700,51350,46250
C001775,19400,18000,16400
C001776,19400,18000,16400
C001777,26400,24000,21200
C001778,22300,20900,19300
C001779,22300,20900,19300
C001780,29300,26950,24100
C001781,17150,15700,14000
C001782,17150,15700,14000
C001783,24650,22150,19100
C001784,16500,15100,13500
C001785,16500,15100,13500
C001786,23500,21100,18250
C001787,19850,18450,16800
C001788,19850,18450,16800
C001789,26850,24400,21600
C001790,27750,25300,22400
C001791,27750,25300,22400
C001792,40350,36050,31000
C001793,22900,21550,19900
C001794,22900,21550,19900
C001795,29950,27550,24700
C001796,28600,25850,22600
C001797,28600,25850,22600
C001798,41200,36700,31500
C001799,54300,50100,45250
C001800,54300,50100,45250
C001801,73200,66500,58550
C001802,60950,57700,53900
C001803,60950,57700,53900
C001804,75700,70450,64300
C001805,73650,70400,66550
C001806,73650,70400,66550
C001807,88350,83150,76900
C001808,34050,30450,26150
C001809,34050,30450,26150
C001810,50900,44950,37900
C001811,61550,58300,54500
C001812,61550,58300,54500
C001813,76300,71100,64900
C001814,34750,31550,27750
C001815,34750,31550,27750
C001816,49450,44250,38150
C001817,22300,18150,13250
C001818,22300,18150,13250
C001819,41300,34550,26600
C001820,47150,43550,39150
C001821,47150,43550,39150
C001822,63250,57400,50550
C001823,46000,42400,38000
C001824,46000,42400,38000
C001825,62100,56250,49400
C001826,46000,42400,38000
C001827,46000,42400,38000
C001828,62100,56250,49400
C001829,46000,42400,38000
C001830,46000,42400,38000
C001831,62100,56250,49400
C001832,40800,37400,33400
C001833,40800,37400,33400
C001834,56000,50550,44150
C001835,60850,57550,53700
C001836,60850,57550,53700
C001837,75600,70300,64100
C001838,88300,85000,81150
C001839,88300,85000,81150
C001840,103050,97750,91550
C001841,12500,11150,9500
C001842,12500,11150,9500
C001843,19450,17100,14300
C001844,24600,23250,21600
C001845,24600,23250,21600
C001846,31650,29200,26350
C001847,19900,18350,16500
C001848,19900,18350,16500
C001849,27850,25100,21950
C001850,16250,14850,13300
C001851,16250,14850,13300
C001852,23250,20900,18100
C001853,21850,20250,18450
C001854,21850,20250,18450
C001855,29800,27100,23850
C001856,16700,15350,13700
C001857,16700,15350,13700
C001858,23650,21300,18500
C001859,35150,31900,28000
C001860,35150,31900,28000
C001861,49900,44600,38450
C001862,38400,35050,31150
C001863,38400,35050,31150
C001864,53100,47850,41600
C001865,10400,9050,7450
C001866,10400,9050,7450
C001867,17400,15050,12250
C001868,33100,29800,25950
C001869,33100,29800,25950
C001870,47900,42550,36350
C001871,28700,25400,21650
C001872,28700,25400,21650
C001873,43450,38150,32050
C001874,26950,21950,16150
C001875,26950,21950,16150
C001876,51700,43250,33350
C001877,67550,62350,56200
C001878,67550,62350,56200
C001879,92400,83800,73600
C001880,11950,9750,7100
C001881,11950,9750,7100
C001882,22350,18650,14300
C001883,41100,38700,35850
C001884,41100,38700,35850
C001885,51600,47700,43200
C001886,25550,23450,21100
C001887,25550,23450,21100
C001888,35750,32250,28150
C001889,15050,13100,10850
C001890,15050,13100,10850
C001891,24800,21450,17600
C001892,42600,37950,32400
C001893,42600,37950,32400
C001894,67200,59050,49400
C001895,46000,42400,38000
C001896,46000,42400,38000
C001897,62100,56250,49400
C001898,19950,17900,15400
C001899,19950,17900,15400
C001900,30700,27050,22750
C001901,25300,23300,20900
C001902,25300,23300,20900
C001903,35600,32050,27950
C001904,16900,14650,12000
C001905,16900,14650,12000
C001906,28550,24600,20000
C001907,10900,10000,8900
C001908,10900,10000,8900
C001909,15600,14000,12100
C001910,11650,10300,8650
C001911,11650,10300,8650
C001912,18650,16250,13500
C001913,17450,15100,12300
C001914,17450,15100,12300
C001915,29550,25450,20600
C001916,20000,18900,17600
C001917,20000,18900,17600
C001918,25650,23700,21400
C001919,67500,66050,64350
C001920,67500,66050,64350
C001921,74500,72100,69200
C001922,12050,10750,9100
C001923,12050,10750,9100
C001924,19050,16700,13900
C001925,18250,17350,16200
C001926,18250,17350,16200
C001927,22950,21300,19400
C001928,22450,20600,18450
C001929,22450,20600,18450
C001930,31750,28600,24850
C001931,28750,27850,26700
C001932,28750,27850,26700
C001933,33400,31850,29900
C001934,21450,20400,19050
C001935,21450,20400,19050
C001936,27100,25150,22850
C001937,27900,26500,24850
C001938,27900,26500,24850
C001939,34900,32550,29700
C001940,41500,39200,36400
C001941,41500,39200,36400
C001942,53200,49200,44450
C001943,20750,18700,16300
C001944,20750,18700,16300
C001945,30950,27450,23400
C001946,41750,39500,36900
C001947,41750,39500,36900
C001948,52350,48600,44200
C001949,35750,32300,28200
C001950,35750,32300,28200
C001951,51750,46100,39450
C001952,28500,25050,21000
C001953,28500,25050,21000
C001954,44450,38800,32200
C001955,24850,22550,19900
C001956,24850,22550,19900
C001957,36500,32550,27900
C001958,68200,66450,64450
C001959,68200,66450,64450
C001960,76600,73700,70250
C001961,41050,38100,34650
C001962,41050,38100,34650
C001963,54550,49750,44100
C001964,136700,133400,129500
C001965,136700,133400,129500
C001966,151500,146150,139950
C001967,35250,32000,28200
C001968,35250,32000,28200
C001969,49950,44700,38600
C001970,65650,60450,54350
C001971,65650,60450,54350
C001972,90500,81900,71750
C001973,67550,62350,56200
C001974,67550,62350,56200
C001975,92400,83800,73600
C001976,58900,53650,47550
C001977,58900,53650,47550
C001978,85700,76750,66200
C001979,29900,24400,17950
C001980,29900,24400,17950
C001981,54300,45450,35050
C001982,25250,20600,15050
C001983,25250,20600,15050
C001984,47850,40000,30850
C001985,15600,13700,11450
C001986,15600,13700,11450
C001987,25400,22050,18150
C001988,13200,10800,7900
C001989,13000,10600,7750
C001990,25150,20950,16100
C001991,24250,19800,14500
C001992,24250,19800,14500
C001993,46750,39100,30150
C001994,41800,38550,34750
C001995,41800,38550,34750
C001996,56550,51250,45150
C001997,93200,89450,85000
C001998,93200,89450,85000
C001999,110050,104000,96900
C002000,48200,44500,40200
C002001,48200,44500,40200
C002002,65100,59150,52050
C002003,34900,33000,30800
C002004,34900,33000,30800
C002005,44250,41000,37200
C002006,61200,55550,48950
C002007,61200,55550,48950
C002008,90200,80500,69150
C002009,101400,99300,96850
C002010,101400,99300,96850
C002011,111700,108100,103950
C002012,14850,12850,10500
C002013,14850,12850,10500
C002014,25150,21600,17550
C002015,72550,68050,62800
C002016,72550,68050,62800
C002017,95000,87350,78400
C002018,46500,43250,39300
C002019,46500,43250,39300
C002020,61300,56000,49750
C002021,20600,16750,12250
C002022,20600,16750,12250
C002023,34400,28800,22200
C002024,24750,22100,18900
C002025,24750,22100,18900
C002026,36700,32300,27150
C002027,29400,26600,23400
C002028,29400,26600,23400
C002029,42000,37550,32300
C002030,35100,30850,25850
C002031,35100,30850,25850
C002032,57450,50000,41300
C002033,48800,44450,39350
C002034,48800,44450,39350
C002035,71150,63700,54900
C002036,41950,40100,37900
C002037,41950,40100,37900
C002038,51300,48100,44350
C002039,50550,47350,43600
C002040,50550,47350,43600
C002041,65300,60100,53900
C002042,36600,33550,30050
C002043,36600,33550,30050
C002044,50300,45400,39700
C002045,41950,40100,37900
C002046,41950,40100,37900
C002047,51300,48100,44350
C002048,21200,19100,16600
C002049,21200,19100,16600
C002050,31900,28250,23950
C002051,61150,59300,57100
C002052,61150,59300,57100
C002053,70500,67300,63500
C002054,24950,23050,20900
C002055,24950,23050,20900
C002056,34300,31100,27250
C002057,15950,13900,11400
C002058,15950,13900,11400
C002059,26650,23050,18800
C002060,24250,21700,18700
C002061,24250,21700,18700
C002062,37250,32850,27650
C002063,23650,21350,18700
C002064,23650,21350,18700
C002065,35300,31300,26650
C002066,19450,17150,14500
C002067,19450,17150,14500
C002068,31100,27150,22500
C002069,26650,23950,20750
C002070,26650,23950,20750
C002071,39300,34850,29550
C002072,35600,32650,29150
C002073,35600,32650,29150
C002074,49050,44300,38700
C002075,29000,26000,22550
C002076,29000,26000,22550
C002077,42400,37650,32050
C002078,27650,24750,21300
C002079,27650,24750,21300
C002080,41150,36350,30800
C002081,24700,20150,14750
C002082,24700,20150,14750
C002083,47200,39500,30400
C002084,85950,81400,76000
C002085,85950,81400,76000
C002086,108450,100750,91650
C002087,24250,21950,19300
C002088,24250,21950,19300
C002089,35900,31950,27300
C002090,32850,30550,27850
C002091,32850,30550,27850
C002092,44550,40550,35850
C002093,31000,28700,25950
C002094,31000,28700,25950
C002095,42650,38650,34000
C002096,80550,77650,74250
C002097,80550,77650,74250
C002098,93250,88650,83200
C002099,59400,56900,54000
C002100,59400,56900,54000
C002101,71550,67350,62350
C002102,20100,18900,17550
C002103,20100,18900,17550
C002104,25950,23950,21600
C002105,19100,17850,16550
C002106,19100,17850,16550
C002107,24900,22900,20550
C002108,78800,75950,72600
C002109,78800,75950,72600
C002110,91450,86900,81550
C002111,112350,108900,104850
C002112,112350,108900,104850
C002113,127600,122100,115600
C002114,177550,173900,169650
C002115,177550,173900,169650
C002116,193200,187450,180750
C002117,43850,39700,34850
C002118,43850,39700,34850
C002119,62800,56100,48150
C002120,62200,58550,54200
C002121,62200,58550,54200
C002122,78300,72400,65550
C002123,48400,44800,40550
C002124,48400,44800,40550
C002125,64400,58650,51900
C002126,38900,35200,30850
C002127,38900,35200,30850
C002128,55750,49800,42700
C002129,34200,31650,28600
C002130,34200,31650,28600
C002131,47000,42600,37450
C002132,34600,31850,28650
C002133,34600,31850,28650
C002134,47200,42750,37450
C002135,53000,51000,48650
C002136,53000,51000,48650
C002137,63050,59600,55550
C002138,14600,13500,12200
C002139,14600,13500,12200
C002140,20200,18300,16050
C002141,115750,112850,109450
C002142,115750,112850,109450
C002143,128850,124200,118700
C002144,15650,12750,9350
C002145,15650,12750,9350
C002146,28750,24050,18550
C002147,25550,23200,20550
C002148,25550,23200,20550
C002149,37200,33250,28600
C002150,47950,43650,38600
C002151,47950,43650,38600
C002152,70350,62850,54150
C002153,16100,14100,11750
C002154,16100,14100,11750
C002155,26350,22900,18750
C002156,41300,37550,33050
C002157,41300,37550,33050
C002158,58500,52400,45250
C002159,27000,25150,23000
C002160,27000,25150,23000
C002161,36300,33150,29400
C002162,78900,76750,74350
C002163,78900,76750,74350
C002164,89150,85600,81400
C002165,11300,9150,6750
C002166,11300,9150,6750
C002167,21550,18000,13800
C002168,144700,141300,137300
C002169,144700,141300,137300
C002170,159450,154100,147800
C002171,34950,31500,27450
C002172,34950,31500,27450
C002173,49800,44350,37950
C002174,77900,75950,73750
C002175,77900,75950,73750
C002176,87300,84000,80200
C002177,101150,96950,92100
C002178,101150,96950,92100
C002179,119300,112700,104950
C002180,217700,214500,210650
C002181,217700,214500,210650
C002182,231900,226700,220650
C002183,33900,30700,26900
C002184,33900,30700,26900
C002185,48100,42900,36850
C002186,76650,74950,73050
C002187,76650,74950,73050
C002188,84900,82050,78650
C002189,132750,128600,123800
C002190,132750,128600,123800
C002191,150900,144300,136600
C002192,112450,110150,107500
C002193,112450,110150,107500
C002194,123300,119500,114950
C002195,28800,26500,23850
C002196,28800,26500,23850
C002197,39650,35850,31300
C002198,109150,105700,101700
C002199,109150,105700,101700
C002200,124100,118650,112300
C002201,41150,36900,32000
C002202,41150,36900,32000
C002203,60550,53700,45650
C002204,24450,22750,20750
C002205,24450,22750,20750
C002206,33100,30200,26650
C002207,37750,33900,29350
C002208,37750,33900,29350
C002209,55450,49150,41800
C002210,18000,15650,12900
C002211,18000,15650,12900
C002212,30150,26050,21200
C002213,50200,49300,48150
C002214,50200,49300,48150
C002215,54900,53300,51350
C002216,74050,72800,71450
C002217,74050,72800,71450
C002218,79650,77650,75300
C002219,16750,15500,14150
C002220,16750,15500,14150
C002221,22350,20350,18000
C002222,91400,88450,85000
C002223,91400,88450,85000
C002224,104500,99800,94250
C002225,84700,81550,77800
C002226,84700,81550,77800
C002227,99000,93950,87900
C002228,114150,111150,107550
C002229,114150,111150,107550
C002230,127250,122500,116850
C002231,24400,21750,18650
C002232,24400,21750,18650
C002233,37050,32650,27450
C002234,169800,163450,155900
C002235,169800,163450,155900
C002236,202500,191550,178650
C002237,113500,107300,100050
C002238,113500,107300,100050
C002239,144850,134300,121850
C002240,157150,153050,148300
C002241,157150,153050,148300
C002242,175300,168750,161100
C002243,115200,112900,110150
C002244,115200,112900,110150
C002245,126200,122350,117800
C002246,46900,43200,38800
C002247,46900,43200,38800
C002248,63700,57750,50700
C002249,81100,74950,67800
C002250,81100,74950,67800
C002251,112350,101900,89600
C002252,95550,89000,81300
C002253,95550,89000,81300
C002254,129150,117900,104600
C002255,26700,24550,22100
C002256,26700,24550,22100
C002257,37350,33750,29450
C002258,18000,16000,13650
C002259,18000,16000,13650
C002260,28250,24800,20650
C002261,65200,59150,52050
C002262,65200,59150,52050
C002263,96500,86050,73750
C002264,65800,59800,52650
C002265,65800,59800,52650
C002266,97100,86650,74350
C002267,55850,51050,45500
C002268,55850,51050,45500
C002269,80400,72250,62550
C002270,42000,38350,34100
C002271,42000,38350,34100
C002272,57800,52050,45300
C002273,189150,180200,169600
C002274,189150,180200,169600
C002275,234050,218800,200850
C002276,195300,187700,178650
C002277,195300,187700,178650
C002278,233600,220600,205250
C002279,36750,32350,27200
C002280,36750,32350,27200
C002281,56950,49800,41400
C002282,100750,96850,92250
C002283,100750,96850,92250
C002284,118450,112150,104750
C002285,39750,37200,34200
C002286,39750,37200,34200
C002287,52850,48350,43150
C002288,20400,16600,12200
C002289,20400,16600,12200
C002290,37350,31200,24050
C002291,199300,190700,180650
C002292,199300,190700,180650
C002293,242400,227800,210600
C002294,63300,58300,52350
C002295,63300,58300,52350
C002296,89250,80600,70350
