sku,22k,18k,14k,9k
C007051,,16222,11575,7377
C007052,,16222,11575,7377
C007053,,13589,9220,6572
C007054,,13589,9220,6572
C007055,,13335,8966,6317
C007056,,13335,8966,6317
C007057,,15458,10155,7136
C007058,,15458,10155,7136
C007059,,10956,7885,5767
C007060,,10956,7885,5767
C007061,,13589,9220,6572
C007062,,13589,9220,6572
C007063,,15203,10021,7056
C007064,,15203,10021,7056
C007065,,25973,20839,16431
C007066,,25973,20839,16431
C007067,,26584,21937,17739
C007068,,26584,21937,17739
C007069,,32326,25925,22028
C007070,,32326,25925,22028
C007071,,37456,29810,23972
C007072,,37456,29810,23972
C007073,,43605,35869,30000
C007074,,43605,35869,30000
C007075,,27043,22426,18251
C007076,,27043,22426,18251
C007077,,16222,11616,8894
C007078,,16222,11616,8894
C007079,,14711,11672,9574
C007080,,14711,11672,9574
C007081,,14354,10681,8330
C007082,,14354,10681,8330
C007083,,16290,12222,9691
C007084,,16290,12222,9691
C007085,,15288,11162,8621
C007086,,15288,11162,8621
C007087,,17445,12533,9662
C007088,,17445,12533,9662
C007089,,18584,13370,10384
C007090,,18584,13370,10384
C007091,,15743,12040,9667
C007092,,15743,12040,9667
C007093,,17721,14412,12220
C007094,,17721,14412,12220
C007095,,18584,14700,12264
C007096,,18584,14700,12264
C007097,,19579,14486,11553
C007098,,19579,14486,11553
C007099,,17836,13800,11289
C007100,,17836,13800,11289
C007101,,85783,75678,65793
C007102,,85783,75678,65793
C007103,,58010,49527,40987
C007104,,58010,49527,40987
C007105,,16036,12090,9611
C007106,,16036,12090,9611
C007107,,21183,17114,14583
C007108,,21183,17114,14583
C007109,,15747,13008,10009
C007110,,15747,13008,10009
C007111,,156975,140141,122640
C007112,,156975,140141,122640
C007113,,155514,137904,121527
C007114,,155514,137904,121527
C007115,,116580,98945,81020
C007116,,116580,98945,81020
C007117,,132837,112932,94331
C007118,,132837,112932,94331
C007119,,121116,106818,91647
C007120,,121116,106818,91647
C007121,,108342,90890,74618
C007122,,108342,90890,74618
C007123,,151539,133078,114201
C007124,,151539,133078,114201
C007125,,131376,113898,96079
C007126,,131376,113898,96079
C007127,,107900,92291,75955
C007128,,107900,92291,75955
C007129,,76950,68625,60191
C007130,,76950,68625,60191
C007131,,16222,11575,7377
C007132,,16222,11575,7377
C007133,,15203,10021,7056
C007134,,15203,10021,7056
C007135,,16222,11575,7377
C007136,,16222,11575,7377
C007137,,15203,10021,7056
C007138,,15203,10021,7056
C007139,,14439,9621,6813
C007140,,14439,9621,6813
C007141,,16222,11575,7377
C007142,,16222,11575,7377
C007143,,8408,5533,3944
C007144,,8408,5533,3944
C007145,,15458,10155,7136
C007146,,15458,10155,7136
C007147,,16222,11575,7377
C007148,,16222,11575,7377
C007149,,16222,11575,7377
C007150,,16222,11575,7377
C007151,,16732,11842,7539
C007152,,16732,11842,7539
C007153,,14099,9487,6734
C007154,,14099,9487,6734
C007155,,16222,11575,7377
C007156,,16222,11575,7377
C007157,,15713,10289,7216
C007158,,15713,10289,7216
C007159,,16222,11575,7377
C007160,,16222,11575,7377
C007161,,16222,11575,7377
C007162,,16222,11575,7377
C007163,,17242,12108,7700
C007164,,17242,12108,7700
C007165,,16732,11842,7539
C007166,,16732,11842,7539
C007167,,52863,44611,39527
C007168,,52863,44611,39527
C007169,,90828,82320,73252
C007170,,90828,82320,73252
C007171,,9122,6452,4916
C007172,,9122,6452,4916
C007173,,56906,46647,36690
C007174,,56906,46647,36690
C007175,,48548,41872,36365
C007176,,48548,41872,36365
C007177,,19263,13802,10306
C007178,,19263,13802,10306
C007179,,18821,13688,9280
C007180,,18821,13688,9280
C007181,,30237,26110,23569
C007182,,30237,26110,23569
C007183,,15458,10155,7136
C007184,,15458,10155,7136
C007185,,28657,20282,15145
C007186,,28657,20282,15145
C007187,,27383,19616,13725
C007188,,27383,19616,13725
C007189,,23765,17005,12980
C007190,,23765,17005,12980
C007191,,27281,20089,14442
C007192,,27281,20089,14442
C007193,,19586,14092,10576
C007194,,19586,14092,10576
C007195,,28979,20970,15991
C007196,,28979,20970,15991
C007197,,30610,22601,17622
C007198,,30610,22601,17622
C007199,,31341,22725,17481
C007200,,31341,22725,17481
C007201,,19076,14136,11278
C007202,,19076,14136,11278
C007203,,21267,17141,14600
C007204,,21267,17141,14600
C007205,,25531,20107,17034
C007206,,25531,20107,17034
C007207,,20214,16331,13895
C007208,,20214,16331,13895
C007209,,17021,13623,11398
C007210,,17021,13623,11398
C007211,,17530,13890,11560
C007212,,17530,13890,11560
C007213,,20231,15805,13146
C007214,,20231,15805,13146
C007215,,23714,17282,13364
C007216,,23714,17282,13364
C007217,,27536,20534,16402
C007218,,27536,20534,16402
C007219,,16256,11609,7411
C007220,,16256,11609,7411
C007221,,15849,11179,8415
C007222,,15849,11179,8415
C007223,,77630,73261,70612
C007224,,77630,73261,70612
C007225,,82471,76736,73113
C007226,,82471,76736,73113
C007227,,95466,82017,69349
C007228,,95466,82017,69349
C007229,,88280,75792,63651
C007230,,88280,75792,63651
C007231,,101071,87356,74052
C007232,,101071,87356,74052
C007233,,102940,88425,74696
C007234,,102940,88425,74696
C007235,,108427,90791,72867
C007236,,108427,90791,72867
C007237,,138476,121242,103528
C007238,,138476,121242,103528
C007239,,134179,115500,98065
C007240,,134179,115500,98065
C007241,,110295,91860,74530
C007242,,110295,91860,74530
C007243,,50791,44601,40789
C007244,,50791,44601,40789
C007245,,50791,44601,40789
C007246,,50791,44601,40789
C007247,,50791,44601,40789
C007248,,50791,44601,40789
C007249,,44675,38485,34673
C007250,,44675,38485,34673
C007251,,45355,39165,35353
C007252,,45355,39165,35353
C007253,,41278,35088,31276
C007254,,41278,35088,31276
C007255,,41618,35428,31616
C007256,,41618,35428,31616
C007257,,43996,37806,33994
C007258,,43996,37806,33994
C007259,,43996,37806,33994
C007260,,43996,37806,33994
C007261,,41278,35088,31276
C007262,,41278,35088,31276
C007263,,41278,35088,31276
C007264,,41278,35088,31276
C007265,,49432,43242,39430
C007266,,49432,43242,39430
C007267,,43690,38873,36065
C007268,,43690,38873,36065
C007269,,43690,38873,36065
C007270,,43690,38873,36065
C007271,,43690,38873,36065
C007272,,43690,38873,36065
C007273,,37575,32757,29949
C007274,,37575,32757,29949
C007275,,38254,33437,30629
C007276,,38254,33437,30629
C007277,,34177,29360,26552
C007278,,34177,29360,26552
C007279,,34517,29700,26892
C007280,,34517,29700,26892
C007281,,36895,32078,29270
C007282,,36895,32078,29270
C007283,,36895,32078,29270
C007284,,36895,32078,29270
C007285,,34177,29360,26552
C007286,,34177,29360,26552
C007287,,34177,29360,26552
C007288,,34177,29360,26552
C007289,,42331,37514,34706
C007290,,42331,37514,34706
C007291,,78921,72974,69267
C007292,,78921,72974,69267
C007293,,78921,72974,69267
C007294,,78921,72974,69267
C007295,,78921,72974,69267
C007296,,78921,72974,69267
C007297,,71277,65330,61623
C007298,,71277,65330,61623
C007299,,72126,66179,62472
C007300,,72126,66179,62472
C007301,,67030,61083,57376
C007302,,67030,61083,57376
C007303,,67455,61508,57801
C007304,,67455,61508,57801
C007305,,70427,64480,60774
C007306,,70427,64480,60774
C007307,,70427,64480,60774
C007308,,70427,64480,60774
C007309,,67030,61083,57376
C007310,,67030,61083,57376
C007311,,67030,61083,57376
C007312,,67030,61083,57376
C007313,,77222,71275,67568
C007314,,77222,71275,67568
C007315,,79668,72143,66359
C007316,,79668,72143,66359
C007317,,79668,72143,66359
C007318,,79668,72143,66359
C007319,,79668,72143,66359
C007320,,79668,72143,66359
C007321,,70495,62970,57186
C007322,,70495,62970,57186
C007323,,71514,63989,58205
C007324,,71514,63989,58205
C007325,,65399,57874,52090
C007326,,65399,57874,52090
C007327,,65909,58384,52600
C007328,,65909,58384,52600
C007329,,69476,61951,56167
C007330,,69476,61951,56167
C007331,,69476,61951,56167
C007332,,69476,61951,56167
C007333,,65399,57874,52090
C007334,,65399,57874,52090
C007335,,65399,57874,52090
C007336,,65399,57874,52090
C007337,,77630,70105,64321
C007338,,77630,70105,64321
C007339,,177512,169187,160753
C007340,,177512,169187,160753
C007341,,177512,169187,160753
C007342,,177512,169187,160753
C007343,,177512,169187,160753
C007344,,177512,169187,160753
C007345,,168339,160014,151580
C007346,,168339,160014,151580
C007347,,169358,161033,152599
C007348,,169358,161033,152599
C007349,,163243,154918,146484
C007350,,163243,154918,146484
C007351,,163753,155428,146994
C007352,,163753,155428,146994
C007353,,167320,158995,150561
C007354,,167320,158995,150561
C007355,,167320,158995,150561
C007356,,167320,158995,150561
C007357,,163243,154918,146484
C007358,,163243,154918,146484
C007359,,163243,154918,146484
C007360,,163243,154918,146484
C007361,,175474,167148,158714
C007362,,175474,167148,158714
C007363,,166318,159073,154836
C007364,,166318,159073,154836
C007365,,190167,185277,180974
C007366,,190167,185277,180974
C007367,,145237,142531,139552
C007368,,145237,142531,139552
C007369,,41193,34458,27347
C007370,,41193,34458,27347
C007371,,34687,28473,21628
C007372,,34687,28473,21628
C007373,,35757,27626,22596
C007374,,35757,27626,22596
C007375,,32428,23812,18568
C007376,,32428,23812,18568
C007377,,32581,25603,18387
C007378,,32581,25603,18387
C007379,,30695,23984,18516
C007380,,30695,23984,18516
C007381,,37371,30914,23963
C007382,,37371,30914,23963
C007383,,31273,24658,17602
C007384,,31273,24658,17602
C007385,,32173,24915,18560
C007386,,32173,24915,18560
C007387,,40378,31347,22015
C007388,,40378,31347,22015
C007389,,29047,24520,20377
C007390,,29047,24520,20377
C007391,,23017,20432,17507
C007392,,23017,20432,17507
C007393,,39749,35623,33082
C007394,,39749,35623,33082
C007395,,44132,35637,30447
C007396,,44132,35637,30447
C007397,,35553,28453,21186
C007398,,35553,28453,21186
C007399,,20894,14947,11240
C007400,,20894,14947,11240
C007401,,46561,39559,35428
C007402,,46561,39559,35428
C007403,,26992,19990,15859
C007404,,26992,19990,15859
C007405,,63310,55105,46726
C007406,,63310,55105,46726
C005861,,19297,13994,10975
C005862,,19297,13994,10975
C005864,,29744,22985,18959
C005865,,29744,22985,18959
C005867,,30882,25178,21577
C005868,,30882,25178,21577
C005870,,17106,13987,12292
C005871,,17106,13987,12292
C005873,,20928,15624,12606
C005874,,20928,15624,12606
C005876,,22168,17034,12626
C005877,,22168,17034,12626
C005879,,21794,16881,14011
C005880,,21794,16881,14011
C005882,,19025,14413,11660
C005883,,19025,14413,11660
C005885,,27128,22480,18283
C005886,,27128,22480,18283
C005888,,26262,19893,16017
C005889,,26262,19893,16017
C005891,,27349,22336,17981
C005892,,27349,22336,17981
C005894,,42076,35122,29549
C005895,,42076,35122,29549
C005897,,31544,26362,23398
C005898,,31544,26362,23398
C005900,,25157,19333,15679
C005901,,25157,19333,15679
C005903,,18040,14157,11721
C005904,,18040,14157,11721
C005906,,13810,10449,8648
C005907,,13810,10449,8648
C005909,,22236,17588,13391
C005910,,22236,17588,13391
C005912,,38696,30201,25011
C005913,,38696,30201,25011
C005915,,21845,17962,15526
C005916,,21845,17962,15526
C005918,,38186,29934,24850
C005919,,38186,29934,24850
C005921,,26499,20552,16846
C005922,,26499,20552,16846
C005924,,30576,22324,17240
C005925,,30576,22324,17240
C005927,,27434,20722,15254
C005928,,27434,20722,15254
C005930,,50417,42613,34444
C005931,,50417,42613,34444
C005933,,25022,21169,18755
C005934,,25022,21169,18755
C005936,,25378,19188,15376
C005937,,25378,19188,15376
C005939,,33022,26566,19615
C005940,,33022,26566,19615
C005941,,40480,33235,28998
C005942,,40480,33235,28998
C005943,,36861,32492,29844
C005944,,36861,32492,29844
C005945,,55700,48455,44218
C005946,,55700,48455,44218
C005947,,40412,33167,28930
C005948,,40412,33167,28930
C005949,,42110,34865,30629
C005950,,42110,34865,30629
C005951,,31918,24673,20437
C005952,,31918,24673,20437
C005953,,32768,25523,21286
C005954,,32768,25523,21286
C005955,,38713,31468,27232
C005956,,38713,31468,27232
C005957,,38713,31468,27232
C005958,,38713,31468,27232
C005959,,31918,24673,20437
C005960,,31918,24673,20437
C005961,,31918,24673,20437
C005962,,31918,24673,20437
C005963,,52302,45057,40821
C005964,,52302,45057,40821
C005965,,55598,48643,43070
C005966,,55598,48643,43070
C005967,,55598,48643,43070
C005968,,55598,48643,43070
C005969,,55598,48643,43070
C005970,,55598,48643,43070
C005971,,40310,33355,27782
C005972,,40310,33355,27782
C005973,,42008,35054,29481
C005974,,42008,35054,29481
C005975,,31816,24862,19289
C005976,,31816,24862,19289
C005977,,32666,25711,20138
C005978,,32666,25711,20138
C005979,,38611,31657,26083
C005980,,38611,31657,26083
C005981,,38611,31657,26083
C005982,,38611,31657,26083
C005983,,31816,24862,19289
C005984,,31816,24862,19289
C005985,,31816,24862,19289
C005986,,31816,24862,19289
C005987,,52200,45246,39673
C005988,,52200,45246,39673
C005989,,54901,48020,43943
C005990,,54901,48020,43943
C005991,,54901,48020,43943
C005992,,54901,48020,43943
C005993,,54901,48020,43943
C005994,,54901,48020,43943
C005995,,44200,37318,33241
C005996,,44200,37318,33241
C005997,,45389,38507,34431
C005998,,45389,38507,34431
C005999,,38254,31373,27296
C006000,,38254,31373,27296
C006001,,38849,31967,27891
C006002,,38849,31967,27891
C006003,,43011,36129,32052
C006004,,43011,36129,32052
C006005,,43011,36129,32052
C006006,,43011,36129,32052
C006007,,38254,31373,27296
C006008,,38254,31373,27296
C006009,,38254,31373,27296
C006010,,38254,31373,27296
C006011,,52523,45642,41565
C006012,,52523,45642,41565
C006013,,73468,66709,62683
C006014,,73468,66709,62683
C006015,,73468,66709,62683
C006016,,73468,66709,62683
C006017,,73468,66709,62683
C006018,,73468,66709,62683
C006019,,65824,59065,55039
C006020,,65824,59065,55039
C006021,,66673,59914,55888
C006022,,66673,59914,55888
C006023,,61577,54818,50792
C006024,,61577,54818,50792
C006025,,62002,55243,51217
C006026,,62002,55243,51217
C006027,,64975,58215,54190
C006028,,64975,58215,54190
C006029,,64975,58215,54190
C006030,,64975,58215,54190
C006031,,61577,54818,50792
C006032,,61577,54818,50792
C006033,,61577,54818,50792
C006034,,61577,54818,50792
C006035,,71769,65010,60984
C006036,,71769,65010,60984
C006037,,63938,54788,45401
C006038,,63938,54788,45401
C006039,,63938,54788,45401
C006040,,63938,54788,45401
C006041,,63938,54788,45401
C006042,,63938,54788,45401
C006043,,48650,39499,30113
C006044,,48650,39499,30113
C006045,,50349,41198,31811
C006046,,50349,41198,31811
C006047,,40157,31006,21619
C006048,,40157,31006,21619
C006049,,41006,31855,22468
C006050,,41006,31855,22468
C006051,,46952,37801,28414
C006052,,46952,37801,28414
C006053,,46952,37801,28414
C006054,,46952,37801,28414
C006055,,40157,31006,21619
C006056,,40157,31006,21619
C006057,,40157,31006,21619
C006058,,40157,31006,21619
C006059,,60541,51390,42003
C006060,,60541,51390,42003
C006061,,122784,112989,103285
C006062,,122784,112989,103285
C006063,,122784,112989,103285
C006064,,122784,112989,103285
C006065,,122784,112989,103285
C006066,,122784,112989,103285
C006067,,107496,97701,87997
C006068,,107496,97701,87997
C006069,,109195,99400,89695
C006070,,109195,99400,89695
C006071,,99002,89208,79503
C006072,,99002,89208,79503
C006073,,99852,90057,80353
C006074,,99852,90057,80353
C006075,,105797,96003,86298
C006076,,105797,96003,86298
C006077,,105797,96003,86298
C006078,,105797,96003,86298
C006079,,99002,89208,79503
C006080,,99002,89208,79503
C006081,,99002,89208,79503
C006082,,99002,89208,79503
C006083,,119387,109592,99887
C006084,,119387,109592,99887
C006085,,55700,48455,44218
C006086,,55700,48455,44218
C006087,,55700,48455,44218
C006088,,55700,48455,44218
C006089,,153714,142414,131386
C006090,,153714,142414,131386
C006091,,48626,39900,31256
C006092,,48626,39900,31256
C006093,,33379,26425,20851
C006094,,33379,26425,20851
C006107,,87278,75955,64397
C006108,,87278,75955,64397
C006109,,45015,37454,29391
C006110,,45015,37454,29391
C006111,,85698,71582,58066
C006112,,85698,71582,58066
C006113,,46799,36943,26657
C006114,,46799,36943,26657
C006115,,73291,61846,50235
C006116,,73291,61846,50235
C006117,,127904,112295,95958
C006118,,127904,112295,95958
C006119,,97739,87944,78240
C006120,,97739,87944,78240
C006121,,35774,29560,22715
C006122,,35774,29560,22715
C006123,,43384,34476,25195
C006124,,43384,34476,25195
C006125,,41567,34709,27547
C006126,,41567,34709,27547
C006127,,43656,35647,30668
C006128,,43656,35647,30668
C006129,,42960,36904,30165
C006130,,42960,36904,30165
C006131,,51504,43700,35531
C006132,,51504,43700,35531
C006133,,45413,37945,29946
C006134,,45413,37945,29946
C006135,,26907,19625,13946
C006136,,26907,19625,13946
C006137,,31001,24945,18206
C006138,,31001,24945,18206
C006139,,30576,27600,24527
C006140,,30576,27600,24527
C006141,,19059,14690,12042
C006142,,19059,14690,12042
C006143,,19956,15254,12470
C006144,,19956,15254,12470
C006145,,22307,17780,13637
C006146,,22307,17780,13637
C006147,,66578,58895,50780
C006148,,66578,58895,50780
C006149,,13623,9254,6606
C006150,,13623,9254,6606
C006151,,12604,8721,6285
C006152,,12604,8721,6285
C006153,,9462,6100,4299
C006154,,9462,6100,4299
C006155,,40412,32971,24962
C006156,,40412,32971,24962
C006157,,29710,22708,18577
C006158,,29710,22708,18577
C006159,,76169,68667,62207
C006160,,76169,68667,62207
C006161,,43911,37442,32081
C006162,,43911,37442,32081
C006163,,89810,81726,73399
C006164,,89810,81726,73399
C006165,,5181,3972,3474
C006166,,5181,3972,3474
C006167,,4417,3572,3233
C006168,,4417,3572,3233
C006169,,6693,5273,4690
C006170,,6693,5273,4690
C006171,,6098,4979,4513
C006172,,6098,4979,4513
C006173,,9852,8342,7729
C006174,,9852,8342,7729
C006175,,18685,17408,16465
C006176,,18685,17408,16465
C006177,,18261,17196,16338
C006178,,18261,17196,16338
C006179,,35163,34578,32881
C006180,,35163,34578,32881
C006181,,35078,34524,32849
C006182,,35078,34524,32849
C006183,,51980,50825,49934
C006184,,51980,50825,49934
C006185,,51300,50478,49725
C006186,,51300,50478,49725
C006187,,102940,101362,100304
C006188,,102940,101362,100304
C006189,,101241,100508,99787
C006190,,101241,100508,99787
C006191,,3788,2974,2657
C006192,,3788,2974,2657
C006193,,6472,5443,5009
C006194,,6472,5443,5009
C006195,,9071,7804,7296
C006196,,9071,7804,7296
C006197,,5402,5132,5037
C006198,,5402,5132,5037
C006199,,7406,5896,5283
C006200,,7406,5896,5283
C006201,,3992,3358,3103
C006202,,3992,3358,3103
C006203,,10022,9441,7777
C006204,,10022,9441,7777
C006205,,18091,17089,16273
C006206,,18091,17089,16273
C006207,,5436,4106,3555
C006208,,5436,4106,3555
C006209,,10872,9869,9054
C006210,,10872,9869,9054
C006211,,7270,6093,5616
C006212,,7270,6093,5616
C006213,,7984,6744,6224
C006214,,7984,6744,6224
C006215,,6761,5826,5456
C006216,,6761,5826,5456
C006217,,4671,3705,3314
C006218,,4671,3705,3314
C006219,,8154,6824,6273
C006220,,8154,6824,6273
C006221,,11381,10800,9136
C006222,,11381,10800,9136
C006223,,16053,15055,14643
C006224,,16053,15055,14643
C006225,,8408,7622,7294
C006226,,8408,7622,7294
C006227,,3992,3358,3103
C006228,,3992,3358,3103
C006229,,7267,5789,5196
C006230,,7267,5789,5196
C006231,,14320,13375,12570
C006232,,14320,13375,12570
C006233,,5809,4569,4050
C006234,,5809,4569,4050
C006235,,6849,5519,4969
C006236,,6849,5519,4969
C006237,,6846,6234,4547
C006238,,6846,6234,4547
C006239,,4977,3615,3044
C006240,,4977,3615,3044
C006241,,15961,13897,12626
C006242,,15961,13897,12626
C006243,,5718,4953,4211
C006244,,5718,4953,4211
C006245,,10494,9154,8169
C006246,,10494,9154,8169
C006247,,9723,8811,8026
C006248,,9723,8811,8026
C006249,,10549,9183,8208
C006250,,10549,9183,8208
C006251,,6503,5415,4970
C006252,,6503,5415,4970
C006253,,2592,2139,1948
C006254,,2592,2139,1948
C006255,,3194,2682,2480
C006256,,3194,2682,2480
C006257,,3737,3226,3024
C006258,,3737,3226,3024
C006259,,4366,3822,3600
C006260,,4366,3822,3600
C006261,,4994,4393,4158
C006262,,4994,4393,4158
C006263,,6625,6049,5806
C006264,,6625,6049,5806
C006265,,7389,6756,6501
C006266,,7389,6756,6501
C006267,,8069,7462,7197
C006268,,8069,7462,7197
C006269,,8833,8169,7892
C006270,,8833,8169,7892
C006271,,9598,8874,8589
C006272,,9598,8874,8589
C006273,,10277,9581,9283
C006274,,10277,9581,9283
C006275,,11041,10287,9980
C006276,,11041,10287,9980
C006277,,15628,14841,14514
C006278,,15628,14841,14514
C006279,,16562,15748,15431
C006280,,16562,15748,15431
C006281,,18601,17724,17364
C006282,,18601,17724,17364
C006283,,19620,18713,18330
C006284,,19620,18713,18330
C006285,,22338,21371,20980
C006286,,22338,21371,20980
C006287,,3244,2431,2113
C006288,,3244,2431,2113
C006289,,3788,2974,2657
C006290,,3788,2974,2657
C006291,,4586,3652,3282
C006292,,4586,3652,3282
C006293,,5130,4196,3825
C006294,,5130,4196,3825
C006295,,5759,4819,4417
C006296,,5759,4819,4417
C006297,,7559,6503,6080
C006298,,7559,6503,6080
C006299,,8239,7182,6759
C006300,,8239,7182,6759
C006301,,9003,7916,7471
C006302,,9003,7916,7471
C006303,,9598,8541,8118
C006304,,9598,8541,8118
C006305,,10362,9275,8830
C006306,,10362,9275,8830
C006307,,11211,10034,9557
C006308,,11211,10034,9557
C006309,,11891,10714,10236
C006310,,11891,10714,10236
C006311,,16392,15215,14738
C006312,,16392,15215,14738
C006313,,17581,16284,15754
C006314,,17581,16284,15754
C006315,,19535,18205,17654
C006316,,19535,18205,17654
C006317,,20639,19219,18636
C006318,,20639,19219,18636
C006319,,23272,21852,21269
C006320,,23272,21852,21269
C006321,,3244,2431,2113
C006322,,3244,2431,2113
C006323,,4043,3109,2738
C006324,,4043,3109,2738
C006325,,4586,3679,3297
C006326,,4586,3679,3297
C006327,,5385,4328,3905
C006328,,5385,4328,3905
C006329,,5928,4872,4449
C006330,,5928,4872,4449
C006331,,7814,6637,6159
C006332,,7814,6637,6159
C006333,,8493,7316,6839
C006334,,8493,7316,6839
C006335,,9428,8130,7600
C006336,,9428,8130,7600
C006337,,10107,8809,8279
C006338,,10107,8809,8279
C006339,,11041,9621,9039
C006340,,11041,9621,9039
C006341,,11976,11454,9800
C006342,,11976,11454,9800
C006343,,12655,12134,10479
C006344,,12655,12134,10479
C006345,,17411,16768,15060
C006346,,17411,16768,15060
C006347,,18346,17702,15995
C006348,,18346,17702,15995
C006349,,20469,19705,18962
C006350,,20469,19705,18962
C006351,,21913,20906,20058
C006352,,21913,20906,20058
C006353,,24546,23539,22691
C006354,,24546,23539,22691
C006355,,226842,220130,214662
C006356,,226842,220130,214662
C006357,,30237,23805,19886
C006358,,30237,23805,19886
C006359,,102906,96230,90723
C006360,,102906,96230,90723
C006361,,61774,53874,47201
C006362,,61774,53874,47201
C006363,,35144,30254,25951
C006364,,35144,30254,25951
C006365,,41592,36131,32635
C006366,,41592,36131,32635
C006367,,27661,23013,18816
C006368,,27661,23013,18816
C006369,,57772,48949,43654
C006370,,57772,48949,43654
C006371,,31680,25212,19851
C006372,,31680,25212,19851
C006373,,31680,25212,19851
C006374,,31680,25212,19851
C006375,,31680,25212,19851
C006376,,31680,25212,19851
C006377,,25565,19097,13736
C006378,,25565,19097,13736
C006379,,26245,19776,14415
C006380,,26245,19776,14415
C006381,,22168,15699,10338
C006382,,22168,15699,10338
C006383,,22508,16039,10678
C006384,,22508,16039,10678
C006385,,24886,18417,13056
C006386,,24886,18417,13056
C006387,,24886,18417,13056
C006388,,24886,18417,13056
C006389,,22168,15699,10338
C006390,,22168,15699,10338
C006391,,22168,15699,10338
C006392,,22168,15699,10338
C006393,,30321,23853,18492
C006394,,30321,23853,18492
C006395,,10192,9548,7841
C006396,,10192,9548,7841
C006397,,28249,22825,19752
C006398,,28249,22825,19752
C006399,,25242,20715,16572
C006400,,25242,20715,16572
C006401,,43962,37964,31235
C006402,,43962,37964,31235
C006403,,41159,37396,35013
C006404,,41159,37396,35013
C006405,,44777,37011,31120
C006406,,44777,37011,31120
C006407,,39121,36382,33382
C006408,,39121,36382,33382
C006409,,55904,48003,41331
C006410,,55904,48003,41331
C006411,,52931,44108,38813
C006412,,52931,44108,38813
C006413,,21098,15393,11792
C006414,,21098,15393,11792
C006415,,48667,39358,29866
C006416,,48667,39358,29866
C006417,,30712,23430,17751
C006418,,30712,23430,17751
C006419,,149552,131274,114049
C006420,,149552,131274,114049
C006421,,65348,57422,49201
C006422,,65348,57422,49201
C006423,,102396,87881,74152
C006424,,102396,87881,74152
C006425,,85359,71219,56153
C006426,,85359,71219,56153
C006427,,166097,144323,124240
C006428,,166097,144323,124240
C006429,,44183,35360,30065
C006430,,44183,35360,30065
C006431,,46985,39448,32934
C006432,,46985,39448,32934
C006433,,30135,22609,16825
C006434,,30135,22609,16825
C006435,,84051,76792,70437
C006436,,84051,76792,70437
C006437,,122849,112872,102532
C006438,,122849,112872,102532
C006439,,45864,39431,34030
C006440,,45864,39431,34030
C006441,,60354,48908,37298
C006442,,60354,48908,37298
C006443,,120640,105578,91054
C006444,,120640,105578,91054
C006445,,70054,58875,47901
C006446,,70054,58875,47901
C006447,,70054,58875,47901
C006448,,70054,58875,47901
C006449,,70054,58875,47901
C006450,,70054,58875,47901
C006451,,58587,47408,36435
C006452,,58587,47408,36435
C006453,,59861,48682,37709
C006454,,59861,48682,37709
C006455,,52217,41038,30065
C006456,,52217,41038,30065
C006457,,52854,41675,30702
C006458,,52854,41675,30702
C006459,,57313,46134,35161
C006460,,57313,46134,35161
C006461,,57313,46134,35161
C006462,,57313,46134,35161
C006463,,52217,41038,30065
C006464,,52217,41038,30065
C006465,,52217,41038,30065
C006466,,52217,41038,30065
C006467,,67506,56327,45353
C006468,,67506,56327,45353
C006469,,59692,51366,42932
C006470,,59692,51366,42932
C006471,,59692,51366,42932
C006472,,59692,51366,42932
C006473,,59692,51366,42932
C006474,,59692,51366,42932
C006475,,44404,36078,27644
C006476,,44404,36078,27644
C006477,,46102,37777,29343
C006478,,46102,37777,29343
C006479,,35910,27585,19151
C006480,,35910,27585,19151
C006481,,36759,28434,20000
C006482,,36759,28434,20000
C006483,,42705,34380,25946
C006484,,42705,34380,25946
C006485,,42705,34380,25946
C006486,,42705,34380,25946
C006487,,35910,27585,19151
C006488,,35910,27585,19151
C006489,,35910,27585,19151
C006490,,35910,27585,19151
C006491,,56294,47969,39535
C006492,,56294,47969,39535
C006493,,52387,43564,38270
C006494,,52387,43564,38270
C006495,,52387,43564,38270
C006496,,52387,43564,38270
C006497,,52387,43564,38270
C006498,,52387,43564,38270
C006499,,45508,36685,31390
C006500,,45508,36685,31390
C006501,,46272,37449,32154
C006502,,46272,37449,32154
C006503,,41686,32863,27568
C006504,,41686,32863,27568
C006505,,42068,33245,27950
C006506,,42068,33245,27950
C006507,,44743,35920,30626
C006508,,44743,35920,30626
C006509,,44743,35920,30626
C006510,,44743,35920,30626
C006511,,41686,32863,27568
C006512,,41686,32863,27568
C006513,,41686,32863,27568
C006514,,41686,32863,27568
C006515,,50858,42036,36741
C006516,,50858,42036,36741
C006517,,102532,90686,78865
C006518,,102532,90686,78865
C006519,,102532,90686,78865
C006520,,102532,90686,78865
C006521,,102532,90686,78865
C006522,,102532,90686,78865
C006523,,87244,75398,63577
C006524,,87244,75398,63577
C006525,,88943,77096,65275
C006526,,88943,77096,65275
C006527,,78751,66904,55083
C006528,,78751,66904,55083
C006529,,79600,67754,55932
C006530,,79600,67754,55932
C006531,,85546,73699,61878
C006532,,85546,73699,61878
C006533,,85546,73699,61878
C006534,,85546,73699,61878
C006535,,78751,66904,55083
C006536,,78751,66904,55083
C006537,,78751,66904,55083
C006538,,78751,66904,55083
C006539,,99135,87288,75467
C006540,,99135,87288,75467
