sku,22k,18k,14k,9k,siij_price_22,sigh_price_22,vsgh_price_22,vvsgh_price_22,vvsef_price_22,siij_price_18,sigh_price_18,vsgh_price_18,vvsgh_price_18,vvsef_price_18,siij_price_14,sigh_price_14,vsgh_price_14,vvsgh_price_14,vvsef_price_14,siij_price_9,sigh_price_9,vsgh_price_9,vvsgh_price_9,vvsef_price_9
C002862,0,73161,71166,69887,0,0,0,0,0,58547,73161,83599,100299,110737,56553,71166,81604,98305,108743,55274,69887,80325,97026,107464
C002864,0,76482,65695,54904,0,0,0,0,0,69175,76482,81701,90051,95270,58388,65695,70914,79264,84483,47597,54904,60123,68473,73692
C002865,0,76482,65695,54904,0,0,0,0,0,69175,76482,81701,90051,95270,58388,65695,70914,79264,84483,47597,54904,60123,68473,73692
C002867,0,69631,56682,43625,0,0,0,0,0,66044,69631,72193,76292,78854,53095,56682,59244,63343,65905,40038,43625,46187,50286,52848
C002868,0,69631,56682,43625,0,0,0,0,0,66044,69631,72193,76292,78854,53095,56682,59244,63343,65905,40038,43625,46187,50286,52848
C002870,0,47066,37833,27856,0,0,0,0,0,46117,47066,48394,50861,51810,36884,37833,39161,41628,42577,26907,27856,29185,31652,32601
C002871,0,47066,37833,27856,0,0,0,0,0,46117,47066,48394,50861,51810,36884,37833,39161,41628,42577,26907,27856,29185,31652,32601
C002873,0,50728,42012,36546,0,0,0,0,0,45547,50728,54429,60350,64051,36831,42012,45713,51634,55334,31365,36546,40247,46168,49869
C002874,0,50728,42012,36546,0,0,0,0,0,45547,50728,54429,60350,64051,36831,42012,45713,51634,55334,31365,36546,40247,46168,49869
C002876,0,152812,141749,130843,0,0,0,0,0,131708,152812,170423,199934,216066,120646,141749,159361,188872,205003,109739,130843,148454,177965,194097
C002877,0,152812,141749,130843,0,0,0,0,0,131708,152812,170423,199934,216066,120646,141749,159361,188872,205003,109739,130843,148454,177965,194097
C002879,0,51412,40167,29145,0,0,0,0,0,49818,51412,52550,54372,55511,38573,40167,41306,43128,44266,27551,29145,30283,32105,33244
C002880,0,51412,40167,29145,0,0,0,0,0,49818,51412,52550,54372,55511,38573,40167,41306,43128,44266,27551,29145,30283,32105,33244
C002882,0,60825,49123,39006,0,0,0,0,0,57978,60825,63672,67942,70788,46276,49123,51970,56240,59086,36159,39006,41852,46122,48969
