sku,22k,18k,14k,9k
GE00129,0,0,,
GE00130,0,0,,
GE00131,0,0,,
GE00132,0,0,,
GE00133,0,0,,
GE00134,0,0,,
GE00135,0,0,,
GE00136,0,0,,
GE00137,0,0,,
GE00138,0,0,,
GE00139,0,0,,
GE00140,0,0,,
GE00141,0,0,,
GE00142,0,0,,
GE00143,0,0,,
GE00144,0,0,,
GE00145,0,0,,
GE00146,0,0,,
GE00147,0,0,,
GE00148,0,0,,
GE00149,0,0,,
GE00150,0,0,,
GE00151,0,0,,
GE00152,0,0,,
GE00153,0,0,,
GE00154,0,0,,
GE00155,0,0,,
GE00156,0,0,,
GE00157,0,0,,
GE00158,0,0,,
GE00159,0,0,,
GE00160,0,0,,
GE00161,0,0,,
GE00162,0,0,,
GE00163,0,0,,
GE00164,0,0,,
GE00165,0,0,,
GE00166,0,0,,
GE00167,0,0,,
GE00168,0,0,,
GE00169,0,0,,
GE00170,0,0,,
GE00171,0,0,,
GE00172,0,0,,
GE00173,0,0,,
GE00174,0,0,,
GE00175,0,0,,
GE00176,0,0,,
GE00177,0,0,,
GE00178,0,0,,
GE00179,0,0,,
GE00180,0,0,,
GE00181,0,0,,
GE00182,0,0,,
GE00183,0,0,,
GE00184,0,0,,
GE00185,0,0,,
GE00186,0,0,,
GE00187,0,0,,
GE00188,0,0,,
GE00189,0,0,,
GE00190,0,0,,
GE00191,0,0,,
GE00192,0,0,,
GE00193,0,0,,
GE00194,0,0,,
GE00195,0,0,,
GE00196,0,0,,
GE00197,0,0,,
GE00198,0,0,,
GE00199,0,0,,
GE00200,0,0,,
GE00201,0,0,,
GE00202,0,0,,
GE00203,0,0,,
GE00204,0,0,,
GE00205,0,0,,
GE00206,0,0,,
GE00207,0,0,,
GE00208,0,0,,
GE00209,0,0,,
GE00210,0,0,,
GE00211,0,0,,
GE00212,0,0,,
GE00213,0,0,,
GE00214,0,0,,
GE00215,0,0,,
GE00216,0,0,,
GE00217,0,0,,
GE00218,0,0,,
GE00219,0,0,,
GE00220,0,0,,
GE00221,0,0,,
GE00222,0,0,,
GE00223,0,0,,
GE00224,0,0,,
GE00225,0,0,,
GE00226,0,0,,
GE00227,0,0,,
GE00228,0,0,,
GE00229,0,0,,
GE00230,0,0,,
GE00231,0,0,,
GE00232,0,0,,
GE00233,0,0,,
GE00234,0,0,,
GE00235,0,0,,
GE00236,0,0,,
GE00237,0,0,,
GE00238,0,0,,
GE00239,0,0,,
GE00240,0,0,,
GE00241,0,0,,
GE00242,0,0,,
GE00243,0,0,,
GE00244,0,0,,
GE00245,0,0,,
GE00246,0,0,,
GE00247,0,0,,
GE00248,0,0,,
GE00249,0,0,,
GE00250,0,0,,
GE00251,0,0,,
GE00252,0,0,,
GE00253,0,0,,
GE00254,0,0,,
GE00255,0,0,,
GE00256,0,0,,
GE00257,0,0,,
GE00258,0,0,,
GE00259,0,0,,
GE00260,0,0,,
GE00261,0,0,,
GE00262,0,0,,
GE00263,0,0,,
GE00264,0,0,,
GE00265,0,0,,
GE00266,0,0,,
GE00267,0,0,,
GE00268,0,0,,
GE00269,0,0,,
GE00270,0,0,,
GE00271,0,0,,
GE00272,0,0,,
GE00273,0,0,,
GE00274,0,0,,
GE00275,0,0,,
GE00276,0,0,,
GE00277,0,0,,
GE00278,0,0,,
GE00279,0,0,,
GE00280,0,0,,
GE00281,0,0,,
GE00282,0,0,,
GE00283,0,0,,
GE00284,0,0,,
GE00285,0,0,,
GE00286,0,0,,
GE00287,0,0,,
GE00288,0,0,,
GE00289,0,0,,
GE00290,0,0,,
GE00291,0,0,,
GE00292,0,0,,
GE00293,0,0,,
GE00294,0,0,,
GE00295,0,0,,
GE00296,0,0,,
GE00297,0,0,,
GE00298,0,0,,
GE00299,0,0,,
GE00300,0,0,,
GE00301,0,0,,
GE00302,0,0,,
GE00303,0,0,,
GE00304,0,0,,
GE00305,0,0,,
GE00306,0,0,,
GE00307,0,0,,
GE00308,0,0,,
GE00309,0,0,,
GE00310,0,0,,
GE00311,0,0,,
GE00312,0,0,,
GE00313,0,0,,
GE00314,0,0,,
GE00315,0,0,,
GE00316,0,0,,
GE00317,0,0,,
GE00318,0,0,,
GE00319,0,0,,
GE00320,0,0,,
GE00321,0,0,,
GE00322,0,0,,
GE00323,0,0,,
GE00324,0,0,,
GE00325,0,0,,
GE00326,0,0,,
GE00327,0,0,,
GE00328,0,0,,
GE00329,0,0,,
GE00330,0,0,,
GE00331,0,0,,
GE00332,0,0,,
GE00333,0,0,,
GE00334,0,0,,
GE00335,0,0,,
GE00336,0,0,,
GE00337,0,0,,
GE00338,0,0,,
GE00339,0,0,,
GE00340,0,0,,
GE00341,0,0,,
GE00342,0,0,,
GE00343,0,0,,
GE00344,0,0,,
GE00345,0,0,,
GE00346,0,0,,
GE00347,0,0,,
GE00348,0,0,,
GE00349,0,0,,
GE00350,0,0,,
GE00351,0,0,,
GE00352,0,0,,
GE00353,0,0,,
GE00354,0,0,,
GE00355,0,0,,
GE00356,0,0,,
GE00357,0,0,,
GE00358,0,0,,
GE00359,0,0,,
GE00360,0,0,,
GE00361,0,0,,
GE00362,0,0,,
GE00363,0,0,,
GE00364,0,0,,
GE00365,0,0,,
GE00366,0,0,,
GE00367,0,0,,
GE00368,0,0,,
GE00369,0,0,,
GE00370,0,0,,
GE00371,0,0,,
GE00372,0,0,,
GE00373,0,0,,
GE00374,0,0,,
GE00375,0,0,,
GE00376,0,0,,
GE00377,0,0,,
GE00378,0,0,,
GE00379,0,0,,
GE00380,0,0,,
GE00381,0,0,,
GE00382,0,0,,
GE00383,0,0,,
GE00384,0,0,,
GE00385,0,0,,
GE00386,0,0,,
GE00387,0,0,,
GE00388,0,0,,
GE00389,0,0,,
GE00390,0,0,,
GE00391,0,0,,
GE00392,0,0,,
GE00393,0,0,,
GE00394,0,0,,
GE00395,0,0,,
GE00396,0,0,,
GE00397,0,0,,
GE00398,0,0,,
GE00399,0,0,,
GE00400,0,0,,
GE00401,0,0,,
GE00402,0,0,,
GE00403,0,0,,
GE00404,0,0,,
GE00405,0,0,,
GE00406,0,0,,
GE00407,0,0,,
GE00408,0,0,,
GE00409,0,0,,
GE00410,0,0,,
GE00411,0,0,,
GE00412,0,0,,
GE00413,0,0,,
GE00414,0,0,,
GE00415,0,0,,
GE00416,0,0,,
GE00417,0,0,,
GE00418,0,0,,
GE00419,0,0,,
GE00420,0,0,,
GE00421,0,0,,
GE00422,0,0,,
GE00423,0,0,,
GE00424,0,0,,
GE00425,0,0,,
GE00426,0,0,,
GE00427,0,0,,
GE00428,0,0,,
GE00429,0,0,,
GE00430,0,0,,
GE00431,0,0,,
GE00432,0,0,,
GE00433,0,0,,
GE00434,0,0,,
GE00435,0,0,,
GE00436,0,0,,
GE00437,0,0,,
GE00438,0,0,,
GE00439,0,0,,
GE00440,0,0,,
GE00441,0,0,,
GE00442,0,0,,
GE00443,0,0,,
GE00444,0,0,,
GE00445,0,0,,
GE00446,0,0,,
GE00447,0,0,,
GE00448,0,0,,
GE00449,0,0,,
GE00450,0,0,,
GE00451,0,0,,
GE00452,0,0,,
GE00453,0,0,,
GE00454,0,0,,
GE00455,0,0,,
GE00456,0,0,,
GE00457,0,0,,
GE00458,0,0,,
GE00459,0,0,,
GE00460,0,0,,
GE00461,0,0,,
GE00462,0,0,,
GE00463,0,0,,
GE00464,0,0,,
GE00465,0,0,,
GE00466,0,0,,
GE00467,0,0,,
GE00468,0,0,,
GE00469,0,0,,
GE00470,0,0,,
GE00471,0,0,,
GE00472,0,0,,
GE00473,0,0,,
GE00474,0,0,,
GE00475,0,0,,
GE00476,0,0,,
GE00477,0,0,,
GE00478,0,0,,
GE00479,0,0,,
GE00480,0,0,,
GE00481,0,0,,
GE00482,0,0,,
GE00483,0,0,,
GE00484,0,0,,
GE00485,0,0,,
GE00486,0,0,,
GE00487,0,0,,
GE00488,0,0,,
GE00489,0,0,,
GE00490,0,0,,
GE00491,0,0,,
GE00492,0,0,,
GE00493,0,0,,
GE00494,0,0,,
GE00495,0,0,,
GE00496,0,0,,
GE00497,0,0,,
GE00498,0,0,,
GE00499,0,0,,
GE00500,0,0,,
GE00501,0,0,,
GE00502,0,0,,
GE00503,0,0,,
GE00504,0,0,,
GE00505,0,0,,
GE00506,0,0,,
GE00507,0,0,,
GE00508,0,0,,
GE00509,0,0,,
GE00510,0,0,,
GE00511,0,0,,
GE00512,0,0,,
GE00513,0,0,,
GE00514,0,0,,
GE00515,0,0,,
GE00516,0,0,,
GE00517,0,0,,
GE00518,0,0,,
GE00519,0,0,,
GE00520,0,0,,
GE00521,0,0,,
GE00522,0,0,,
GE00523,0,0,,
GE00524,0,0,,
GE00525,0,0,,
GE00526,0,0,,
GE00527,0,0,,
GE00528,0,0,,
GE00529,0,0,,
GE00530,0,0,,
GE00531,0,0,,
GE00532,0,0,,
GE00533,0,0,,
GE00534,0,0,,
GE00535,0,0,,
GE00536,0,0,,
GE00537,0,0,,
GE00538,0,0,,
GE00539,0,0,,
GE00540,0,0,,
GE00541,0,0,,
GE00542,0,0,,
GE00543,0,0,,
GE00544,0,0,,
GE00545,0,0,,
GE00546,0,0,,
GE00547,0,0,,
GE00548,0,0,,
GE00549,0,0,,
GE00550,0,0,,
GE00551,0,0,,
GE00552,0,0,,
GE00553,0,0,,
GE00554,0,0,,
GE00555,0,0,,
GE00556,0,0,,
GE00557,0,0,,
GE00558,0,0,,
GE00559,0,0,,
GE00560,0,0,,
GE00561,0,0,,
GE00562,0,0,,
GE00563,0,0,,
GE00564,0,0,,
GE00565,0,0,,
GE00566,0,0,,
GE00567,0,0,,
GE00568,0,0,,
GE00569,0,0,,
GE00570,0,0,,
GE00571,0,0,,
GE00572,0,0,,
GE00573,0,0,,
GE00574,0,0,,
GE00575,0,0,,
GE00576,0,0,,
GE00577,0,0,,
GE00578,0,0,,
GE00579,0,0,,
GE00580,0,0,,
GE00581,0,0,,
GE00582,0,0,,
GE00583,0,0,,
GE00584,0,0,,
GE00585,0,0,,
GE00586,0,0,,
GE00587,0,0,,
GE00588,0,0,,
GE00589,0,0,,
GE00590,0,0,,
GE00591,0,0,,
GE00592,0,0,,
GE00593,0,0,,
GE00594,0,0,,
GE00595,0,0,,
GE00596,0,0,,
GE00597,0,0,,
GE00598,0,0,,
GE00599,0,0,,
GE00600,0,0,,
GE00601,0,0,,
GE00602,0,0,,
GE00603,0,0,,
GE00604,0,0,,
GE00605,0,0,,
GE00606,0,0,,
GE00607,0,0,,
GE00608,0,0,,
GE00609,0,0,,
GE00610,0,0,,
GE00611,0,0,,
GE00612,0,0,,
GE00613,0,0,,
GE00614,0,0,,
GE00615,0,0,,
GE00616,0,0,,
GE00617,0,0,,
GE00618,0,0,,
GE00619,0,0,,
GE00620,0,0,,
GE00621,0,0,,
GE00622,0,0,,
GE00623,0,0,,
GE00624,0,0,,
GE00625,0,0,,
GE00626,0,0,,
GE00627,0,0,,
GE00628,0,0,,
GE00629,0,0,,
GE00630,0,0,,
GE00631,0,0,,
GE00632,0,0,,
GE00633,0,0,,
GE00634,0,0,,
GE00635,0,0,,
GE00636,0,0,,
GE00637,0,0,,
GE00638,0,0,,
GE00639,0,0,,
GE00640,0,0,,
GE00641,0,0,,
GE00642,0,0,,
GE00643,0,0,,
GE00644,0,0,,
GE00645,0,0,,
GE00646,0,0,,
GE00647,0,0,,
GE00648,0,0,,
GE00649,0,0,,
GE00650,0,0,,
GE00651,0,0,,
GE00652,0,0,,
GE00653,0,0,,
GE00654,0,0,,
GE00655,0,0,,
GE00656,0,0,,
GE00657,0,0,,
GE00658,0,0,,
GE00659,0,0,,
GE00660,0,0,,
GE00661,0,0,,
GE00662,0,0,,
GE00663,0,0,,
GE00664,0,0,,
GE00665,0,0,,
GE00666,0,0,,
GE00667,0,0,,
GE00668,0,0,,
GE00669,0,0,,
GE00670,0,0,,
GE00671,0,0,,
GE00672,0,0,,
GE00673,0,0,,
GE00674,0,0,,
GE00675,0,0,,
GE00676,0,0,,
GE00677,0,0,,
GE00678,0,0,,
GE00679,0,0,,
GE00680,0,0,,
GE00681,0,0,,
GE00682,0,0,,
GE00683,0,0,,
GE00684,0,0,,
GE00685,0,0,,
GE00686,0,0,,
GE00687,0,0,,
GE00688,0,0,,
GE00689,0,0,,
GE00690,0,0,,
GE00691,0,0,,
GE00692,0,0,,
GE00693,0,0,,
GE00694,0,0,,
GE00695,0,0,,
GE00696,0,0,,
GE00697,0,0,,
GE00698,0,0,,
GE00699,0,0,,
GE00700,0,0,,
GE00701,0,0,,
GE00702,0,0,,
GE00703,0,0,,
GE00704,0,0,,
GE00705,0,0,,
GE00706,0,0,,
GE00707,0,0,,
GE00708,0,0,,
GE00709,0,0,,
GE00710,0,0,,
GE00711,0,0,,
GE00712,0,0,,
GE00713,0,0,,
GE00714,0,0,,
GE00715,0,0,,
GE00716,0,0,,
GE00717,0,0,,
GE00718,0,0,,
GE00719,0,0,,
GE00720,0,0,,
GE00721,0,0,,
GE00722,0,0,,
GE00723,0,0,,
GE00724,0,0,,
GE00725,0,0,,
GE00726,0,0,,
GE00727,0,0,,
GE00728,0,0,,
GE00729,0,0,,
GE00730,0,0,,
GE00731,0,0,,
GE00732,0,0,,
GE00733,0,0,,
GE00734,0,0,,
GE00735,0,0,,
GE00736,0,0,,
GE00737,0,0,,
GE00738,0,0,,
GE00739,0,0,,
GE00740,0,0,,
GE00741,0,0,,
GE00742,0,0,,
GE00743,0,0,,
GE00744,0,0,,
GE00745,0,0,,
GE00746,0,0,,
GE00747,0,0,,
GE00748,0,0,,
GE00749,0,0,,
GE00750,0,0,,
GE00751,0,0,,
GE00752,0,0,,
GE00753,0,0,,
GE00754,0,0,,
GE00755,0,0,,
GE00756,0,0,,
GE00757,0,0,,
GE00758,0,0,,
GE00759,0,0,,
GE00760,0,0,,
GE00761,0,0,,
GE00762,0,0,,
GE00763,0,0,,
GE00764,0,0,,
GE00765,0,0,,
GE00766,0,0,,
GE00767,0,0,,
GE00768,0,0,,
GE00769,0,0,,
GE00770,0,0,,
GE00771,0,0,,
GE00772,0,0,,
GE00773,0,0,,
GE00774,0,0,,
GE00775,0,0,,
GE00776,0,0,,
GE00777,0,0,,
GE00778,0,0,,
GE00779,0,0,,
GE00780,0,0,,
GE00781,0,0,,
GE00782,0,0,,
GE00783,0,0,,
GE00784,0,0,,
GE00785,0,0,,
GE00786,0,0,,
GE00787,0,0,,
GE00788,0,0,,
GE00789,0,0,,
GE00790,0,0,,
GE00791,0,0,,
GE00792,0,0,,
GE00793,0,0,,
GE00794,0,0,,
GE00795,0,0,,
GE00796,0,0,,
GE00797,0,0,,
GE00798,0,0,,
GE00799,0,0,,
GE00800,0,0,,
GE00801,0,0,,
GE00802,0,0,,
GE00803,0,0,,
GE00804,0,0,,
GE00805,0,0,,
GE00806,0,0,,
GE00807,0,0,,
GE00808,0,0,,
GE00809,0,0,,
GE00810,0,0,,
GE00811,0,0,,
GE00812,0,0,,
GE00813,0,0,,
GE00814,0,0,,
GE00815,0,0,,
GE00816,0,0,,
GE00817,0,0,,
GE00818,0,0,,
GE00819,0,0,,
GE00820,0,0,,
GE00821,0,0,,
GE00822,0,0,,
GE00823,0,0,,
GE00824,0,0,,
GE00825,0,0,,
GE00826,0,0,,
GE00827,0,0,,
GE00828,0,0,,
GE00829,0,0,,
GE00830,0,0,,
GE00831,0,0,,
GE00832,0,0,,
GE00833,0,0,,
GE00834,0,0,,
GE00835,0,0,,
GE00836,0,0,,
GE00837,0,0,,
GE00838,0,0,,
GE00839,0,0,,
GE00840,0,0,,
GE00841,0,0,,
GE00842,0,0,,
GE00843,0,0,,
GE00844,0,0,,
GE00845,0,0,,
GE00846,0,0,,
GE00847,0,0,,
GE00848,0,0,,
GE00849,0,0,,
GE00850,0,0,,
GE00851,0,0,,
GE00852,0,0,,
GE00853,0,0,,
GE00854,0,0,,
GE00855,0,0,,
GE00856,0,0,,
GE00857,0,0,,
GE00858,0,0,,
GE00859,0,0,,
GE00860,0,0,,
GE00861,0,0,,
GE00862,0,0,,
GE00863,0,0,,
GE00864,0,0,,
GE00865,0,0,,
GE00866,0,0,,
GE00867,0,0,,
GE00868,0,0,,
GE00869,0,0,,
GE00870,0,0,,
GE00871,0,0,,
GE00872,0,0,,
GE00873,0,0,,
GE00874,0,0,,
GE00875,0,0,,
GE00876,0,0,,
GE00877,0,0,,
GE00878,0,0,,
GE00879,0,0,,
GE00880,0,0,,
GE00881,0,0,,
GE00882,0,0,,
GE00883,0,0,,
GE00884,0,0,,
GE00885,0,0,,
GE00886,0,0,,
GE00887,0,0,,
GE00888,0,0,,
GE00889,0,0,,
GE00890,0,0,,
GE00891,0,0,,
GE00892,0,0,,
GE00893,0,0,,
GE00894,0,0,,
GE00895,0,0,,
GE00896,0,0,,
GS00001,51565,37061,,
GS00002,51565,37061,,
GS00003,58440,42003,,
GS00004,58440,42003,,
GS00005,68753,49415,,
GS00006,68753,49415,,
GS00007,75621,54351,,
GS00008,75621,54351,,
GS00009,65315,46944,,
GS00010,65315,46944,,
GS00011,82504,59298,,
GS00012,82504,59298,,
GS00013,61878,44473,,
GS00014,61878,44473,,
GS00015,79066,56827,,
GS00016,79066,56827,,
GS00017,55002,39532,,
GS00018,55002,39532,,
GS00019,51565,37061,,
GS00020,51565,37061,,
GS00021,103130,74122,,
GS00022,103130,74122,,
GS00023,55002,39532,,
GS00024,55002,39532,,
GS00025,72191,51886,,
GS00026,72191,51886,,
GS00027,65315,46944,,
GS00028,65315,46944,,
GS00029,72191,51886,,
GS00030,72191,51886,,
GS00031,0,0,,
GS00032,0,0,,
GS00033,0,0,,
GS00034,0,0,,
GS00035,0,0,,
GS00036,0,0,,
GS00037,0,0,,
GS00038,0,0,,
GS00039,0,0,,
GS00040,0,0,,
GS00041,0,0,,
GS00042,0,0,,
GS00043,0,0,,
GS00044,0,0,,
GS00045,0,0,,
GS00046,0,0,,
GS00047,0,0,,
GS00048,0,0,,
GS00049,0,0,,
GS00050,0,0,,
GS00051,0,0,,
GS00052,0,0,,
GS00053,0,0,,
GS00054,0,0,,
GS00055,0,0,,
GS00056,0,0,,
GS00057,0,0,,
GS00058,0,0,,
GS00059,0,0,,
GS00060,0,0,,
GS00061,0,0,,
GS00062,0,0,,
GS00063,0,0,,
GS00064,0,0,,
GS00065,0,0,,
GS00066,0,0,,
GS00067,0,0,,
GS00068,0,0,,
GS00069,0,0,,
GS00070,0,0,,
GS00071,0,0,,
GS00072,0,0,,
GS00073,0,0,,
GS00074,0,0,,
GS00075,0,0,,
GS00076,0,0,,
GS00077,0,0,,
GS00078,0,0,,
GS00079,0,0,,
GS00080,0,0,,
GS00081,0,0,,
GS00082,0,0,,
GS00083,0,0,,
GS00084,0,0,,
GS00085,0,0,,
GS00086,0,0,,
GS00087,0,0,,
GS00088,0,0,,
GS00089,0,0,,
GS00090,0,0,,
GS00091,0,0,,
GS00092,0,0,,
GS00093,0,0,,
GS00094,0,0,,
GS00095,0,0,,
GS00096,0,0,,
GS00097,0,0,,
GS00098,0,0,,
GS00099,0,0,,
GS00100,0,0,,
GS00101,0,0,,
GS00102,0,0,,
GS00103,0,0,,
GS00104,0,0,,
GS00105,0,0,,
GS00106,0,0,,
GS00107,0,0,,
GS00108,0,0,,
GS00109,0,0,,
GS00110,0,0,,
GS00111,0,0,,
GS00112,0,0,,
GS00113,0,0,,
GS00114,0,0,,
GS00115,0,0,,
GS00116,0,0,,
GS00117,0,0,,
GS00118,0,0,,
GS00119,0,0,,
GS00120,0,0,,
GS00121,0,0,,
GS00122,0,0,,
GS00123,0,0,,
GS00124,0,0,,
GS00125,0,0,,
GS00126,0,0,,
GS00127,0,0,,
GS00128,0,0,,
GS00129,0,0,,
GS00130,0,0,,
GS00131,0,0,,
GS00132,0,0,,
GS00133,0,0,,
GS00134,0,0,,
GS00135,0,0,,
GS00136,0,0,,
GS00137,0,0,,
GS00138,0,0,,
GS00139,0,0,,
GS00140,0,0,,
GS00141,0,0,,
GS00142,0,0,,
GS00143,0,0,,
GS00144,0,0,,
GS00145,0,0,,
GS00146,0,0,,
GS00147,0,0,,
GS00148,0,0,,
GS00149,0,0,,
GS00150,0,0,,
GS00151,0,0,,
GS00152,0,0,,
GS00153,0,0,,
GS00154,0,0,,
GS00155,0,0,,
GS00156,0,0,,
GS00157,0,0,,
GS00158,0,0,,
GS00159,0,0,,
GS00160,0,0,,
GS00161,0,0,,
GS00162,0,0,,
GS00163,0,0,,
GS00164,0,0,,
GS00165,0,0,,
GS00166,0,0,,
GS00167,0,0,,
GS00168,0,0,,
GS00169,0,0,,
GS00170,0,0,,
GS00171,0,0,,
GS00172,0,0,,
GS00173,0,0,,
GS00174,0,0,,
GS00175,0,0,,
GS00176,0,0,,
GS00177,0,0,,
GS00178,0,0,,
GS00179,0,0,,
GS00180,0,0,,
GS00181,0,0,,
GS00182,0,0,,
GS00183,0,0,,
GS00184,0,0,,
GS00185,0,0,,
GS00186,0,0,,
GS00187,0,0,,
GS00188,0,0,,
GS00189,0,0,,
GS00190,0,0,,
GS00191,0,0,,
GS00192,0,0,,
GS00193,0,0,,
GS00194,0,0,,
GS00195,0,0,,
GS00196,0,0,,
GS00197,0,0,,
GS00198,0,0,,
GS00199,0,0,,
GS00200,0,0,,
GS00201,0,0,,
GS00202,0,0,,
GS00203,0,0,,
GS00204,0,0,,
GS00205,0,0,,
GS00206,0,0,,
GS00207,0,0,,
GS00208,0,0,,
GS00209,0,0,,
GS00210,0,0,,
GS00211,0,0,,
GS00212,0,0,,
GS00213,0,0,,
GS00214,0,0,,
GS00215,0,0,,
GS00216,0,0,,
GS00217,0,0,,
GS00218,0,0,,
GS00219,0,0,,
GS00220,0,0,,
GS00221,0,0,,
GS00222,0,0,,
GS00223,0,0,,
GS00224,0,0,,
GS00225,0,0,,
GS00226,0,0,,
GS00227,0,0,,
GS00228,0,0,,
GS00229,0,0,,
GS00230,0,0,,
GS00231,0,0,,
GS00232,0,0,,
GS00233,0,0,,
GS00234,0,0,,
GS00235,0,0,,
GS00236,0,0,,
GS00237,0,0,,
GS00238,0,0,,
GS00239,0,0,,
GS00240,0,0,,
GS00241,0,0,,
GS00242,0,0,,
GS00243,0,0,,
GS00244,0,0,,
GS00245,0,0,,
GS00246,0,0,,
GS00247,0,0,,
GS00248,0,0,,
GS00249,0,0,,
GS00250,0,0,,
GS00251,0,0,,
GS00252,0,0,,
GS00253,0,0,,
GS00254,0,0,,
GS00255,0,0,,
GS00256,0,0,,
GS00257,0,0,,
GS00258,0,0,,
GS00259,0,0,,
GS00260,0,0,,
GS00261,0,0,,
GS00262,0,0,,
GS00263,0,0,,
GS00264,0,0,,
GS00265,0,0,,
GS00266,0,0,,
GS00267,0,0,,
GS00268,0,0,,
GS00269,0,0,,
GS00270,0,0,,
GS00271,0,0,,
GS00272,0,0,,
GS00273,0,0,,
GS00274,0,0,,
GS00275,0,0,,
GS00276,0,0,,
GS00277,0,0,,
GS00278,0,0,,
GS00279,0,0,,
GS00280,0,0,,
GS00281,0,0,,
GS00282,0,0,,
GS00283,0,0,,
GS00284,0,0,,
GS00285,0,0,,
GS00286,0,0,,
GS00287,0,0,,
GS00288,0,0,,
GS00289,0,0,,
GS00290,0,0,,
GS00291,0,0,,
GS00292,0,0,,
GS00293,0,0,,
GS00294,0,0,,
GS00295,0,0,,
GS00296,0,0,,
GS00297,0,0,,
GS00298,0,0,,
GS00299,0,0,,
GS00300,0,0,,
GS00301,0,0,,
GS00302,0,0,,
GS00303,0,0,,
GS00304,0,0,,
GS00305,0,0,,
GS00306,0,0,,
GS00307,0,0,,
GS00308,0,0,,
GS00309,0,0,,
GS00310,0,0,,
GS00311,0,0,,
GS00312,0,0,,
GS00313,0,0,,
GS00314,0,0,,
GS00315,0,0,,
GS00316,0,0,,
GS00317,0,0,,
GS00318,0,0,,
GS00319,0,0,,
GS00320,0,0,,
GS00321,0,0,,
GS00322,0,0,,
GS00323,0,0,,
GS00324,0,0,,
GS00325,0,0,,
GS00326,0,0,,
GS00327,0,0,,
GS00328,0,0,,
GS00329,0,0,,
GS00330,0,0,,
GS00331,0,0,,
GS00332,0,0,,
GS00333,0,0,,
GS00334,0,0,,
GS00335,0,0,,
GS00336,0,0,,
GB00001,34358,24694,17425,
GB00002,34377,24707,17434,
GB00003,32658,23472,16562,
GB00004,32658,23472,16562,
GB00005,34377,24707,17434,
GB00006,34377,24707,17434,
GB00007,34377,24707,17434,
GB00008,34377,24707,17434,
GB00009,34377,24707,17434,
GB00010,34377,24707,17434,
GB00011,42283,30390,21444,
GB00012,42283,30390,21444,
GB00013,41252,29649,20921,
GB00014,41252,29649,20921,
GB00015,38845,27919,19701,
GB00016,38845,27919,19701,
GB00017,34377,24707,17434,
GB00018,34377,24707,17434,
GB00019,42971,30884,21793,
GB00020,42971,30884,21793,
GB00021,40392,29031,20485,
GB00022,40392,29031,20485,
GB00023,96254,69181,48816,
GB00024,96254,69181,48816,
GB00025,49846,35826,25280,
GB00026,49846,35826,25280,
GB00027,42971,30884,21793,
GB00028,42971,30884,21793,
GB00029,47268,33973,23972,
GB00030,47268,33973,23972,
GB00031,41252,29649,20921,
GB00032,41252,29649,20921,
GB00033,41252,29649,20921,
GB00034,41252,29649,20921,
GB00035,46408,33355,23536,
GB00036,46408,33355,23536,
GB00037,44689,32120,22664,
GB00038,44689,32120,22664,
GB00039,41252,29649,20921,
GB00040,41252,29649,20921,
GB00041,48127,34590,24408,
GB00042,48127,34590,24408,
GB00043,51565,37061,26151,
GB00044,51565,37061,26151,
GB00045,44689,32120,22664,
GB00046,44689,32120,22664,
GB00047,44689,32120,22664,
GB00048,44689,32120,22664,
GB00049,41180,29597,20884,
GB00050,41180,29597,20884,
GB00051,41180,29597,20884,
GB00052,41180,29597,20884,
GB00053,41180,29597,20884,
GB00054,41180,29597,20884,
GB00055,75704,54411,38394,
GB00056,75704,54411,38394,
GB00057,44715,32138,22678,
GB00058,44715,32138,22678,
GB00059,49915,35875,25314,
GB00060,49915,35875,25314,
GB00061,103157,74142,52317,
GB00062,103157,74142,52317,
GB00063,44715,32138,22678,
GB00064,44715,32138,22678,
GB00065,30157,21675,15294,
GB00066,30157,21675,15294,
GB00067,38684,27803,19619,
GB00068,38684,27803,19619,
GB00069,42843,30793,21728,
GB00070,42843,30793,21728,
GB00071,46379,33334,23521,
GB00072,46379,33334,23521,
GB00073,51579,37071,26158,
GB00074,51579,37071,26158,
GB00075,47211,33932,23943,
GB00076,47211,33932,23943,
GB00077,51579,37071,26158,
GB00078,51579,37071,26158,
GB00079,47211,33932,23943,
GB00080,47211,33932,23943,
GB00081,42843,30793,21728,
GB00082,42843,30793,21728,
GB00083,27453,19731,13923,
GB00084,27453,19731,13923,
GB00085,30157,21675,15294,
GB00086,30157,21675,15294,
GB00087,38684,27803,19619,
GB00088,38684,27803,19619,
GB00089,38684,27803,19619,
GB00090,38684,27803,19619,
GB00091,37852,27205,19197,
GB00092,37852,27205,19197,
GB00093,37852,27205,19197,
GB00094,37852,27205,19197,
GB00095,84231,60539,42718,
GB00096,84231,60539,42718,
K000220,209059,150257,,
K000221,0,0,,
K000222,0,0,,
K000223,154070,110735,,
K000224,0,0,,
K000225,0,0,,
K000226,195291,140362,,
K000227,0,0,,
K000228,0,0,,
K000229,133439,95906,,
K000230,0,0,,
K000231,0,0,,
K000232,133439,95906,,
K000233,0,0,,
K000234,0,0,,
K000235,260638,187328,,
K000236,0,0,,
K000237,0,0,,
K000238,237261,170527,,
K000239,0,0,,
K000240,0,0,,
K000241,174701,125563,,
K000242,0,0,,
K000243,0,0,,
K000244,197163,141707,,
K000245,0,0,,
K000246,0,0,,
K000247,82983,59643,,
K000248,0,0,,
K000249,0,0,,
K000250,79863,57400,,
